debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
11037000,11038000,98,365347721,1699014718364
11037000,11038000,63,4132882237,1699014718364
11037000,11038000,74,3632658631,1699014718364
11037000,11038000,54,7634832304,1699014718364
11021000,11022000,47,1233746826,1699014718596
11021000,11022000,24,1837909913,1699014718596
11021000,11022000,13,262088890,1699014718596
11038000,11039000,98,550019995,1699014718681
11038000,11039000,63,3246301378,1699014718681
11038000,11039000,74,3805620958,1699014718681
11038000,11039000,54,5582053966,1699014718681
11022000,11023000,100,1044549459,1699014718907
11022000,11023000,47,1172470689,1699014718907
11022000,11023000,24,1348856120,1699014718907
11022000,11023000,13,228680642,1699014718907
11039000,11040000,98,587455761,1699014719006
11039000,11040000,63,2728830774,1699014719006
11039000,11040000,74,3562427843,1699014719006
11039000,11040000,54,5078620116,1699014719006
11023000,11024000,100,1980790171,1699014719227
11023000,11024000,47,797094361,1699014719227
11023000,11024000,24,1633509314,1699014719227
11023000,11024000,13,278099252,1699014719227
11040000,11041000,98,548327524,1699014719235
11040000,11041000,63,2643783065,1699014719235
11040000,11041000,74,3260431982,1699014719235
11040000,11041000,54,3384397613,1699014719235
11041000,11042000,98,593849632,1699014719549
11041000,11042000,63,1398419175,1699014719549
11041000,11042000,74,2004662092,1699014719549
11041000,11042000,54,3327019064,1699014719549
11024000,11025000,100,722858120,1699014719579
11024000,11025000,47,1012509596,1699014719579
11024000,11025000,24,2177753209,1699014719579
11024000,11025000,13,651211481,1699014719579
11042000,11043000,98,212251919,1699014719869
11042000,11043000,63,962301887,1699014719869
11042000,11043000,74,3756322755,1699014719869
11042000,11043000,54,3404268450,1699014719869
11025000,11026000,100,744264056,1699014719899
11025000,11026000,47,1300156843,1699014719899
11025000,11026000,24,3317973451,1699014719899
11025000,11026000,13,767534806,1699014719899
11043000,11044000,98,461336861,1699014720194
11043000,11044000,63,1011572136,1699014720194
11043000,11044000,74,4607897436,1699014720194
11043000,11044000,54,1462606680,1699014720194
11026000,11027000,100,649343501,1699014720219
11026000,11027000,47,1513462077,1699014720219
11026000,11027000,24,3016902176,1699014720219
11026000,11027000,13,827636470,1699014720219
11044000,11045000,98,615643508,1699014720511
11044000,11045000,63,575454880,1699014720511
11044000,11045000,74,5272897450,1699014720511
11044000,11045000,54,799273942,1699014720511
11027000,11028000,100,514648052,1699014720574
11027000,11028000,47,1608806375,1699014720574
11027000,11028000,24,3402629231,1699014720574
11027000,11028000,13,1343587926,1699014720574
11028000,11029000,100,389941241,1699014720755
11028000,11029000,47,1623608798,1699014720755
11028000,11029000,24,2392808971,1699014720755
11028000,11029000,13,887662383,1699014720755
11045000,11046000,98,383796998,1699014720787
11045000,11046000,63,1468387245,1699014720787
11045000,11046000,74,4804496396,1699014720787
11045000,11046000,54,1580033503,1699014720787
11029000,11030000,100,358970086,1699014721073
11029000,11030000,47,1329556396,1699014721073
11029000,11030000,24,1445911737,1699014721073
11029000,11030000,13,1553460706,1699014721073
11046000,11047000,98,306535273,1699014721102
11046000,11047000,63,1223055164,1699014721102
11046000,11047000,74,5726791341,1699014721102
11046000,11047000,54,1624148212,1699014721102
11047000,11048000,98,129275888,1699014721421
11047000,11048000,63,2796370535,1699014721421
11047000,11048000,74,6169332053,1699014721421
11047000,11048000,54,1772698552,1699014721421
11030000,11031000,100,496138918,1699014721440
11030000,11031000,47,2130813142,1699014721440
11030000,11031000,24,2755420680,1699014721440
11030000,11031000,13,1723542897,1699014721440
11048000,11049000,98,248528082,1699014721742
11048000,11049000,63,2359117588,1699014721742
11048000,11049000,74,7590100917,1699014721742
11048000,11049000,54,2278617272,1699014721742
11031000,11032000,100,361147655,1699014721759
11031000,11032000,47,2264186199,1699014721759
11031000,11032000,24,2906370790,1699014721759
11031000,11032000,13,1919671101,1699014721759
11049000,11050000,98,291351570,1699014722060
11049000,11050000,63,2476002475,1699014722060
11049000,11050000,74,5903584097,1699014722060
11049000,11050000,54,2515576165,1699014722060
11032000,11033000,100,579293320,1699014722078
11032000,11033000,47,1611351625,1699014722078
11032000,11033000,24,1643927479,1699014722078
11032000,11033000,13,1704782335,1699014722078
11050000,11051000,98,467550558,1699014722385
11050000,11051000,63,1480647448,1699014722385
11050000,11051000,74,3258821026,1699014722385
11050000,11051000,54,3065778875,1699014722385
11033000,11034000,100,558053361,1699014722399
11033000,11034000,47,1078556509,1699014722399
11033000,11034000,24,1571172720,1699014722399
11033000,11034000,13,1591390570,1699014722399
11051000,11052000,98,392703610,1699014722705
11051000,11052000,63,983578559,1699014722705
11051000,11052000,74,3428546407,1699014722705
11051000,11052000,54,4643022074,1699014722705
11034000,11035000,100,941466948,1699014722765
11034000,11035000,47,2566063493,1699014722765
11034000,11035000,24,3727763117,1699014722765
11034000,11035000,13,611397442,1699014722765
11052000,11053000,98,1412513506,1699014723025
11052000,11053000,63,1153937525,1699014723025
11052000,11053000,74,5559881230,1699014723025
11052000,11053000,54,4816168235,1699014723025
11035000,11036000,100,1076964204,1699014723031
11035000,11036000,47,5479807918,1699014723031
11035000,11036000,24,4102091457,1699014723031
11035000,11036000,13,599416969,1699014723031
11053000,11054000,98,2232107560,1699014723347
11053000,11054000,63,2879436545,1699014723347
11053000,11054000,74,7897874232,1699014723347
11053000,11054000,54,4716788391,1699014723347
11036000,11037000,100,950062932,1699014723398
11036000,11037000,47,5361449179,1699014723398
11036000,11037000,24,2418065659,1699014723398
11036000,11037000,13,595193306,1699014723398
11037000,11038000,100,623639418,1699014723575
11037000,11038000,47,6397028729,1699014723575
11037000,11038000,24,3308013077,1699014723575
11037000,11038000,13,855420366,1699014723575
11054000,11055000,98,1262472142,1699014723669
11054000,11055000,63,2160405170,1699014723669
11054000,11055000,74,7442307291,1699014723669
11054000,11055000,54,4627295858,1699014723669
11038000,11039000,100,934676524,1699014723847
11038000,11039000,47,5703763919,1699014723847
11038000,11039000,24,3452883652,1699014723847
11038000,11039000,13,1498311180,1699014723847
11055000,11056000,98,995862886,1699014723950
11055000,11056000,63,60177686,1699014723950
11055000,11056000,74,7129020474,1699014723950
11055000,11056000,54,5079598044,1699014723950
11039000,11040000,100,644456226,1699014723987
11039000,11040000,47,5121595649,1699014723987
11039000,11040000,24,3495519119,1699014723987
11039000,11040000,13,724271558,1699014723987
11056000,11057000,98,613332282,1699014724269
11056000,11057000,63,2428655646,1699014724269
11056000,11057000,74,9663709769,1699014724269
11056000,11057000,54,4601228752,1699014724269
11040000,11041000,100,632707627,1699014724303
11040000,11041000,47,5093507352,1699014724303
11040000,11041000,24,2840884607,1699014724303
11040000,11041000,13,1293358373,1699014724303
11057000,11058000,63,1870340793,1699014724591
11057000,11058000,74,8540161566,1699014724591
11057000,11058000,54,4561395653,1699014724591
11041000,11042000,100,663296869,1699014724606
11041000,11042000,47,2561170195,1699014724606
11041000,11042000,24,1793701502,1699014724606
11041000,11042000,13,1487571602,1699014724606
11058000,11059000,63,1275806415,1699014724913
11058000,11059000,74,6829885795,1699014724913
11058000,11059000,54,3746360969,1699014724913
11042000,11043000,100,515738080,1699014724927
11042000,11043000,47,1412005468,1699014724927
11042000,11043000,24,1515244905,1699014724927
11042000,11043000,13,1077965675,1699014724927
11059000,11060000,98,771966730,1699014725235
11059000,11060000,63,967981652,1699014725235
11059000,11060000,74,5984050245,1699014725235
11059000,11060000,54,4278747154,1699014725235
11043000,11044000,100,576660673,1699014725296
11043000,11044000,47,441641957,1699014725296
11043000,11044000,24,1456629338,1699014725296
11043000,11044000,13,1684336915,1699014725296
11060000,11061000,98,711654539,1699014725557
11060000,11061000,63,888694703,1699014725557
11060000,11061000,74,5351141776,1699014725557
11060000,11061000,54,4116793209,1699014725557
11044000,11045000,100,149800585,1699014725615
11044000,11045000,47,1285754898,1699014725615
11044000,11045000,24,1916827484,1699014725615
11044000,11045000,13,1748275837,1699014725615
11061000,11062000,98,423777631,1699014725863
11061000,11062000,63,986586355,1699014725863
11061000,11062000,74,1100568159,1699014725863
11061000,11062000,54,6490681649,1699014725863
11045000,11046000,100,664490150,1699014725936
11045000,11046000,47,2163993151,1699014725936
11045000,11046000,24,1485705019,1699014725936
11045000,11046000,13,1632265227,1699014725936
11062000,11063000,98,407487225,1699014726187
11062000,11063000,63,694604643,1699014726187
11062000,11063000,74,2471886298,1699014726187
11062000,11063000,54,5721677967,1699014726187
11046000,11047000,100,579544104,1699014726302
11046000,11047000,47,1273719344,1699014726302
11046000,11047000,24,1929274017,1699014726302
11046000,11047000,13,1466626957,1699014726302
11063000,11064000,98,867578792,1699014726505
11063000,11064000,63,706088846,1699014726505
11063000,11064000,74,3309175930,1699014726505
11063000,11064000,54,7229476271,1699014726505
11047000,11048000,100,733048592,1699014726625
11047000,11048000,47,3186489737,1699014726625
11047000,11048000,24,2726875282,1699014726625
11047000,11048000,13,1011795432,1699014726625
11064000,11065000,98,308912787,1699014726816
11064000,11065000,63,927958455,1699014726816
11064000,11065000,74,3777572157,1699014726816
11064000,11065000,54,4885669559,1699014726816
11048000,11049000,100,977491434,1699014726943
11048000,11049000,47,3068075003,1699014726943
11048000,11049000,24,2051631416,1699014726943
11048000,11049000,13,1147612483,1699014726943
11065000,11066000,98,398378468,1699014727095
11065000,11066000,63,2416274227,1699014727095
11065000,11066000,74,2853138071,1699014727095
11065000,11066000,54,1427202169,1699014727095
11066000,11067000,98,2199172864,1699014727233
11066000,11067000,63,4615684738,1699014727233
11066000,11067000,74,2528518146,1699014727233
11066000,11067000,54,1107990595,1699014727233
11049000,11050000,100,1136261364,1699014727311
11049000,11050000,47,1971783355,1699014727311
11049000,11050000,24,1608202297,1699014727311
11049000,11050000,13,1058144507,1699014727311
11067000,11068000,98,2124976840,1699014727559
11067000,11068000,63,5961854917,1699014727559
11067000,11068000,74,3051877229,1699014727559
11067000,11068000,54,2777251434,1699014727559
11050000,11051000,100,656263616,1699014727632
11050000,11051000,47,1706029640,1699014727632
11050000,11051000,24,1349830641,1699014727632
11050000,11051000,13,720222394,1699014727632
11068000,11069000,98,457291198,1699014727830
11068000,11069000,63,2544450664,1699014727830
11068000,11069000,74,3831098906,1699014727830
11068000,11069000,54,2843566355,1699014727830
11051000,11052000,100,526746408,1699014727950
11051000,11052000,47,2403751717,1699014727950
11051000,11052000,24,4189653695,1699014727950
11051000,11052000,13,2729424246,1699014727950
11069000,11070000,98,1322190368,1699014728147
11069000,11070000,63,5801018189,1699014728147
11069000,11070000,74,4602189924,1699014728147
11069000,11070000,54,3827980172,1699014728147
11052000,11053000,100,469406822,1699014728267
11052000,11053000,47,4365885824,1699014728267
11052000,11053000,24,6263097088,1699014728267
11052000,11053000,13,5206446906,1699014728267
11070000,11071000,98,897793129,1699014728463
11070000,11071000,63,1576570423,1699014728463
11070000,11071000,74,4846331952,1699014728463
11070000,11071000,54,2716103763,1699014728463
11053000,11054000,100,531627270,1699014728623
11053000,11054000,47,4686521650,1699014728623
11053000,11054000,24,6026552461,1699014728623
11053000,11054000,13,5295243594,1699014728623
11071000,11072000,98,1229929546,1699014728782
11071000,11072000,63,1330251500,1699014728782
11071000,11072000,74,4849511571,1699014728782
11071000,11072000,54,1618783654,1699014728782
11054000,11055000,100,457378984,1699014728936
11054000,11055000,47,2597715170,1699014728936
11054000,11055000,24,6286072325,1699014728936
11054000,11055000,13,4926547887,1699014728936
11072000,11073000,98,869458307,1699014729098
11072000,11073000,63,946150206,1699014729098
11072000,11073000,74,4839030487,1699014729098
11072000,11073000,54,1542349935,1699014729098
11055000,11056000,100,461126761,1699014729255
11055000,11056000,47,5346736488,1699014729255
11055000,11056000,24,4312745608,1699014729255
11055000,11056000,13,4359105022,1699014729255
11073000,11074000,98,1227541430,1699014729421
11073000,11074000,63,1154237980,1699014729421
11073000,11074000,74,2363382123,1699014729421
11073000,11074000,54,1401086122,1699014729421
11056000,11057000,100,438806795,1699014729530
11056000,11057000,47,5441225525,1699014729530
11056000,11057000,24,3237565851,1699014729530
11056000,11057000,13,3439173215,1699014729530
11074000,11075000,98,472721323,1699014729741
11074000,11075000,63,2192554791,1699014729741
11074000,11075000,74,2430826616,1699014729741
11074000,11075000,54,1431280601,1699014729741
11057000,11058000,100,449176428,1699014729845
11057000,11058000,47,4975560301,1699014729845
11057000,11058000,24,4224451848,1699014729845
11057000,11058000,13,2604415177,1699014729845
11075000,11076000,98,317238011,1699014730067
11075000,11076000,63,1810717350,1699014730067
11075000,11076000,74,2971083735,1699014730067
11075000,11076000,54,1349795781,1699014730067
11058000,11059000,100,537270662,1699014730199
11058000,11059000,47,4564425638,1699014730199
11058000,11059000,24,3656847150,1699014730199
11058000,11059000,13,1921668301,1699014730199
11076000,11077000,63,2022873928,1699014730292
11076000,11077000,74,2781794188,1699014730292
11076000,11077000,54,893909514,1699014730292
11059000,11060000,100,474308113,1699014730519
11059000,11060000,47,3673831372,1699014730519
11059000,11060000,24,3256666642,1699014730519
11059000,11060000,13,300865000,1699014730519
11077000,11078000,63,4009180277,1699014730612
11077000,11078000,74,2380649107,1699014730612
11077000,11078000,54,1351406866,1699014730612
11060000,11061000,100,532422552,1699014730837
11060000,11061000,47,2930182829,1699014730837
11060000,11061000,24,2757965221,1699014730837
11060000,11061000,13,343096458,1699014730837
11078000,11079000,98,606147310,1699014730934
11078000,11079000,63,5718766367,1699014730934
11078000,11079000,74,1401390293,1699014730934
11078000,11079000,54,1193729911,1699014730934
11061000,11062000,100,382848501,1699014731156
11061000,11062000,47,2323407338,1699014731156
11061000,11062000,24,3263573507,1699014731156
11061000,11062000,13,320318391,1699014731156
11079000,11080000,98,545174550,1699014731260
11079000,11080000,63,2860750342,1699014731260
11079000,11080000,74,1695428451,1699014731260
11079000,11080000,54,1415153368,1699014731260
11062000,11063000,100,375290218,1699014731509
11062000,11063000,47,1697800590,1699014731509
11062000,11063000,24,2373065270,1699014731509
11062000,11063000,13,698270982,1699014731509
11080000,11081000,98,442969643,1699014731579
11080000,11081000,63,3820864219,1699014731579
11080000,11081000,74,1721002369,1699014731579
11080000,11081000,54,1399098855,1699014731579
11063000,11064000,100,301105172,1699014731827
11063000,11064000,47,1294809720,1699014731827
11063000,11064000,24,1518799410,1699014731827
11063000,11064000,13,317812510,1699014731827
11081000,11082000,98,703995627,1699014731901
11081000,11082000,63,3454294664,1699014731901
11081000,11082000,74,1767596363,1699014731901
11081000,11082000,54,1476358756,1699014731901
11064000,11065000,100,341030908,1699014732143
11064000,11065000,47,1144710298,1699014732143
11064000,11065000,24,1277215900,1699014732143
11064000,11065000,13,270626346,1699014732143
11082000,11083000,98,1871540196,1699014732224
11082000,11083000,63,3360736847,1699014732224
11082000,11083000,74,2034244117,1699014732224
11082000,11083000,54,1577659802,1699014732224
11065000,11066000,100,231423290,1699014732512
11065000,11066000,47,1332814275,1699014732512
11065000,11066000,24,114082009,1699014732512
11065000,11066000,13,598247453,1699014732512
11083000,11084000,98,948957042,1699014732548
11083000,11084000,63,1825016075,1699014732548
11083000,11084000,74,2799215317,1699014732548
11083000,11084000,54,2744725806,1699014732548
11066000,11067000,100,264866940,1699014732829
11066000,11067000,47,3592781378,1699014732829
11066000,11067000,24,2501327202,1699014732829
11066000,11067000,13,3690392510,1699014732829
11084000,11085000,98,632100513,1699014732859
11084000,11085000,63,3337430143,1699014732859
11084000,11085000,74,4051325751,1699014732859
11084000,11085000,54,3081036702,1699014732859
11085000,11086000,98,676260394,1699014733138
11085000,11086000,63,3174774428,1699014733138
11085000,11086000,74,4533689777,1699014733138
11085000,11086000,54,3070712174,1699014733138
11067000,11068000,100,383491603,1699014733150
11067000,11068000,47,5731140415,1699014733150
11067000,11068000,24,3058157230,1699014733150
11067000,11068000,13,5755697176,1699014733150
11086000,11087000,98,769949071,1699014733454
11086000,11087000,63,3317127611,1699014733454
11086000,11087000,74,4949669677,1699014733454
11086000,11087000,54,2561615470,1699014733454
11068000,11069000,100,447635014,1699014733473
11068000,11069000,47,5981630049,1699014733473
11068000,11069000,24,3646272681,1699014733473
11068000,11069000,13,3243528039,1699014733473
11087000,11088000,98,581325988,1699014733769
11087000,11088000,63,3391423610,1699014733769
11087000,11088000,74,5384929823,1699014733769
11087000,11088000,54,2934293119,1699014733769
11069000,11070000,100,488283682,1699014733834
11069000,11070000,47,6318995176,1699014733834
11069000,11070000,24,4358952719,1699014733834
11069000,11070000,13,1407719574,1699014733834
11088000,11089000,98,665969635,1699014734090
11088000,11089000,63,3183055140,1699014734090
11088000,11089000,74,3942050409,1699014734090
11088000,11089000,54,4037213952,1699014734090
11070000,11071000,100,294956525,1699014734134
11070000,11071000,47,2746476190,1699014734134
11070000,11071000,24,1996088279,1699014734134
11070000,11071000,13,2980004702,1699014734134
11089000,11090000,98,550985779,1699014734411
11089000,11090000,63,2780807430,1699014734411
11089000,11090000,74,2033901743,1699014734411
11089000,11090000,54,3368754107,1699014734411
11071000,11072000,100,356034287,1699014734451
11071000,11072000,47,2312852818,1699014734451
11071000,11072000,24,1667664447,1699014734451
11071000,11072000,13,4742931568,1699014734451
11090000,11091000,98,449941090,1699014734730
11090000,11091000,63,1346261671,1699014734730
11090000,11091000,74,2202081736,1699014734730
11090000,11091000,54,2054655818,1699014734730
11072000,11073000,100,426924300,1699014734800
11072000,11073000,47,2203217589,1699014734800
11072000,11073000,24,3328302416,1699014734800
11072000,11073000,13,2724612678,1699014734800
11091000,11092000,98,479802199,1699014735058
11091000,11092000,63,1458023120,1699014735058
11091000,11092000,74,2566321523,1699014735058
11091000,11092000,54,1498382780,1699014735058
11073000,11074000,100,480850479,1699014735115
11073000,11074000,47,2153493043,1699014735115
11073000,11074000,24,2240044095,1699014735115
11073000,11074000,13,2537423028,1699014735115
11092000,11093000,98,303893931,1699014735377
11092000,11093000,63,2822241100,1699014735377
11092000,11093000,74,3386056525,1699014735377
11092000,11093000,54,1195112637,1699014735377
11074000,11075000,100,429602417,1699014735433
11074000,11075000,47,3369480808,1699014735433
11074000,11075000,24,2545536310,1699014735433
11074000,11075000,13,1527110200,1699014735433
11093000,11094000,63,2275203613,1699014735697
11093000,11094000,74,3836314499,1699014735697
11093000,11094000,54,1256760028,1699014735697
11075000,11076000,100,468555561,1699014735749
11075000,11076000,47,3250977106,1699014735749
11075000,11076000,24,2672247347,1699014735749
11075000,11076000,13,1315172563,1699014735749
11094000,11095000,98,310440624,1699014736021
11094000,11095000,63,1960814967,1699014736021
11094000,11095000,74,3504337920,1699014736021
11094000,11095000,54,1220629538,1699014736021
11076000,11077000,100,579277092,1699014736111
11076000,11077000,47,3120953932,1699014736111
11076000,11077000,24,3491097198,1699014736111
11076000,11077000,13,696975180,1699014736111
11095000,11096000,98,321934089,1699014736300
11095000,11096000,63,1112765390,1699014736300
11095000,11096000,74,4069647549,1699014736300
11095000,11096000,54,1304492154,1699014736300
11077000,11078000,100,429524739,1699014736431
11077000,11078000,47,2999022498,1699014736431
11077000,11078000,24,2475754360,1699014736431
11077000,11078000,13,1267839975,1699014736431
11096000,11097000,98,816346593,1699014736621
11096000,11097000,63,949904773,1699014736621
11096000,11097000,74,3909281244,1699014736621
11096000,11097000,54,1291601500,1699014736621
11078000,11079000,100,457505785,1699014736750
11078000,11079000,47,1069768113,1699014736750
11078000,11079000,24,1551181788,1699014736750
11078000,11079000,13,2140399774,1699014736750
11097000,11098000,98,410308881,1699014736939
11097000,11098000,63,1338765380,1699014736939
11097000,11098000,74,3925745967,1699014736939
11097000,11098000,54,755534068,1699014736939
11079000,11080000,100,420710109,1699014737115
11079000,11080000,47,1002761056,1699014737115
11079000,11080000,24,592234965,1699014737115
11079000,11080000,13,1941274744,1699014737115
11098000,11099000,98,158438073,1699014737263
11098000,11099000,63,1344184667,1699014737263
11098000,11099000,74,3484583652,1699014737263
11098000,11099000,54,514695499,1699014737263
11080000,11081000,100,939613362,1699014737434
11080000,11081000,47,1361356804,1699014737434
11080000,11081000,24,615586083,1699014737434
11080000,11081000,13,1917391694,1699014737434
11099000,11100000,98,770543430,1699014737574
11099000,11100000,63,1254650621,1699014737574
11099000,11100000,74,3866722552,1699014737574
11099000,11100000,54,1262095007,1699014737574
11081000,11082000,100,1902484824,1699014737745
11081000,11082000,47,1477025560,1699014737745
11081000,11082000,24,1765808989,1699014737745
11081000,11082000,13,2823472476,1699014737745
11100000,11101000,98,727196939,1699014737895
11100000,11101000,63,1313067000,1699014737895
11100000,11101000,74,4474028288,1699014737895
11100000,11101000,54,2228462365,1699014737895
11082000,11083000,100,504762896,1699014738057
11082000,11083000,47,1518575700,1699014738057
11082000,11083000,24,2162161809,1699014738057
11082000,11083000,13,3846895320,1699014738057
11101000,11102000,98,522385269,1699014738217
11101000,11102000,63,2265618384,1699014738217
11101000,11102000,74,4917158107,1699014738217
11101000,11102000,54,2552192129,1699014738217
11083000,11084000,100,511707354,1699014738242
11083000,11084000,47,1502808509,1699014738242
11083000,11084000,24,3500490020,1699014738242
11083000,11084000,13,1612375495,1699014738242
11102000,11103000,98,397289129,1699014738539
11102000,11103000,63,2527191961,1699014738539
11102000,11103000,74,3661004811,1699014738539
11102000,11103000,54,1083537936,1699014738539
11084000,11085000,100,918805598,1699014738563
11084000,11085000,47,2507430163,1699014738563
11084000,11085000,24,3170740989,1699014738563
11084000,11085000,13,2376302538,1699014738563
11085000,11086000,100,622933384,1699014738840
11085000,11086000,47,2867717176,1699014738840
11085000,11086000,24,2889283245,1699014738840
11085000,11086000,13,2028317875,1699014738840
11103000,11104000,98,657830277,1699014738866
11103000,11104000,63,2975636520,1699014738866
11103000,11104000,74,1915976129,1699014738866
11103000,11104000,54,5533779017,1699014738866
11086000,11087000,100,813984004,1699014739115
11086000,11087000,47,3630728090,1699014739115
11086000,11087000,24,3297531470,1699014739115
11086000,11087000,13,1808093670,1699014739115
11104000,11105000,98,588062174,1699014739182
11104000,11105000,63,2826516967,1699014739182
11104000,11105000,74,1468910525,1699014739182
11104000,11105000,54,1940520768,1699014739182
11087000,11088000,100,99329794,1699014739387
11087000,11088000,47,3597868336,1699014739387
11087000,11088000,24,3461199774,1699014739387
11087000,11088000,13,944164111,1699014739387
11105000,11106000,98,451761402,1699014739456
11105000,11106000,63,2171495935,1699014739456
11105000,11106000,74,1845338218,1699014739456
11105000,11106000,54,1879036850,1699014739456
11088000,11089000,100,381274820,1699014739707
11088000,11089000,47,3142890275,1699014739707
11088000,11089000,24,2547208115,1699014739707
11088000,11089000,13,1887219534,1699014739707
11106000,11107000,98,119946891,1699014739779
11106000,11107000,63,1423153867,1699014739779
11106000,11107000,74,2294291482,1699014739779
11106000,11107000,54,3027321975,1699014739779
11089000,11090000,100,590482778,1699014740077
11089000,11090000,47,1574252984,1699014740077
11089000,11090000,24,1394787131,1699014740077
11089000,11090000,13,1661752822,1699014740077
11107000,11108000,63,1504074678,1699014740100
11107000,11108000,74,2235800932,1699014740100
11107000,11108000,54,2773035784,1699014740100
11090000,11091000,100,782044793,1699014740384
11090000,11091000,47,696360717,1699014740384
11090000,11091000,24,1334132004,1699014740384
11090000,11091000,13,803967317,1699014740384
11108000,11109000,63,2036851601,1699014740422
11108000,11109000,74,2208837108,1699014740422
11108000,11109000,54,2493911490,1699014740422
11091000,11092000,100,731431547,1699014740567
11091000,11092000,47,1953161102,1699014740567
11091000,11092000,24,2635596065,1699014740567
11091000,11092000,13,901429361,1699014740567
11109000,11110000,98,529626194,1699014740746
11109000,11110000,63,2395870093,1699014740746
11109000,11110000,74,2026862811,1699014740746
11109000,11110000,54,2520247054,1699014740746
11092000,11093000,100,751954440,1699014740922
11092000,11093000,47,3451976039,1699014740922
11092000,11093000,24,2662048961,1699014740922
11092000,11093000,13,1579782901,1699014740922
11110000,11111000,98,528878133,1699014741066
11110000,11111000,63,2115222875,1699014741066
11110000,11111000,74,1914202531,1699014741066
11110000,11111000,54,2533710039,1699014741066
11093000,11094000,100,711877815,1699014741237
11093000,11094000,47,5301983483,1699014741237
11093000,11094000,24,3054697444,1699014741237
11093000,11094000,13,1711788961,1699014741237
11111000,11112000,98,589079753,1699014741390
11111000,11112000,63,1169050388,1699014741390
11111000,11112000,74,2738099088,1699014741390
11111000,11112000,54,2485215138,1699014741390
11094000,11095000,100,672811795,1699014741554
11094000,11095000,47,5202537311,1699014741554
11094000,11095000,24,2634168463,1699014741554
11094000,11095000,13,1702498628,1699014741554
11112000,11113000,98,319405314,1699014741703
11112000,11113000,63,432287074,1699014741703
11112000,11113000,74,1883203244,1699014741703
11112000,11113000,54,1745604475,1699014741703
11095000,11096000,100,671068908,1699014741875
11095000,11096000,47,2672824329,1699014741875
11095000,11096000,24,2639272880,1699014741875
11095000,11096000,13,1475238614,1699014741875
11113000,11114000,98,339503053,1699014742021
11113000,11114000,63,702437482,1699014742021
11113000,11114000,74,1980851306,1699014742021
11113000,11114000,54,1642396849,1699014742021
11096000,11097000,100,321928165,1699014742196
11096000,11097000,47,2499121832,1699014742196
11096000,11097000,24,2007176333,1699014742196
11096000,11097000,13,708765773,1699014742196
11114000,11115000,98,321298091,1699014742348
11114000,11115000,63,328170598,1699014742348
11114000,11115000,74,1853295220,1699014742348
11114000,11115000,54,1668631008,1699014742348
11097000,11098000,100,152950367,1699014742520
11097000,11098000,47,1314411720,1699014742520
11097000,11098000,24,1383993775,1699014742520
11097000,11098000,13,581992680,1699014742520
11115000,11116000,98,421699808,1699014742611
11115000,11116000,63,528617017,1699014742611
11115000,11116000,74,1734708372,1699014742611
11115000,11116000,54,1727848799,1699014742611
11098000,11099000,100,303938098,1699014742833
11098000,11099000,47,1682483307,1699014742833
11098000,11099000,24,1584185925,1699014742833
11098000,11099000,13,938148422,1699014742833
11116000,11117000,98,72327144,1699014742935
11116000,11117000,63,519563756,1699014742935
11116000,11117000,74,1492459288,1699014742935
11116000,11117000,54,1711110833,1699014742935
11099000,11100000,100,355612794,1699014743191
11099000,11100000,47,1567517554,1699014743191
11099000,11100000,24,2302331996,1699014743191
11099000,11100000,13,1744978938,1699014743191
11117000,11118000,98,136667405,1699014743256
11117000,11118000,63,402106056,1699014743256
11117000,11118000,74,607608940,1699014743256
11117000,11118000,54,816974981,1699014743256
11100000,11101000,100,274631853,1699014743422
11100000,11101000,47,2915607679,1699014743422
11100000,11101000,24,3259114712,1699014743422
11100000,11101000,13,1030427107,1699014743422
11118000,11119000,98,289166023,1699014743573
11118000,11119000,63,604303059,1699014743573
11118000,11119000,74,598264124,1699014743573
11118000,11119000,54,814316469,1699014743573
11101000,11102000,47,4506969914,1699014743739
11101000,11102000,24,3668635356,1699014743739
11101000,11102000,13,1177856334,1699014743739
11119000,11120000,98,258928106,1699014743897
11119000,11120000,63,770080098,1699014743897
11119000,11120000,74,1215879118,1699014743897
11119000,11120000,54,560490404,1699014743897
11102000,11103000,100,720198790,1699014744000
11102000,11103000,47,4019959276,1699014744000
11102000,11103000,24,2929959056,1699014744000
11102000,11103000,13,1090252857,1699014744000
11120000,11121000,98,233102177,1699014744215
11120000,11121000,63,1163133973,1699014744215
11120000,11121000,74,2749486938,1699014744215
11120000,11121000,54,1169439596,1699014744215
11103000,11104000,100,539861669,1699014744310
11103000,11104000,47,3537857170,1699014744310
11103000,11104000,24,2489952461,1699014744310
11103000,11104000,13,1593069537,1699014744310
11121000,11122000,98,250077089,1699014744540
11121000,11122000,63,995401574,1699014744540
11121000,11122000,74,2742893847,1699014744540
11121000,11122000,54,428280821,1699014744540
11104000,11105000,100,1156427219,1699014744627
11104000,11105000,47,2703091958,1699014744627
11104000,11105000,24,2480782600,1699014744627
11104000,11105000,13,1313691755,1699014744627
11122000,11123000,98,281489217,1699014744863
11122000,11123000,63,690780618,1699014744863
11122000,11123000,74,728132959,1699014744863
11122000,11123000,54,547642920,1699014744863
11105000,11106000,100,985098104,1699014744975
11105000,11106000,47,2511832424,1699014744975
