debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_v:INTEGER(64 bits),timestamp
1700491140000,1700491141000,47,17432826,1700491141095
1700491140000,1700491141000,13,27835690,1700491141095
1700491140000,1700491141000,24,47491409,1700491141119
1700491140000,1700491141000,63,14216553,1700491141124
1700491140000,1700491141000,54,30585232,1700491141124
1700491141000,1700491142000,100,99746959,1700491142041
1700491141000,1700491142000,13,27356638,1700491142051
1700491141000,1700491142000,24,146410777,1700491142069
1700491141000,1700491142000,63,13292259,1700491142071
1700491141000,1700491142000,54,72755499,1700491142072
1700491141000,1700491142000,47,22953162,1700491142156
1700491142000,1700491143000,100,314147117,1700491143097
1700491142000,1700491143000,47,53673935,1700491143105
1700491142000,1700491143000,13,27051560,1700491143106
1700491142000,1700491143000,24,102151541,1700491143120
1700491142000,1700491143000,63,49969920,1700491143121
1700491142000,1700491143000,54,53458858,1700491143121
1700491143000,1700491144000,100,335329216,1700491144044
1700491143000,1700491144000,13,22655399,1700491144056
1700491143000,1700491144000,63,24177610,1700491144082
1700491143000,1700491144000,54,58331049,1700491144082
1700491143000,1700491144000,24,123298529,1700491144082
1700491143000,1700491144000,47,19903969,1700491144164
1700491144000,1700491145000,100,662584587,1700491145104
1700491144000,1700491145000,47,20497471,1700491145109
1700491144000,1700491145000,13,108699766,1700491145109
1700491144000,1700491145000,63,151830362,1700491145137
1700491144000,1700491145000,54,26518282,1700491145138
1700491144000,1700491145000,24,50465106,1700491145138
1700491145000,1700491146000,13,33067529,1700491146063
1700491145000,1700491146000,100,675578954,1700491146063
1700491145000,1700491146000,63,74643657,1700491146093
1700491145000,1700491146000,54,19220889,1700491146094
1700491145000,1700491146000,24,59788191,1700491146094
1700491145000,1700491146000,47,27828015,1700491146168
1700491146000,1700491147000,47,19220802,1700491147120
1700491146000,1700491147000,13,27924459,1700491147120
1700491146000,1700491147000,100,849839996,1700491147120
1700491146000,1700491147000,63,162429054,1700491147145
1700491146000,1700491147000,54,23842222,1700491147145
1700491146000,1700491147000,24,28677329,1700491147146
1700491147000,1700491148000,13,27821212,1700491148069
1700491147000,1700491148000,100,748393297,1700491148070
1700491147000,1700491148000,63,84468826,1700491148094
1700491147000,1700491148000,54,23232796,1700491148094
1700491147000,1700491148000,24,48970266,1700491148094
1700491147000,1700491148000,47,18512495,1700491148137
1700491148000,1700491149000,24,20323211,1700491149045
1700491148000,1700491149000,47,22279092,1700491149078
1700491148000,1700491149000,13,24457757,1700491149116
1700491148000,1700491149000,100,785583315,1700491149116
1700491148000,1700491149000,63,99921711,1700491149118
1700491148000,1700491149000,54,39810986,1700491149119
1700491149000,1700491150000,13,31053740,1700491150060
1700491149000,1700491150000,100,774810116,1700491150061
1700491149000,1700491150000,63,18084318,1700491150065
1700491149000,1700491150000,54,98724284,1700491150065
1700491149000,1700491150000,24,27635653,1700491150108
1700491149000,1700491150000,47,24457333,1700491150123
1700491150000,1700491151000,24,24013053,1700491151059
1700491150000,1700491151000,47,19329541,1700491151071
1700491150000,1700491151000,13,30355638,1700491151120
1700491150000,1700491151000,63,27703322,1700491151120
1700491150000,1700491151000,54,335122095,1700491151121
1700491150000,1700491151000,100,940227991,1700491151121
1700491151000,1700491152000,13,43855186,1700491152071
1700491151000,1700491152000,54,483712520,1700491152071
1700491151000,1700491152000,100,260521259,1700491152071
1700491151000,1700491152000,24,25030773,1700491152113
1700491151000,1700491152000,47,39528061,1700491152120
1700491151000,1700491152000,63,139878316,1700491152176
1700491152000,1700491153000,24,62926187,1700491153068
1700491152000,1700491153000,47,87621795,1700491153074
1700491152000,1700491153000,63,86306305,1700491153125
1700491152000,1700491153000,13,30198919,1700491153126
1700491152000,1700491153000,54,537285507,1700491153126
1700491152000,1700491153000,100,249512783,1700491153126
1700491153000,1700491154000,13,31755065,1700491154069
1700491153000,1700491154000,54,248257697,1700491154069
1700491153000,1700491154000,100,235988043,1700491154070
1700491153000,1700491154000,47,136883365,1700491154129
1700491153000,1700491154000,24,50513150,1700491154130
1700491153000,1700491154000,63,232544075,1700491154133
1700491154000,1700491155000,47,193835982,1700491155085
1700491154000,1700491155000,24,89405978,1700491155086
1700491154000,1700491155000,63,257824157,1700491155086
1700491154000,1700491155000,54,268281240,1700491155134
1700491154000,1700491155000,13,42679915,1700491155134
1700491154000,1700491155000,100,291625388,1700491155135
1700491155000,1700491156000,24,172232039,1700491156084
1700491155000,1700491156000,13,39953756,1700491156085
1700491155000,1700491156000,54,236755814,1700491156085
1700491155000,1700491156000,100,214337303,1700491156085
1700491155000,1700491156000,63,261882319,1700491156188
1700491155000,1700491156000,47,233582314,1700491156189
1700491156000,1700491157000,100,223845224,1700491157038
1700491156000,1700491157000,63,193242893,1700491157104
1700491156000,1700491157000,47,248192323,1700491157105
1700491156000,1700491157000,24,91088631,1700491157105
1700491156000,1700491157000,13,162877313,1700491157106
1700491156000,1700491157000,54,170481925,1700491157142
1700491157000,1700491158000,47,256646814,1700491158090
1700491157000,1700491158000,24,101274814,1700491158090
1700491157000,1700491158000,13,315451586,1700491158090
1700491157000,1700491158000,54,111301672,1700491158090
1700491157000,1700491158000,100,124429218,1700491158090
1700491157000,1700491158000,63,183326295,1700491158194
1700491158000,1700491159000,63,87543676,1700491159133
1700491158000,1700491159000,47,271671907,1700491159133
1700491158000,1700491159000,24,85323526,1700491159133
1700491158000,1700491159000,13,304773147,1700491159133
1700491158000,1700491159000,54,106679855,1700491159134
1700491158000,1700491159000,100,148610047,1700491159134
1700491159000,1700491160000,47,172201441,1700491160082
1700491159000,1700491160000,24,165624865,1700491160082
1700491159000,1700491160000,13,204394759,1700491160082
1700491159000,1700491160000,100,90640537,1700491160082
1700491159000,1700491160000,54,141320253,1700491160083
1700491159000,1700491160000,63,154956188,1700491160188
1700491160000,1700491161000,63,152391550,1700491161135
1700491160000,1700491161000,47,148850016,1700491161136
1700491160000,1700491161000,24,141238139,1700491161136
1700491160000,1700491161000,13,222069510,1700491161136
1700491160000,1700491161000,100,169668784,1700491161136
1700491160000,1700491161000,54,128026353,1700491161139
1700491161000,1700491162000,47,201806363,1700491162038
1700491161000,1700491162000,24,65854596,1700491162082
1700491161000,1700491162000,13,251122830,1700491162082
1700491161000,1700491162000,100,147334653,1700491162083
1700491161000,1700491162000,54,77663074,1700491162085
1700491161000,1700491162000,63,88984792,1700491162144
1700491162000,1700491163000,100,226100716,1700491163037
1700491162000,1700491163000,63,68759942,1700491163087
1700491162000,1700491163000,47,179362646,1700491163087
1700491162000,1700491163000,24,137391161,1700491163144
1700491162000,1700491163000,13,329188974,1700491163145
1700491162000,1700491163000,54,111695497,1700491163145
1700491163000,1700491164000,13,317581262,1700491164101
1700491163000,1700491164000,54,91150050,1700491164101
1700491163000,1700491164000,24,29936071,1700491164101
1700491163000,1700491164000,100,180510119,1700491164101
1700491163000,1700491164000,63,60829536,1700491164138
1700491163000,1700491164000,47,116099715,1700491164139
1700491164000,1700491165000,100,213666218,1700491165056
1700491164000,1700491165000,63,74932514,1700491165090
1700491164000,1700491165000,47,107563094,1700491165090
1700491164000,1700491165000,13,282118341,1700491165126
1700491164000,1700491165000,54,66610232,1700491165161
1700491164000,1700491165000,24,144824213,1700491165162
1700491165000,1700491166000,54,111349247,1700491166071
1700491165000,1700491166000,13,422971159,1700491166072
1700491165000,1700491166000,24,47751113,1700491166114
1700491165000,1700491166000,100,280943212,1700491166114
1700491165000,1700491166000,63,62978788,1700491166139
1700491165000,1700491166000,47,117236280,1700491166139
1700491166000,1700491167000,24,26778798,1700491167067
1700491166000,1700491167000,100,273268424,1700491167067
1700491166000,1700491167000,47,38608838,1700491167093
1700491166000,1700491167000,63,126650410,1700491167125
1700491166000,1700491167000,54,81397110,1700491167125
1700491166000,1700491167000,13,295491001,1700491167125
1700491167000,1700491168000,47,17130344,1700491168039
1700491167000,1700491168000,54,69773850,1700491168073
1700491167000,1700491168000,13,198348771,1700491168073
1700491167000,1700491168000,24,78229874,1700491168124
1700491167000,1700491168000,100,224168413,1700491168124
1700491167000,1700491168000,63,45523065,1700491168180
1700491168000,1700491169000,24,34553824,1700491169047
1700491168000,1700491169000,100,191496636,1700491169080
1700491168000,1700491169000,47,16609012,1700491169089
1700491168000,1700491169000,63,132357031,1700491169130
1700491168000,1700491169000,54,73286229,1700491169131
1700491168000,1700491169000,13,159942893,1700491169131
1700491169000,1700491170000,63,70317980,1700491170074
1700491169000,1700491170000,54,119123060,1700491170074
1700491169000,1700491170000,13,32927011,1700491170074
1700491169000,1700491170000,24,129641314,1700491170135
1700491169000,1700491170000,100,195093947,1700491170135
1700491169000,1700491170000,47,19665883,1700491170138
1700491170000,1700491171000,24,55495666,1700491171081
1700491170000,1700491171000,100,244272983,1700491171082
1700491170000,1700491171000,47,100406145,1700491171092
1700491170000,1700491171000,63,108585340,1700491171130
1700491170000,1700491171000,54,131173346,1700491171130
1700491170000,1700491171000,13,23534657,1700491171130
1700491171000,1700491172000,63,188079690,1700491172077
1700491171000,1700491172000,54,194382505,1700491172077
1700491171000,1700491172000,13,205428269,1700491172078
1700491171000,1700491172000,24,33448027,1700491172143
1700491171000,1700491172000,47,143169315,1700491172143
1700491171000,1700491172000,100,265033822,1700491172144
1700491172000,1700491173000,24,66591879,1700491173093
1700491172000,1700491173000,47,80303232,1700491173094
1700491172000,1700491173000,100,122490883,1700491173094
1700491172000,1700491173000,63,462211581,1700491173133
1700491172000,1700491173000,54,430503615,1700491173133
1700491172000,1700491173000,13,128739760,1700491173133
1700491173000,1700491174000,100,190403190,1700491174048
1700491173000,1700491174000,63,419927561,1700491174086
1700491173000,1700491174000,54,488601826,1700491174086
1700491173000,1700491174000,13,143463351,1700491174086
1700491173000,1700491174000,24,104394074,1700491174153
1700491173000,1700491174000,47,219335731,1700491174153
1700491174000,1700491175000,24,150279978,1700491175072
1700491174000,1700491175000,47,109013894,1700491175108
1700491174000,1700491175000,100,299201407,1700491175109
1700491174000,1700491175000,63,355691363,1700491175141
1700491174000,1700491175000,54,641351577,1700491175142
1700491174000,1700491175000,13,141373785,1700491175142
1700491175000,1700491176000,100,252721137,1700491176050
1700491175000,1700491176000,54,438212903,1700491176088
1700491175000,1700491176000,13,36613253,1700491176092
1700491175000,1700491176000,47,404003002,1700491176158
1700491175000,1700491176000,24,156026786,1700491176158
1700491175000,1700491176000,63,317442019,1700491176194
1700491176000,1700491177000,13,38165497,1700491177041
1700491176000,1700491177000,47,258137196,1700491177108
1700491176000,1700491177000,24,62807591,1700491177109
1700491176000,1700491177000,63,339350300,1700491177109
1700491176000,1700491177000,100,155635383,1700491177109
1700491176000,1700491177000,54,433595072,1700491177147
1700491177000,1700491178000,100,146307435,1700491178057
1700491177000,1700491178000,54,487208477,1700491178092
1700491177000,1700491178000,13,146728348,1700491178092
1700491177000,1700491178000,47,304412332,1700491178164
1700491177000,1700491178000,24,350980743,1700491178164
1700491177000,1700491178000,63,439979022,1700491178164
1700491178000,1700491179000,13,47439884,1700491179040
1700491178000,1700491179000,47,350455232,1700491179117
1700491178000,1700491179000,24,426190957,1700491179117
1700491178000,1700491179000,63,343499647,1700491179117
1700491178000,1700491179000,54,480619723,1700491179118
1700491178000,1700491179000,100,160035679,1700491179118
1700491179000,1700491180000,24,342448554,1700491180067
1700491179000,1700491180000,100,143743939,1700491180067
1700491179000,1700491180000,63,337410808,1700491180096
1700491179000,1700491180000,54,592085118,1700491180096
1700491179000,1700491180000,13,77447300,1700491180097
1700491179000,1700491180000,47,372878708,1700491180173
1700491180000,1700491181000,13,59593231,1700491181043
1700491180000,1700491181000,47,421316694,1700491181077
1700491180000,1700491181000,24,590859300,1700491181128
1700491180000,1700491181000,100,168958225,1700491181128
1700491180000,1700491181000,63,252697708,1700491181149
1700491180000,1700491181000,54,723064119,1700491181149
1700491181000,1700491182000,24,435906481,1700491182080
1700491181000,1700491182000,100,163263799,1700491182081
1700491181000,1700491182000,63,197472060,1700491182096
1700491181000,1700491182000,54,203807395,1700491182097
1700491181000,1700491182000,13,95734997,1700491182097
1700491181000,1700491182000,47,514004315,1700491182118
1700491182000,1700491183000,13,229634829,1700491183051
1700491182000,1700491183000,47,480771967,1700491183065
1700491182000,1700491183000,24,611835929,1700491183133
1700491182000,1700491183000,100,136689055,1700491183133
1700491182000,1700491183000,63,124710631,1700491183156
1700491182000,1700491183000,54,582502493,1700491183157
1700491183000,1700491184000,24,413207530,1700491184081
1700491183000,1700491184000,100,186263243,1700491184082
1700491183000,1700491184000,63,226520905,1700491184101
1700491183000,1700491184000,54,865133761,1700491184101
1700491183000,1700491184000,13,177882647,1700491184101
1700491183000,1700491184000,47,727186879,1700491184109
1700491184000,1700491185000,13,34917482,1700491185056
1700491184000,1700491185000,47,805136569,1700491185059
1700491184000,1700491185000,63,289947960,1700491185107
1700491184000,1700491185000,24,493873754,1700491185107
1700491184000,1700491185000,54,730789290,1700491185139
1700491184000,1700491185000,100,270935226,1700491185139
1700491185000,1700491186000,24,437102117,1700491186088
1700491185000,1700491186000,54,342601576,1700491186088
1700491185000,1700491186000,100,254403170,1700491186089
1700491185000,1700491186000,13,129753862,1700491186106
1700491185000,1700491186000,47,182095270,1700491186113
1700491185000,1700491186000,63,151195385,1700491186193
1700491186000,1700491187000,100,233072537,1700491187033
1700491186000,1700491187000,13,157316229,1700491187057
1700491186000,1700491187000,47,454843760,1700491187063
1700491186000,1700491187000,63,187898008,1700491187090
1700491186000,1700491187000,24,553759205,1700491187140
1700491186000,1700491187000,54,283236970,1700491187141
1700491187000,1700491188000,24,345431686,1700491188086
1700491187000,1700491188000,54,441864560,1700491188086
1700491187000,1700491188000,100,118497742,1700491188086
1700491187000,1700491188000,13,275342801,1700491188107
1700491187000,1700491188000,47,701086409,1700491188112
1700491187000,1700491188000,63,408861019,1700491188192
1700491188000,1700491189000,100,162868391,1700491189040
1700491188000,1700491189000,47,643127133,1700491189068
1700491188000,1700491189000,13,49171227,1700491189068
1700491188000,1700491189000,63,625317307,1700491189089
1700491188000,1700491189000,24,608807597,1700491189147
1700491188000,1700491189000,54,656352646,1700491189147
1700491189000,1700491190000,24,760809846,1700491190098
1700491189000,1700491190000,54,781052783,1700491190098
1700491189000,1700491190000,100,315453010,1700491190099
1700491189000,1700491190000,47,423553492,1700491190125
1700491189000,1700491190000,13,223977446,1700491190125
1700491189000,1700491190000,63,585484989,1700491190140
1700491190000,1700491191000,100,457093552,1700491191059
1700491190000,1700491191000,47,512256061,1700491191081
1700491190000,1700491191000,13,47766448,1700491191082
1700491190000,1700491191000,63,627429350,1700491191091
1700491190000,1700491191000,54,592142940,1700491191127
1700491190000,1700491191000,24,893399374,1700491191127
1700491191000,1700491192000,13,106112390,1700491192041
1700491191000,1700491192000,63,352030501,1700491192042
1700491191000,1700491192000,54,453425563,1700491192076
1700491191000,1700491192000,24,723867449,1700491192077
1700491191000,1700491192000,100,506474567,1700491192117
1700491191000,1700491192000,47,584165064,1700491192147
1700491192000,1700491193000,100,381958305,1700491193070
1700491192000,1700491193000,47,690536151,1700491193097
1700491192000,1700491193000,63,478985685,1700491193098
1700491192000,1700491193000,13,260278348,1700491193098
1700491192000,1700491193000,54,655213050,1700491193134
1700491192000,1700491193000,24,333823692,1700491193134
1700491193000,1700491194000,13,202176834,1700491194052
1700491193000,1700491194000,54,374620117,1700491194078
1700491193000,1700491194000,24,497946470,1700491194079
1700491193000,1700491194000,47,722002189,1700491194127
1700491193000,1700491194000,100,243259651,1700491194127
1700491193000,1700491194000,63,534088829,1700491194159
1700491194000,1700491195000,100,143930478,1700491195072
1700491194000,1700491195000,47,692392075,1700491195085
1700491194000,1700491195000,63,500743033,1700491195113
1700491194000,1700491195000,13,194338043,1700491195114
1700491194000,1700491195000,54,345871786,1700491195137
1700491194000,1700491195000,24,911314447,1700491195138
1700491195000,1700491196000,13,208177339,1700491196070
1700491195000,1700491196000,54,433939638,1700491196085
1700491195000,1700491196000,24,768687422,1700491196085
1700491195000,1700491196000,100,166862106,1700491196123
1700491195000,1700491196000,47,654100730,1700491196130
1700491195000,1700491196000,63,444610978,1700491196135
1700491196000,1700491197000,100,91279494,1700491197072
1700491196000,1700491197000,63,475832060,1700491197083
1700491196000,1700491197000,47,343468079,1700491197083
1700491196000,1700491197000,13,206338209,1700491197130
1700491196000,1700491197000,54,505801536,1700491197142
1700491196000,1700491197000,24,672239570,1700491197142
1700491197000,1700491198000,54,798699731,1700491198084
1700491197000,1700491198000,24,446161218,1700491198084
1700491197000,1700491198000,13,188979714,1700491198085
1700491197000,1700491198000,100,96093001,1700491198126
1700491197000,1700491198000,63,579182665,1700491198132
1700491197000,1700491198000,47,456331114,1700491198132
1700491198000,1700491199000,100,114275474,1700491199076
1700491198000,1700491199000,47,490999426,1700491199077
1700491198000,1700491199000,63,415997382,1700491199078
1700491198000,1700491199000,13,202704243,1700491199137
1700491198000,1700491199000,54,1116909452,1700491199138
1700491198000,1700491199000,24,545904367,1700491199138
1700491199000,1700491200000,13,293902546,1700491200082
1700491199000,1700491200000,54,911588085,1700491200086
1700491199000,1700491200000,24,283008835,1700491200086
1700491199000,1700491200000,63,764414421,1700491200132
1700491199000,1700491200000,47,442180505,1700491200132
1700491199000,1700491200000,100,108355808,1700491200132
1700491200000,1700491201000,47,526466817,1700491201088
1700491200000,1700491201000,63,530464515,1700491201088
1700491200000,1700491201000,100,127460312,1700491201088
1700491200000,1700491201000,13,172416708,1700491201133
1700491200000,1700491201000,54,731279162,1700491201137
1700491200000,1700491201000,24,228578816,1700491201137
1700491201000,1700491202000,100,277579364,1700491202038
1700491201000,1700491202000,54,632229855,1700491202083
1700491201000,1700491202000,24,615723328,1700491202084
1700491201000,1700491202000,13,199685770,1700491202084
1700491201000,1700491202000,47,556638307,1700491202143
1700491201000,1700491202000,63,491006443,1700491202143
1700491202000,1700491203000,47,599826619,1700491203095
1700491202000,1700491203000,63,879301203,1700491203095
1700491202000,1700491203000,100,238139560,1700491203095
1700491202000,1700491203000,54,819136392,1700491203143
1700491202000,1700491203000,24,602274049,1700491203144
1700491202000,1700491203000,13,306135168,1700491203144
1700491203000,1700491204000,100,155745771,1700491204044
1700491203000,1700491204000,54,708585667,1700491204087
1700491203000,1700491204000,24,485501847,1700491204087
1700491203000,1700491204000,13,305083031,1700491204087
1700491203000,1700491204000,47,837648880,1700491204112
1700491203000,1700491204000,63,1057498011,1700491204149
1700491204000,1700491205000,47,621458214,1700491205065
1700491204000,1700491205000,63,945733080,1700491205102
1700491204000,1700491205000,100,190707069,1700491205103
1700491204000,1700491205000,13,171263833,1700491205136
1700491204000,1700491205000,54,655808271,1700491205142
1700491204000,1700491205000,24,904383633,1700491205142
1700491205000,1700491206000,100,212717734,1700491206062
1700491205000,1700491206000,24,708926626,1700491206084
1700491205000,1700491206000,13,269671085,1700491206084
1700491205000,1700491206000,54,821416634,1700491206103
1700491205000,1700491206000,47,250885998,1700491206103
1700491205000,1700491206000,63,1166988504,1700491206136
1700491206000,1700491207000,13,457483416,1700491207041
1700491206000,1700491207000,47,465580681,1700491207056
1700491206000,1700491207000,63,1136874814,1700491207077
1700491206000,1700491207000,100,330073990,1700491207116
1700491206000,1700491207000,54,657373059,1700491207148
1700491206000,1700491207000,24,1156461180,1700491207148
1700491207000,1700491208000,100,257876733,1700491208075
1700491207000,1700491208000,24,782822917,1700491208099
1700491207000,1700491208000,13,340164101,1700491208099
1700491207000,1700491208000,54,611487823,1700491208100
1700491207000,1700491208000,47,747108213,1700491208100
1700491207000,1700491208000,63,853973468,1700491208132
1700491208000,1700491209000,13,540734014,1700491209044
1700491208000,1700491209000,24,828923392,1700491209046
1700491208000,1700491209000,47,540321360,1700491209050
1700491208000,1700491209000,63,642665546,1700491209074
1700491208000,1700491209000,100,251825802,1700491209131
1700491208000,1700491209000,54,632868591,1700491209156
1700491209000,1700491210000,100,201947099,1700491210087
1700491209000,1700491210000,13,482688816,1700491210099
1700491209000,1700491210000,54,402542008,1700491210107
1700491209000,1700491210000,47,452652067,1700491210107
1700491209000,1700491210000,24,333133070,1700491210107
1700491209000,1700491210000,63,573449188,1700491210130
1700491210000,1700491211000,100,156396497,1700491211041
1700491210000,1700491211000,13,215684434,1700491211051
1700491210000,1700491211000,54,334274249,1700491211057
1700491210000,1700491211000,47,603063762,1700491211058
1700491210000,1700491211000,24,771804598,1700491211058
1700491210000,1700491211000,63,274694129,1700491211077
1700491211000,1700491212000,100,199570806,1700491212100
1700491211000,1700491212000,13,35439279,1700491212111
1700491211000,1700491212000,47,660583213,1700491212113
1700491211000,1700491212000,54,323621966,1700491212113
1700491211000,1700491212000,24,696938243,1700491212114
1700491211000,1700491212000,63,280096582,1700491212127
1700491212000,1700491213000,100,164362549,1700491213045
1700491212000,1700491213000,13,126844555,1700491213056
1700491212000,1700491213000,47,540529465,1700491213063
1700491212000,1700491213000,54,312252466,1700491213063
1700491212000,1700491213000,24,695926632,1700491213063
1700491212000,1700491213000,63,149816099,1700491213077
1700491213000,1700491214000,100,230978843,1700491214109
1700491213000,1700491214000,13,265101420,1700491214114
1700491213000,1700491214000,47,626359543,1700491214123
1700491213000,1700491214000,54,337239945,1700491214124
1700491213000,1700491214000,24,445574708,1700491214124
1700491213000,1700491214000,63,167071449,1700491214130
1700491214000,1700491215000,13,185047603,1700491215064
1700491214000,1700491215000,100,221515393,1700491215065
1700491214000,1700491215000,47,343487481,1700491215073
1700491214000,1700491215000,54,313192794,1700491215073
1700491214000,1700491215000,24,353575568,1700491215073
1700491214000,1700491215000,63,56909435,1700491215079
1700491215000,1700491216000,13,338937577,1700491216118
1700491215000,1700491216000,100,217873286,1700491216119
1700491215000,1700491216000,47,317092402,1700491216129
1700491215000,1700491216000,54,266811219,1700491216129
1700491215000,1700491216000,24,360261406,1700491216129
1700491215000,1700491216000,63,55932103,1700491216131
1700491216000,1700491217000,13,343085157,1700491217072
1700491216000,1700491217000,100,178954141,1700491217072
1700491216000,1700491217000,47,314802869,1700491217074
1700491216000,1700491217000,54,167685023,1700491217075
1700491216000,1700491217000,24,314808146,1700491217075
1700491216000,1700491217000,63,318742034,1700491217075
1700491217000,1700491218000,100,147120070,1700491218122
1700491217000,1700491218000,13,328006908,1700491218122
1700491217000,1700491218000,47,393773122,1700491218127
1700491217000,1700491218000,54,68198356,1700491218127
1700491217000,1700491218000,63,536718437,1700491218128
1700491217000,1700491218000,24,316048965,1700491218128
1700491218000,1700491219000,100,138359523,1700491219062
1700491218000,1700491219000,13,232201877,1700491219066
1700491218000,1700491219000,54,47239776,1700491219066
1700491218000,1700491219000,47,283117628,1700491219067
1700491218000,1700491219000,63,439086051,1700491219067
1700491218000,1700491219000,24,263270151,1700491219067
1700491219000,1700491220000,13,229233967,1700491220125
1700491219000,1700491220000,100,155375185,1700491220126
1700491219000,1700491220000,54,115895965,1700491220126
1700491219000,1700491220000,47,293906813,1700491220126
1700491219000,1700491220000,63,554882244,1700491220126
1700491219000,1700491220000,24,310869744,1700491220126
1700491220000,1700491221000,13,150909163,1700491221069
1700491220000,1700491221000,100,138594101,1700491221070
1700491220000,1700491221000,47,297160725,1700491221073
1700491220000,1700491221000,54,148743199,1700491221074
1700491220000,1700491221000,63,501072651,1700491221074
1700491220000,1700491221000,24,271867924,1700491221074
1700491221000,1700491222000,13,313143210,1700491222118
1700491221000,1700491222000,100,126631321,1700491222119
1700491221000,1700491222000,47,439658202,1700491222129
1700491221000,1700491222000,54,299317748,1700491222129
1700491221000,1700491222000,63,331835198,1700491222129
1700491221000,1700491222000,24,339999288,1700491222130
1700491222000,1700491223000,13,286401603,1700491223069
1700491222000,1700491223000,47,469843418,1700491223069
1700491222000,1700491223000,54,209520580,1700491223070
1700491222000,1700491223000,63,450157802,1700491223070
1700491222000,1700491223000,24,255200074,1700491223070
1700491222000,1700491223000,100,177329255,1700491223070
1700491223000,1700491224000,13,140657223,1700491224119
1700491223000,1700491224000,100,315168171,1700491224120
1700491223000,1700491224000,47,409181526,1700491224121
1700491223000,1700491224000,54,207268448,1700491224121
1700491223000,1700491224000,24,301664112,1700491224121
1700491223000,1700491224000,63,770479070,1700491224122
1700491224000,1700491225000,100,237573780,1700491225061
1700491224000,1700491225000,13,206363464,1700491225063
1700491224000,1700491225000,47,318003254,1700491225072
1700491224000,1700491225000,54,222700608,1700491225073
1700491224000,1700491225000,63,966080188,1700491225073
1700491224000,1700491225000,24,241522087,1700491225074
1700491225000,1700491226000,100,242927440,1700491226117
1700491225000,1700491226000,47,601046447,1700491226129
1700491225000,1700491226000,54,246607799,1700491226129
1700491225000,1700491226000,24,270895603,1700491226129
1700491225000,1700491226000,63,630630209,1700491226130
1700491225000,1700491226000,13,295976578,1700491226130
1700491226000,1700491227000,100,165597367,1700491227062
1700491226000,1700491227000,47,556952925,1700491227079
1700491226000,1700491227000,54,186778852,1700491227079
1700491226000,1700491227000,24,328589434,1700491227079
1700491226000,1700491227000,63,316559725,1700491227080
1700491226000,1700491227000,13,224667736,1700491227080
1700491227000,1700491228000,100,110413156,1700491228117
1700491227000,1700491228000,47,442269781,1700491228134
1700491227000,1700491228000,24,618998247,1700491228135
1700491227000,1700491228000,54,295532342,1700491228135
1700491227000,1700491228000,63,406139184,1700491228135
1700491227000,1700491228000,13,161897994,1700491228135
1700491228000,1700491229000,100,168732806,1700491229067
1700491228000,1700491229000,47,325631046,1700491229080
1700491228000,1700491229000,63,517563812,1700491229081
1700491228000,1700491229000,54,314681048,1700491229081
1700491228000,1700491229000,24,410624740,1700491229081
1700491228000,1700491229000,13,281385358,1700491229082
1700491229000,1700491230000,100,211627375,1700491230123
1700491229000,1700491230000,13,283929368,1700491230127
1700491229000,1700491230000,47,321542623,1700491230130
1700491229000,1700491230000,54,457158877,1700491230130
1700491229000,1700491230000,63,472913021,1700491230130
1700491229000,1700491230000,24,363419293,1700491230131
1700491230000,1700491231000,100,148934902,1700491231067
1700491230000,1700491231000,47,323153462,1700491231076
1700491230000,1700491231000,54,681765398,1700491231076
1700491230000,1700491231000,24,422775836,1700491231077
1700491230000,1700491231000,13,37749904,1700491231077
1700491230000,1700491231000,63,407800548,1700491231082
1700491231000,1700491232000,47,746746993,1700491232123
1700491231000,1700491232000,13,301628983,1700491232123
1700491231000,1700491232000,100,187997569,1700491232123
1700491231000,1700491232000,54,610645452,1700491232131
1700491231000,1700491232000,63,357377754,1700491232131
1700491231000,1700491232000,24,710675029,1700491232132
1700491232000,1700491233000,100,115289213,1700491233070
1700491232000,1700491233000,47,1002508339,1700491233071
1700491232000,1700491233000,13,103246297,1700491233072
1700491232000,1700491233000,54,357975315,1700491233076
1700491232000,1700491233000,63,169478699,1700491233077
1700491232000,1700491233000,24,539771626,1700491233077
1700491233000,1700491234000,100,179105638,1700491234115
1700491233000,1700491234000,13,105013147,1700491234119
1700491233000,1700491234000,47,877096760,1700491234133
1700491233000,1700491234000,54,290186184,1700491234134
1700491233000,1700491234000,63,70160428,1700491234134
1700491233000,1700491234000,24,440210843,1700491234134
1700491234000,1700491235000,100,147098302,1700491235064
1700491234000,1700491235000,47,149434808,1700491235075
1700491234000,1700491235000,13,210080596,1700491235075
1700491234000,1700491235000,63,69731554,1700491235081
1700491234000,1700491235000,54,317852979,1700491235082
1700491234000,1700491235000,24,535528671,1700491235082
1700491235000,1700491236000,47,246252711,1700491236124
1700491235000,1700491236000,13,458161721,1700491236125
1700491235000,1700491236000,100,249549642,1700491236125
1700491235000,1700491236000,63,167524072,1700491236137
1700491235000,1700491236000,54,262255691,1700491236137
1700491235000,1700491236000,24,657956417,1700491236137
1700491236000,1700491237000,100,147571242,1700491237068
1700491236000,1700491237000,47,309360167,1700491237068
1700491236000,1700491237000,13,274765524,1700491237069
1700491236000,1700491237000,54,292266924,1700491237075
1700491236000,1700491237000,63,298870439,1700491237076
