debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_v:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
10795000,10796000,63,1699364045135,5058045,1699364021521
10795000,10796000,47,1699364045416,8044831,1699364021521
10795000,10796000,54,1699364018897,3512185,1699364021521
10795000,10796000,13,1699364046964,6133360,1699364021521
10795000,10796000,24,1699364047094,6492446,1699364021521
10796000,10797000,98,1699364032082,2979130,1699364021726
10796000,10797000,74,1699364045296,5912063,1699364021726
10796000,10797000,63,1699364045330,13238803,1699364021726
10796000,10797000,47,1699364045613,9542282,1699364021726
10796000,10797000,54,1699364019094,1749558,1699364021726
10796000,10797000,13,1699364047162,9266313,1699364021726
10796000,10797000,24,1699364047297,7501183,1699364021726
10797000,10798000,98,1699364032263,2414759,1699364021922
10797000,10798000,74,1699364045494,5564342,1699364021922
10797000,10798000,63,1699364045524,14440329,1699364021922
10797000,10798000,47,1699364045808,13115045,1699364021922
10797000,10798000,54,1699364019290,2467878,1699364021922
10797000,10798000,13,1699364047361,5610283,1699364021922
10797000,10798000,24,1699364047502,6394478,1699364021922
10798000,10799000,98,1699364032447,2252145,1699364022127
10798000,10799000,100,1699364042226,1479169,1699364022127
10798000,10799000,74,1699364045693,6106452,1699364022127
10798000,10799000,63,1699364045719,12738287,1699364022127
10798000,10799000,47,1699364046003,11673566,1699364022127
10798000,10799000,54,1699364019487,3746756,1699364022127
10798000,10799000,13,1699364047560,2886745,1699364022127
10798000,10799000,24,1699364047706,11761572,1699364022127
10799000,10800000,98,1699364032638,2865697,1699364022325
10799000,10800000,100,1699364042245,2185859,1699364022325
10799000,10800000,74,1699364045892,11005908,1699364022325
10799000,10800000,63,1699364045913,13344348,1699364022325
10799000,10800000,47,1699364046197,10934149,1699364022325
10799000,10800000,54,1699364019684,7452373,1699364022325
10799000,10800000,13,1699364047759,7749454,1699364022325
10799000,10800000,24,1699364047909,13074914,1699364022325
10800000,10801000,98,1699364032830,3078390,1699364022719
10800000,10801000,100,1699364042438,2416389,1699364022719
10800000,10801000,74,1699364046090,13198717,1699364022719
10800000,10801000,63,1699364046108,8947385,1699364022719
10800000,10801000,47,1699364046393,12494916,1699364022719
10800000,10801000,54,1699364019881,6063585,1699364022719
10800000,10801000,13,1699364047937,3701243,1699364022719
10800000,10801000,24,1699364048112,10760612,1699364022719
10801000,10802000,98,1699364033006,3658684,1699364022922
10801000,10802000,100,1699364042624,3221529,1699364022922
10801000,10802000,74,1699364046288,11546513,1699364022922
10801000,10802000,63,1699364046302,15457039,1699364022922
10801000,10802000,47,1699364046588,15162556,1699364022922
10801000,10802000,54,1699364020077,4305589,1699364022922
10801000,10802000,13,1699364048131,5255111,1699364022922
10801000,10802000,24,1699364048446,13394259,1699364022922
10802000,10803000,98,1699364033197,4438820,1699364023114
10802000,10803000,100,1699364042780,3016281,1699364023114
10802000,10803000,74,1699364046486,17723931,1699364023114
10802000,10803000,63,1699364046497,22239198,1699364023114
10802000,10803000,47,1699364046783,15110799,1699364023114
10802000,10803000,54,1699364020274,4259257,1699364023114
10802000,10803000,13,1699364048331,7200682,1699364023114
10802000,10803000,24,1699364048650,14239116,1699364023114
10803000,10804000,98,1699364033257,5124565,1699364023310
10803000,10804000,100,1699364042974,3175552,1699364023310
10803000,10804000,74,1699364046684,17886526,1699364023310
10803000,10804000,63,1699364046691,23456585,1699364023310
10803000,10804000,47,1699364046979,13442780,1699364023310
10803000,10804000,54,1699364020471,6570849,1699364023310
10803000,10804000,13,1699364048530,16537770,1699364023310
10803000,10804000,24,1699364048846,19964447,1699364023310
10804000,10805000,98,1699364033448,11099444,1699364023312
10804000,10805000,100,1699364043161,2520912,1699364023312
10804000,10805000,74,1699364046882,11211494,1699364023312
10804000,10805000,63,1699364046887,13752684,1699364023312
10804000,10805000,47,1699364047173,9108540,1699364023312
10804000,10805000,54,1699364020668,6024401,1699364023312
10804000,10805000,13,1699364048708,9898454,1699364023312
10804000,10805000,24,1699364049050,11838970,1699364023312
10805000,10806000,100,1699364043354,2465071,1699364023504
10805000,10806000,74,1699364047081,16386955,1699364023504
10805000,10806000,63,1699364047060,8572521,1699364023504
10805000,10806000,47,1699364047367,12101437,1699364023504
10805000,10806000,54,1699364020865,6557274,1699364023504
10805000,10806000,13,1699364048907,9067307,1699364023504
10805000,10806000,24,1699364049094,15315720,1699364023504
10806000,10807000,98,1699364033588,4382374,1699364023710
10806000,10807000,100,1699364043419,2924961,1699364023710
10806000,10807000,63,1699364047116,10921906,1699364023710
10806000,10807000,74,1699364047280,20017193,1699364023710
10806000,10807000,47,1699364047563,21278661,1699364023710
10806000,10807000,54,1699364021062,8760349,1699364023710
10806000,10807000,13,1699364049105,9875215,1699364023710
10806000,10807000,24,1699364049273,13638972,1699364023710
10807000,10808000,98,1699364033599,2815996,1699364023912
10807000,10808000,100,1699364043613,2918480,1699364023912
10807000,10808000,63,1699364047310,15213818,1699364023912
10807000,10808000,74,1699364047478,19647186,1699364023912
10807000,10808000,47,1699364047758,33986925,1699364023912
10807000,10808000,54,1699364021259,16477717,1699364023912
10807000,10808000,13,1699364049304,5799812,1699364023912
10807000,10808000,24,1699364049476,22284611,1699364023912
10808000,10809000,98,1699364033791,5168816,1699364024105
10808000,10809000,100,1699364043808,2780685,1699364024105
10808000,10809000,74,1699364047677,23198577,1699364024105
10808000,10809000,63,1699364047633,16175957,1699364024105
10808000,10809000,47,1699364047953,22355776,1699364024105
10808000,10809000,54,1699364021456,15273861,1699364024105
10808000,10809000,13,1699364049502,7949909,1699364024105
10808000,10809000,24,1699364049680,16699770,1699364024105
10809000,10810000,98,1699364033982,3983763,1699364024299
10809000,10810000,100,1699364044003,3772015,1699364024299
10809000,10810000,74,1699364047876,19521050,1699364024299
10809000,10810000,63,1699364047827,9217108,1699364024299
10809000,10810000,47,1699364048148,7745124,1699364024299
10809000,10810000,54,1699364021653,14020140,1699364024299
10809000,10810000,13,1699364049702,7948905,1699364024299
10809000,10810000,24,1699364049883,16340881,1699364024299
10810000,10811000,98,1699364034173,3421029,1699364024496
10810000,10811000,100,1699364044196,2327025,1699364024496
10810000,10811000,74,1699364048074,7165467,1699364024496
10810000,10811000,63,1699364048022,8365300,1699364024496
10810000,10811000,47,1699364048343,5931686,1699364024496
10810000,10811000,54,1699364021850,8386865,1699364024496
10810000,10811000,13,1699364050029,5763941,1699364024496
10810000,10811000,24,1699364050087,9902253,1699364024496
10811000,10812000,98,1699364034363,2109884,1699364024892
10811000,10812000,100,1699364044390,2279086,1699364024892
10811000,10812000,63,1699364048078,3862182,1699364024892
10811000,10812000,74,1699364048274,7928898,1699364024892
10811000,10812000,47,1699364048538,10734663,1699364024892
10811000,10812000,54,1699364022041,8207720,1699364024892
10811000,10812000,13,1699364050227,2981732,1699364024892
10811000,10812000,24,1699364050290,6234973,1699364024892
10812000,10813000,98,1699364034555,917407,1699364024895
10812000,10813000,100,1699364044574,1994976,1699364024895
10812000,10813000,63,1699364048273,2429780,1699364024895
10812000,10813000,74,1699364048472,8836562,1699364024895
10812000,10813000,47,1699364048734,8837045,1699364024895
10812000,10813000,54,1699364022238,5734014,1699364024895
10812000,10813000,13,1699364050426,5234445,1699364024895
10812000,10813000,24,1699364050623,10398836,1699364024895
10813000,10814000,98,1699364034561,2913209,1699364025294
10813000,10814000,100,1699364044762,2112305,1699364025294
10813000,10814000,63,1699364048467,3023366,1699364025294
10813000,10814000,74,1699364048670,11787910,1699364025294
10813000,10814000,47,1699364048929,10460232,1699364025294
10813000,10814000,54,1699364022435,7253089,1699364025294
10813000,10814000,13,1699364050625,3441574,1699364025294
10813000,10814000,24,1699364050684,14404752,1699364025294
10814000,10815000,98,1699364034575,2724238,1699364025491
10814000,10815000,100,1699364044956,2140063,1699364025491
10814000,10815000,63,1699364048662,3970469,1699364025491
10814000,10815000,74,1699364048869,14927183,1699364025491
10814000,10815000,54,1699364022632,5287086,1699364025491
10814000,10815000,47,1699364049248,10038690,1699364025491
10814000,10815000,13,1699364050823,4695576,1699364025491
10814000,10815000,24,1699364051018,13389483,1699364025491
10815000,10816000,98,1699364034746,3197379,1699364025495
10815000,10816000,100,1699364045142,1827311,1699364025495
10815000,10816000,63,1699364048846,8093438,1699364025495
10815000,10816000,74,1699364049064,9670158,1699364025495
10815000,10816000,54,1699364022829,2519970,1699364025495
10815000,10816000,47,1699364049443,7107141,1699364025495
10815000,10816000,13,1699364051015,4326531,1699364025495
10815000,10816000,24,1699364051222,9902278,1699364025495
10816000,10817000,98,1699364034777,2515144,1699364025886
10816000,10817000,100,1699364045336,1914392,1699364025886
10816000,10817000,63,1699364049041,11988499,1699364025886
10816000,10817000,74,1699364049257,16285550,1699364025886
10816000,10817000,54,1699364023016,2730905,1699364025886
10816000,10817000,47,1699364049638,9345487,1699364025886
10816000,10817000,13,1699364051213,2746473,1699364025886
10816000,10817000,24,1699364051281,8232754,1699364025886
10817000,10818000,98,1699364034969,2115511,1699364026084
10817000,10818000,100,1699364045530,1842433,1699364026084
10817000,10818000,63,1699364049236,20233466,1699364026084
10817000,10818000,74,1699364049455,7917284,1699364026084
10817000,10818000,54,1699364023213,3064670,1699364026084
10817000,10818000,47,1699364049834,11760617,1699364026084
10817000,10818000,13,1699364051412,2998530,1699364026084
10817000,10818000,24,1699364051614,8943614,1699364026084
10818000,10819000,98,1699364034994,1631870,1699364026285
10818000,10819000,100,1699364045723,1577555,1699364026285
10818000,10819000,63,1699364049420,17285643,1699364026285
10818000,10819000,74,1699364049653,17233431,1699364026285
10818000,10819000,54,1699364023410,17353393,1699364026285
10818000,10819000,47,1699364050029,8273902,1699364026285
10818000,10819000,13,1699364051610,5309763,1699364026285
10818000,10819000,24,1699364051817,18146916,1699364026285
10819000,10820000,98,1699364035132,4379710,1699364026476
10819000,10820000,100,1699364045917,1814868,1699364026476
10819000,10820000,63,1699364049599,22987905,1699364026476
10819000,10820000,74,1699364049852,23672237,1699364026476
10819000,10820000,54,1699364023607,13241850,1699364026476
10819000,10820000,47,1699364050224,13824264,1699364026476
10819000,10820000,13,1699364051809,10577412,1699364026476
10819000,10820000,24,1699364052020,18614941,1699364026476
10820000,10821000,98,1699364035184,6191184,1699364026680
10820000,10821000,100,1699364046111,1789361,1699364026680
10820000,10821000,63,1699364049601,22422922,1699364026680
10820000,10821000,74,1699364050050,17332488,1699364026680
10820000,10821000,54,1699364023804,21666752,1699364026680
10820000,10821000,47,1699364050418,13129442,1699364026680
10820000,10821000,13,1699364052008,8962120,1699364026680
10820000,10821000,24,1699364052223,17853417,1699364026680
10821000,10822000,98,1699364035361,4233311,1699364026876
10821000,10822000,100,1699364046305,2497494,1699364026876
10821000,10822000,63,1699364049767,17563999,1699364026876
10821000,10822000,74,1699364050248,20690894,1699364026876
10821000,10822000,54,1699364024001,18632655,1699364026876
10821000,10822000,47,1699364050613,11487286,1699364026876
10821000,10822000,13,1699364052207,6636759,1699364026876
10821000,10822000,24,1699364052427,13345472,1699364026876
10822000,10823000,98,1699364035541,4974926,1699364027077
10822000,10823000,100,1699364046332,2438146,1699364027077
10822000,10823000,63,1699364049963,7701659,1699364027077
10822000,10823000,74,1699364050445,7809636,1699364027077
10822000,10823000,54,1699364024198,10240470,1699364027077
10822000,10823000,47,1699364050808,12381206,1699364027077
10822000,10823000,13,1699364052531,2944098,1699364027077
10822000,10823000,24,1699364052630,11908747,1699364027077
10823000,10824000,98,1699364035716,4042723,1699364027269
10823000,10824000,100,1699364046526,2948584,1699364027269
10823000,10824000,63,1699364050157,14044500,1699364027269
10823000,10824000,74,1699364050643,22411554,1699364027269
10823000,10824000,54,1699364024395,10940681,1699364027269
10823000,10824000,47,1699364051005,14469683,1699364027269
10823000,10824000,13,1699364052590,5629400,1699364027269
10823000,10824000,24,1699364052834,17820260,1699364027269
10824000,10825000,98,1699364035756,3220149,1699364027473
10824000,10825000,100,1699364046720,3208905,1699364027473
10824000,10825000,63,1699364050352,16238880,1699364027473
10824000,10825000,74,1699364050841,24942662,1699364027473
10824000,10825000,47,1699364051199,17161626,1699364027473
10824000,10825000,54,1699364024592,17710365,1699364027473
10824000,10825000,13,1699364052775,7813192,1699364027473
10824000,10825000,24,1699364053037,22813268,1699364027473
10825000,10826000,98,1699364035922,5256595,1699364027668
10825000,10826000,100,1699364046914,2373579,1699364027668
10825000,10826000,63,1699364050547,14866402,1699364027668
10825000,10826000,74,1699364051040,27122879,1699364027668
10825000,10826000,47,1699364051393,11351212,1699364027668
10825000,10826000,54,1699364024788,18025597,1699364027668
10825000,10826000,13,1699364052973,6727737,1699364027668
10825000,10826000,24,1699364053240,23891254,1699364027668
10826000,10827000,100,1699364047108,2656633,1699364027864
10826000,10827000,63,1699364050741,11540884,1699364027864
10826000,10827000,74,1699364051239,33598593,1699364027864
10826000,10827000,47,1699364051588,14653020,1699364027864
10826000,10827000,54,1699364024985,19426131,1699364027864
10826000,10827000,13,1699364053299,6532320,1699364027864
10826000,10827000,24,1699364053443,27646335,1699364027864
10827000,10828000,98,1699364036091,4807413,1699364028066
10827000,10828000,100,1699364047301,2466243,1699364028066
10827000,10828000,63,1699364050936,16036355,1699364028066
10827000,10828000,74,1699364051437,38088305,1699364028066
10827000,10828000,47,1699364051783,15947274,1699364028066
10827000,10828000,54,1699364025182,19792177,1699364028066
10827000,10828000,13,1699364053497,10692366,1699364028066
10827000,10828000,24,1699364053647,20548789,1699364028066
10828000,10829000,98,1699364036282,4457585,1699364028265
10828000,10829000,100,1699364047495,1656850,1699364028265
10828000,10829000,63,1699364051132,14709820,1699364028265
10828000,10829000,74,1699364051636,29797448,1699364028265
10828000,10829000,47,1699364051978,9705906,1699364028265
10828000,10829000,54,1699364025380,15870871,1699364028265
10828000,10829000,13,1699364053696,12098782,1699364028265
10828000,10829000,24,1699364053851,4786390,1699364028265
10829000,10830000,98,1699364036473,7366807,1699364028661
10829000,10830000,100,1699364047689,2234954,1699364028661
10829000,10830000,63,1699364051326,12642787,1699364028661
10829000,10830000,74,1699364051833,7015315,1699364028661
10829000,10830000,47,1699364052173,5826519,1699364028661
10829000,10830000,54,1699364025577,15582245,1699364028661
10829000,10830000,13,1699364053894,2698159,1699364028661
10829000,10830000,24,1699364054054,5975875,1699364028661
10830000,10831000,98,1699364036510,13541959,1699364028862
10830000,10831000,100,1699364047882,2608843,1699364028862
10830000,10831000,63,1699364051521,10412482,1699364028862
10830000,10831000,74,1699364052032,15142549,1699364028862
10830000,10831000,47,1699364052346,7577294,1699364028862
10830000,10831000,54,1699364025902,18548496,1699364028862
10830000,10831000,13,1699364054093,16061521,1699364028862
10830000,10831000,24,1699364054388,7093953,1699364028862
10831000,10832000,98,1699364036674,4287352,1699364029058
10831000,10832000,100,1699364048077,2327993,1699364029058
10831000,10832000,63,1699364051715,8100772,1699364029058
10831000,10832000,74,1699364052229,24446365,1699364029058
10831000,10832000,47,1699364052381,7919764,1699364029058
10831000,10832000,54,1699364026099,16686591,1699364029058
10831000,10832000,13,1699364054291,5349779,1699364029058
10831000,10832000,24,1699364054591,9407606,1699364029058
10832000,10833000,98,1699364036691,4520255,1699364029249
10832000,10833000,100,1699364048271,2700167,1699364029249
10832000,10833000,63,1699364051910,9275000,1699364029249
10832000,10833000,74,1699364052429,30891495,1699364029249
10832000,10833000,47,1699364052576,7316156,1699364029249
10832000,10833000,54,1699364026296,13991141,1699364029249
10832000,10833000,13,1699364054489,7305554,1699364029249
10832000,10833000,24,1699364054794,12182480,1699364029249
10833000,10834000,98,1699364036861,9534834,1699364029447
10833000,10834000,100,1699364048465,2488069,1699364029447
10833000,10834000,63,1699364052105,7849868,1699364029447
10833000,10834000,74,1699364052627,28029497,1699364029447
10833000,10834000,47,1699364052896,7183091,1699364029447
10833000,10834000,54,1699364026492,9671638,1699364029447
10833000,10834000,13,1699364054689,16074662,1699364029447
10833000,10834000,24,1699364054998,11941660,1699364029447
10834000,10835000,98,1699364037051,12897114,1699364029646
10834000,10835000,100,1699364048659,2212947,1699364029646
10834000,10835000,63,1699364052300,9078939,1699364029646
10834000,10835000,74,1699364052826,17616395,1699364029646
10834000,10835000,47,1699364053090,5454429,1699364029646
10834000,10835000,54,1699364026689,5388382,1699364029646
10834000,10835000,13,1699364054887,16133279,1699364029646
10834000,10835000,24,1699364055194,7658803,1699364029646
10835000,10836000,98,1699364037244,15392450,1699364029854
10835000,10836000,100,1699364048853,1405421,1699364029854
10835000,10836000,63,1699364052495,10712868,1699364029854
10835000,10836000,74,1699364053025,24014432,1699364029854
10835000,10836000,47,1699364053286,6441012,1699364029854
10835000,10836000,54,1699364026886,6128047,1699364029854
10835000,10836000,13,1699364055086,28922804,1699364029854
10835000,10836000,24,1699364055397,5941905,1699364029854
10836000,10837000,98,1699364037253,5761524,1699364030051
10836000,10837000,100,1699364049047,4388413,1699364030051
10836000,10837000,63,1699364052689,7552127,1699364030051
10836000,10837000,74,1699364053223,22536530,1699364030051
10836000,10837000,47,1699364053480,9687399,1699364030051
10836000,10837000,54,1699364027083,6065828,1699364030051
10836000,10837000,13,1699364055284,17808114,1699364030051
10836000,10837000,24,1699364055600,8018361,1699364030051
10837000,10838000,98,1699364037274,3023068,1699364030246
10837000,10838000,100,1699364049241,2800162,1699364030246
10837000,10838000,63,1699364052884,7103779,1699364030246
10837000,10838000,74,1699364053420,17571190,1699364030246
10837000,10838000,47,1699364053529,12446348,1699364030246
10837000,10838000,54,1699364027280,3818823,1699364030246
10837000,10838000,13,1699364055608,10784394,1699364030246
10837000,10838000,24,1699364055803,13248928,1699364030246
10838000,10839000,98,1699364037288,5165064,1699364030437
10838000,10839000,100,1699364049434,2771538,1699364030437
10838000,10839000,63,1699364053079,7157956,1699364030437
10838000,10839000,74,1699364053618,12218831,1699364030437
10838000,10839000,47,1699364053716,13619436,1699364030437
10838000,10839000,54,1699364027477,4616090,1699364030437
10838000,10839000,13,1699364055807,8075323,1699364030437
10838000,10839000,24,1699364056007,13315186,1699364030437
10839000,10840000,98,1699364037461,6865356,1699364030647
10839000,10840000,100,1699364049628,3053849,1699364030647
10839000,10840000,63,1699364053274,10674224,1699364030647
10839000,10840000,74,1699364053816,21367236,1699364030647
10839000,10840000,47,1699364053911,11513407,1699364030647
10839000,10840000,54,1699364027676,9495470,1699364030647
10839000,10840000,13,1699364056005,8123490,1699364030647
10839000,10840000,24,1699364056210,10606375,1699364030647
10840000,10841000,98,1699364037636,3600327,1699364030842
10840000,10841000,100,1699364049822,2756429,1699364030842
10840000,10841000,63,1699364053468,16191923,1699364030842
10840000,10841000,74,1699364054015,22192544,1699364030842
10840000,10841000,47,1699364054106,15077481,1699364030842
10840000,10841000,54,1699364027872,11885671,1699364030842
10840000,10841000,13,1699364056203,8248126,1699364030842
10840000,10841000,24,1699364056413,20449230,1699364030842
10841000,10842000,98,1699364037826,3345554,1699364031040
10841000,10842000,100,1699364050016,6102676,1699364031040
10841000,10842000,63,1699364053663,22752406,1699364031040
10841000,10842000,74,1699364054200,27143809,1699364031040
10841000,10842000,47,1699364054300,18978440,1699364031040
10841000,10842000,54,1699364028069,11729755,1699364031040
10841000,10842000,13,1699364056402,7722985,1699364031040
10841000,10842000,24,1699364056616,21220646,1699364031040
10842000,10843000,98,1699364038018,3020822,1699364031230
10842000,10843000,100,1699364050209,7588968,1699364031230
10842000,10843000,63,1699364053858,24092800,1699364031230
10842000,10843000,74,1699364054374,25880358,1699364031230
10842000,10843000,47,1699364054468,19366255,1699364031230
10842000,10843000,54,1699364028265,18629604,1699364031230
10842000,10843000,13,1699364056601,5550912,1699364031230
10842000,10843000,24,1699364056820,19768065,1699364031230
10843000,10844000,98,1699364038208,3102399,1699364031630
10843000,10844000,100,1699364050403,5501775,1699364031630
10843000,10844000,63,1699364054053,13751353,1699364031630
10843000,10844000,74,1699364054412,32661050,1699364031630
10843000,10844000,47,1699364054663,14042015,1699364031630
10843000,10844000,54,1699364028462,16746326,1699364031630
10843000,10844000,13,1699364056800,6160990,1699364031630
10843000,10844000,24,1699364057022,15553717,1699364031630
10844000,10845000,98,1699364038246,3749988,1699364031828
10844000,10845000,100,1699364050597,2684543,1699364031828
10844000,10845000,63,1699364054247,10952027,1699364031828
10844000,10845000,74,1699364054610,15493819,1699364031828
10844000,10845000,47,1699364054858,6506137,1699364031828
10844000,10845000,54,1699364028660,9274908,1699364031828
10844000,10845000,13,1699364056997,5071841,1699364031828
10844000,10845000,24,1699364057356,8393231,1699364031828
10845000,10846000,98,1699364038423,3916844,1699364032021
10845000,10846000,100,1699364050792,2579156,1699364032021
10845000,10846000,63,1699364054442,9420812,1699364032021
10845000,10846000,74,1699364054808,14443061,1699364032021
10845000,10846000,47,1699364055053,9550469,1699364032021
10845000,10846000,54,1699364028856,7320085,1699364032021
10845000,10846000,13,1699364057195,6173127,1699364032021
10845000,10846000,24,1699364057559,15343966,1699364032021
10846000,10847000,98,1699364038615,4622595,1699364032225
10846000,10847000,100,1699364050986,2847438,1699364032225
10846000,10847000,63,1699364054637,6682050,1699364032225
10846000,10847000,74,1699364055007,11771437,1699364032225
10846000,10847000,47,1699364055248,6814230,1699364032225
10846000,10847000,54,1699364029053,12244077,1699364032225
10846000,10847000,13,1699364057396,6222043,1699364032225
10846000,10847000,24,1699364057763,14619655,1699364032225
10847000,10848000,98,1699364038795,2713363,1699364032422
10847000,10848000,100,1699364051180,2038207,1699364032422
10847000,10848000,63,1699364054810,6438549,1699364032422
10847000,10848000,74,1699364055206,17289352,1699364032422
10847000,10848000,47,1699364055442,3636161,1699364032422
10847000,10848000,54,1699364029249,8792506,1699364032422
10847000,10848000,13,1699364057594,5165446,1699364032422
10847000,10848000,24,1699364057966,12649686,1699364032422
10848000,10849000,98,1699364038825,3145676,1699364032621
10848000,10849000,100,1699364051373,2443925,1699364032621
10848000,10849000,63,1699364055001,6016495,1699364032621
10848000,10849000,74,1699364055404,13249950,1699364032621
10848000,10849000,47,1699364055638,5223745,1699364032621
10848000,10849000,54,1699364029446,6252424,1699364032621
10848000,10849000,13,1699364057922,3953320,1699364032621
10848000,10849000,24,1699364058170,11453316,1699364032621
10849000,10850000,98,1699364039016,3946570,1699364032813
10849000,10850000,100,1699364051411,1679109,1699364032813
10849000,10850000,63,1699364055195,8843294,1699364032813
10849000,10850000,74,1699364055586,11303499,1699364032813
10849000,10850000,47,1699364055833,13955700,1699364032813
10849000,10850000,54,1699364029643,5641971,1699364032813
10849000,10850000,13,1699364058121,4653195,1699364032813
10849000,10850000,24,1699364058373,12439521,1699364032813
10850000,10851000,98,1699364039207,3677901,1699364033013
10850000,10851000,100,1699364051604,2150540,1699364033013
10850000,10851000,63,1699364055391,14839490,1699364033013
10850000,10851000,74,1699364055784,20062632,1699364033013
10850000,10851000,47,1699364056013,17061407,1699364033013
10850000,10851000,54,1699364029840,6843892,1699364033013
10850000,10851000,13,1699364058320,5552465,1699364033013
10850000,10851000,24,1699364058576,14156027,1699364033013
10851000,10852000,98,1699364039397,3429652,1699364033211
10851000,10852000,100,1699364051798,2396125,1699364033211
10851000,10852000,63,1699364055576,12955855,1699364033211
10851000,10852000,74,1699364055983,23443531,1699364033211
10851000,10852000,47,1699364056208,15563362,1699364033211
10851000,10852000,54,1699364030037,6743792,1699364033211
10851000,10852000,13,1699364058519,7651567,1699364033211
10851000,10852000,24,1699364058779,16469180,1699364033211
10852000,10853000,98,1699364039572,3561464,1699364033422
10852000,10853000,100,1699364051992,2709062,1699364033422
10852000,10853000,63,1699364055771,12353016,1699364033422
10852000,10853000,74,1699364056183,21620862,1699364033422
10852000,10853000,47,1699364056403,10325734,1699364033422
10852000,10853000,54,1699364030234,10658720,1699364033422
10852000,10853000,13,1699364058717,7377185,1699364033422
10852000,10853000,24,1699364058983,17307383,1699364033422
10853000,10854000,98,1699364039752,2149968,1699364033619
10853000,10854000,100,1699364052186,2936356,1699364033619
10853000,10854000,63,1699364055965,8454239,1699364033619
10853000,10854000,74,1699364056383,18566923,1699364033619
10853000,10854000,47,1699364056599,20597555,1699364033619
10853000,10854000,54,1699364030431,12490440,1699364033619
10853000,10854000,13,1699364058916,6011839,1699364033619
10853000,10854000,24,1699364059187,14620987,1699364033619
10854000,10855000,98,1699364039789,3383098,1699364033810
10854000,10855000,100,1699364052380,2847042,1699364033810
10854000,10855000,63,1699364056160,7371686,1699364033810
10854000,10855000,74,1699364056581,16600315,1699364033810
10854000,10855000,47,1699364056795,9106802,1699364033810
10854000,10855000,54,1699364030629,6706565,1699364033810
10854000,10855000,13,1699364059117,5858640,1699364033810
10854000,10855000,24,1699364059390,10336847,1699364033810
10855000,10856000,98,1699364039955,3240120,1699364034008
10855000,10856000,100,1699364052573,2336241,1699364034008
10855000,10856000,63,1699364056345,6237096,1699364034008
10855000,10856000,74,1699364056780,16844109,1699364034008
10855000,10856000,47,1699364056990,13810845,1699364034008
10855000,10856000,54,1699364030826,6012682,1699364034008
10855000,10856000,13,1699364059315,4984659,1699364034008
10855000,10856000,24,1699364059593,10594026,1699364034008
10856000,10857000,98,1699364040139,2321456,1699364034400
10856000,10857000,100,1699364052767,2699287,1699364034400
10856000,10857000,63,1699364056540,8092583,1699364034400
10856000,10857000,74,1699364056978,17375826,1699364034400
10856000,10857000,47,1699364057184,10978600,1699364034400
10856000,10857000,54,1699364031022,6575358,1699364034400
10856000,10857000,13,1699364059514,4794669,1699364034400
10856000,10857000,24,1699364059797,16565561,1699364034400
10857000,10858000,100,1699364052961,1665706,1699364034598
10857000,10858000,63,1699364056735,10073511,1699364034598
10857000,10858000,74,1699364057176,22338276,1699364034598
10857000,10858000,47,1699364057378,7071262,1699364034598
10857000,10858000,54,1699364031220,11457420,1699364034598
10857000,10858000,13,1699364059713,10053823,1699364034598
10857000,10858000,24,1699364060130,14080412,1699364034598
10858000,10859000,98,1699364040175,3895289,1699364034799
10858000,10859000,100,1699364053155,2448080,1699364034799
10858000,10859000,63,1699364056929,12546233,1699364034799
10858000,10859000,74,1699364057375,29493718,1699364034799
10858000,10859000,47,1699364057699,6842694,1699364034799
10858000,10859000,54,1699364031418,22555780,1699364034799
10858000,10859000,13,1699364060038,9134682,1699364034799
10858000,10859000,24,1699364060334,15345991,1699364034799
10859000,10860000,98,1699364040358,2980937,1699364035001
10859000,10860000,100,1699364053349,2144972,1699364035001
10859000,10860000,63,1699364057125,12872140,1699364035001
10859000,10860000,74,1699364057573,30459216,1699364035001
10859000,10860000,47,1699364057895,7662620,1699364035001
10859000,10860000,54,1699364031741,15027689,1699364035001
10859000,10860000,13,1699364060238,9432641,1699364035001
10859000,10860000,24,1699364060538,13407089,1699364035001
10860000,10861000,98,1699364040549,3428080,1699364035198
10860000,10861000,100,1699364053542,3558548,1699364035198
10860000,10861000,63,1699364057319,7162469,1699364035198
10860000,10861000,74,1699364057772,32093035,1699364035198
10860000,10861000,47,1699364058090,12082178,1699364035198
10860000,10861000,54,1699364031938,11370624,1699364035198
10860000,10861000,13,1699364060283,6756884,1699364035198
10860000,10861000,24,1699364060741,7569794,1699364035198
10861000,10862000,98,1699364040740,3204698,1699364035391
10861000,10862000,100,1699364053737,2962774,1699364035391
10861000,10862000,63,1699364057514,4736791,1699364035391
10861000,10862000,74,1699364057970,21147233,1699364035391
10861000,10862000,47,1699364058284,6513981,1699364035391
10861000,10862000,54,1699364032135,9810814,1699364035391
10861000,10862000,13,1699364060475,3319736,1699364035391
10861000,10862000,24,1699364060944,8182028,1699364035391
10862000,10863000,98,1699364040931,3291916,1699364035594
10862000,10863000,100,1699364053931,3500125,1699364035594
10862000,10863000,63,1699364057709,7160214,1699364035594
10862000,10863000,74,1699364058169,12139671,1699364035594
10862000,10863000,47,1699364058479,9436621,1699364035594
10862000,10863000,54,1699364032332,8874829,1699364035594
