debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_v:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
11011000,11012000,98,1699365375223,3230493,1699365378842
11011000,11012000,100,1699365391440,3490013,1699365378842
11011000,11012000,63,1699365396636,9616007,1699365378842
11011000,11012000,74,1699365397749,9952114,1699365378842
11011000,11012000,47,1699365399205,15682543,1699365378842
11011000,11012000,54,1699365372954,5265649,1699365378842
11011000,11012000,24,1699365403487,10300128,1699365378842
11011000,11012000,13,1699365404357,2317130,1699365378842
11012000,11013000,98,1699365375409,3494508,1699365379040
11012000,11013000,100,1699365391631,2192654,1699365379040
11012000,11013000,63,1699365396688,13798043,1699365379040
11012000,11013000,74,1699365397934,17413164,1699365379040
11012000,11013000,47,1699365399399,17831804,1699365379040
11012000,11013000,54,1699365373150,7289963,1699365379040
11012000,11013000,24,1699365403690,24389054,1699365379040
11012000,11013000,13,1699365404561,4961595,1699365379040
11013000,11014000,98,1699365375465,3263923,1699365379234
11013000,11014000,100,1699365391822,2898645,1699365379234
11013000,11014000,63,1699365396864,12677390,1699365379234
11013000,11014000,74,1699365398123,17491233,1699365379234
11013000,11014000,47,1699365399593,13989276,1699365379234
11013000,11014000,54,1699365373347,10531807,1699365379234
11013000,11014000,24,1699365403893,27790456,1699365379234
11013000,11014000,13,1699365404764,6136922,1699365379234
11014000,11015000,98,1699365375627,3389680,1699365379427
11014000,11015000,100,1699365392012,4494682,1699365379427
11014000,11015000,63,1699365397055,9854173,1699365379427
11014000,11015000,74,1699365398321,15157715,1699365379427
11014000,11015000,47,1699365399788,9932504,1699365379427
11014000,11015000,54,1699365373543,12232498,1699365379427
11014000,11015000,24,1699365404082,25165463,1699365379427
11014000,11015000,13,1699365404969,3999863,1699365379427
11015000,11016000,98,1699365375654,2428925,1699365379619
11015000,11016000,100,1699365392203,3643100,1699365379619
11015000,11016000,63,1699365397250,12881645,1699365379619
11015000,11016000,74,1699365398518,13369515,1699365379619
11015000,11016000,47,1699365399982,9722858,1699365379619
11015000,11016000,54,1699365373740,14093751,1699365379619
11015000,11016000,24,1699365404285,9461115,1699365379619
11015000,11016000,13,1699365405173,4439280,1699365379619
11016000,11017000,98,1699365375818,2048824,1699365379811
11016000,11017000,100,1699365392394,14143401,1699365379811
11016000,11017000,63,1699365397445,27350541,1699365379811
11016000,11017000,74,1699365398717,7080246,1699365379811
11016000,11017000,47,1699365400176,7180039,1699365379811
11016000,11017000,54,1699365373937,8571218,1699365379811
11016000,11017000,24,1699365404476,9714814,1699365379811
11016000,11017000,13,1699365405377,2546845,1699365379811
11017000,11018000,98,1699365375846,970498,1699365380010
11017000,11018000,100,1699365392580,19499752,1699365380010
11017000,11018000,63,1699365397640,36187699,1699365380010
11017000,11018000,74,1699365398915,3004945,1699365380010
11017000,11018000,47,1699365400371,3021816,1699365380010
11017000,11018000,54,1699365374134,5824333,1699365380010
11017000,11018000,24,1699365404678,7910139,1699365380010
11017000,11018000,13,1699365405580,1089440,1699365380010
11018000,11019000,98,1699365375871,1255138,1699365380420
11018000,11019000,100,1699365392600,12767429,1699365380420
11018000,11019000,63,1699365397836,31357380,1699365380420
11018000,11019000,74,1699365399113,4164502,1699365380420
11018000,11019000,47,1699365400565,4230891,1699365380420
11018000,11019000,54,1699365374331,6076246,1699365380420
11018000,11019000,24,1699365404881,9316994,1699365380420
11018000,11019000,13,1699365405784,1200740,1699365380420
11019000,11020000,98,1699365376072,1138600,1699365380617
11019000,11020000,100,1699365392768,14388231,1699365380617
11019000,11020000,63,1699365398030,24158090,1699365380617
11019000,11020000,74,1699365399312,7034467,1699365380617
11019000,11020000,47,1699365400759,4356615,1699365380617
11019000,11020000,54,1699365374655,4379141,1699365380617
11019000,11020000,24,1699365405084,7313495,1699365380617
11019000,11020000,13,1699365406117,1275217,1699365380617
11020000,11021000,98,1699365376266,809067,1699365380813
11020000,11021000,100,1699365392798,6789136,1699365380813
11020000,11021000,63,1699365398225,8321277,1699365380813
11020000,11021000,74,1699365399502,4848493,1699365380813
11020000,11021000,47,1699365400953,4819412,1699365380813
11020000,11021000,54,1699365374852,3415453,1699365380813
11020000,11021000,24,1699365405287,4967744,1699365380813
11020000,11021000,13,1699365406320,1231931,1699365380813
11021000,11022000,98,1699365376457,1049928,1699365381012
11021000,11022000,63,1699365398419,9675145,1699365381012
11021000,11022000,74,1699365399700,4547917,1699365381012
11021000,11022000,47,1699365401147,5903094,1699365381012
11021000,11022000,54,1699365375049,5998883,1699365381012
11021000,11022000,24,1699365405452,8508842,1699365381012
11021000,11022000,13,1699365406523,1196752,1699365381012
11022000,11023000,98,1699365376657,984729,1699365381203
11022000,11023000,100,1699365392803,12584933,1699365381203
11022000,11023000,63,1699365398614,14176032,1699365381203
11022000,11023000,74,1699365399881,5303781,1699365381203
11022000,11023000,47,1699365401342,5636878,1699365381203
11022000,11023000,54,1699365375073,4183415,1699365381203
11022000,11023000,24,1699365405655,6273749,1699365381203
11022000,11023000,13,1699365406727,1044203,1699365381203
11023000,11024000,98,1699365376835,1997141,1699365381401
11023000,11024000,100,1699365392956,18512057,1699365381401
11023000,11024000,63,1699365398808,17404772,1699365381401
11023000,11024000,74,1699365400079,6080812,1699365381401
11023000,11024000,47,1699365401537,3813848,1699365381401
11023000,11024000,54,1699365375270,4184085,1699365381401
11023000,11024000,24,1699365405857,7562543,1699365381401
11023000,11024000,13,1699365406931,1269859,1699365381401
11024000,11025000,98,1699365377035,1809870,1699365381591
11024000,11025000,100,1699365392991,5354504,1699365381591
11024000,11025000,63,1699365399004,16320069,1699365381591
11024000,11025000,74,1699365400277,4600957,1699365381591
11024000,11025000,47,1699365401731,4844543,1699365381591
11024000,11025000,54,1699365375467,7457418,1699365381591
11024000,11025000,24,1699365406061,10176416,1699365381591
11024000,11025000,13,1699365407135,2987208,1699365381591
11025000,11026000,98,1699365377235,3633148,1699365381788
11025000,11026000,100,1699365393162,4770923,1699365381788
11025000,11026000,63,1699365399199,17609682,1699365381788
11025000,11026000,74,1699365400475,6626288,1699365381788
11025000,11026000,47,1699365401926,6220846,1699365381788
11025000,11026000,54,1699365375664,8650231,1699365381788
11025000,11026000,24,1699365406263,15360988,1699365381788
11025000,11026000,13,1699365407339,3504725,1699365381788
11026000,11027000,98,1699365377285,2374088,1699365381983
11026000,11027000,100,1699365393339,3329966,1699365381983
11026000,11027000,63,1699365399393,17262686,1699365381983
11026000,11027000,74,1699365400673,11683098,1699365381983
11026000,11027000,47,1699365402119,7241445,1699365381983
11026000,11027000,54,1699365375861,11569277,1699365381983
11026000,11027000,24,1699365406466,14032103,1699365381983
11026000,11027000,13,1699365407543,3779161,1699365381983
11027000,11028000,98,1699365377473,2087334,1699365382180
11027000,11028000,100,1699365393530,2639220,1699365382180
11027000,11028000,63,1699365399567,21431193,1699365382180
11027000,11028000,74,1699365400872,13582159,1699365382180
11027000,11028000,47,1699365402314,7734646,1699365382180
11027000,11028000,54,1699365376059,12386146,1699365382180
11027000,11028000,24,1699365406669,15752913,1699365382180
11027000,11028000,13,1699365407747,6135104,1699365382180
11028000,11029000,98,1699365377662,3284829,1699365382379
11028000,11029000,100,1699365393721,1999698,1699365382379
11028000,11029000,63,1699365399724,22325300,1699365382379
11028000,11029000,74,1699365401059,14806357,1699365382379
11028000,11029000,47,1699365402508,7768463,1699365382379
11028000,11029000,54,1699365376255,12897842,1699365382379
11028000,11029000,24,1699365406872,11129344,1699365382379
11028000,11029000,13,1699365407951,6295477,1699365382379
11029000,11030000,98,1699365377862,4515441,1699365382575
11029000,11030000,100,1699365393911,1840872,1699365382575
11029000,11030000,63,1699365399773,20803455,1699365382575
11029000,11030000,74,1699365401257,14759473,1699365382575
11029000,11030000,47,1699365402703,6361513,1699365382575
11029000,11030000,54,1699365376452,13998975,1699365382575
11029000,11030000,24,1699365407205,6694035,1699365382575
11029000,11030000,13,1699365408127,7327644,1699365382575
11030000,11031000,98,1699365378062,4101997,1699365382773
11030000,11031000,100,1699365394102,2544302,1699365382773
11030000,11031000,63,1699365399967,21934400,1699365382773
11030000,11031000,74,1699365401315,22395848,1699365382773
11030000,11031000,47,1699365403022,10195278,1699365382773
11030000,11031000,54,1699365376649,15011797,1699365382773
11030000,11031000,24,1699365407408,12815910,1699365382773
11030000,11031000,13,1699365408329,7870058,1699365382773
11031000,11032000,98,1699365378250,4907277,1699365382974
11031000,11032000,100,1699365394292,1852039,1699365382974
11031000,11032000,63,1699365400162,17263128,1699365382974
11031000,11032000,74,1699365401513,20172544,1699365382974
11031000,11032000,47,1699365403217,10833426,1699365382974
11031000,11032000,54,1699365376846,18376167,1699365382974
11031000,11032000,24,1699365407611,13455420,1699365382974
11031000,11032000,13,1699365408533,8765621,1699365382974
11032000,11033000,98,1699365378450,3837151,1699365383172
11032000,11033000,100,1699365394358,2970734,1699365383172
11032000,11033000,63,1699365400357,14893735,1699365383172
11032000,11033000,74,1699365401711,25778443,1699365383172
11032000,11033000,47,1699365403411,10134286,1699365383172
11032000,11033000,54,1699365377042,24332475,1699365383172
11032000,11033000,24,1699365407814,7610775,1699365383172
11032000,11033000,13,1699365408738,7784394,1699365383172
11033000,11034000,98,1699365378650,3152093,1699365383380
11033000,11034000,100,1699365394549,2861812,1699365383380
11033000,11034000,63,1699365400552,14422921,1699365383380
11033000,11034000,74,1699365401910,18278922,1699365383380
11033000,11034000,47,1699365403463,7387373,1699365383380
11033000,11034000,54,1699365377239,18292149,1699365383380
11033000,11034000,24,1699365408017,7307780,1699365383380
11033000,11034000,13,1699365408942,7299956,1699365383380
11034000,11035000,98,1699365378850,2657055,1699365383778
11034000,11035000,100,1699365394739,4828035,1699365383778
11034000,11035000,63,1699365400746,20526223,1699365383778
11034000,11035000,74,1699365402108,21896638,1699365383778
11034000,11035000,47,1699365403637,12277815,1699365383778
11034000,11035000,54,1699365377435,27295355,1699365383778
11034000,11035000,24,1699365408219,17258162,1699365383778
11034000,11035000,13,1699365409146,2791769,1699365383778
11035000,11036000,98,1699365379050,1620859,1699365383975
11035000,11036000,100,1699365394930,5522893,1699365383975
11035000,11036000,63,1699365400941,21728627,1699365383975
11035000,11036000,74,1699365402293,25673039,1699365383975
11035000,11036000,47,1699365403831,26219176,1699365383975
11035000,11036000,54,1699365377631,36345233,1699365383975
11035000,11036000,24,1699365408422,24129949,1699365383975
11035000,11036000,13,1699365409481,2982173,1699365383975
11036000,11037000,98,1699365379250,2114369,1699365384167
11036000,11037000,100,1699365395121,6333752,1699365384167
11036000,11037000,63,1699365401136,20802256,1699365384167
11036000,11037000,74,1699365402468,21107328,1699365384167
11036000,11037000,47,1699365404025,25652866,1699365384167
11036000,11037000,54,1699365377827,38029149,1699365384167
11036000,11037000,24,1699365408609,14654943,1699365384167
11036000,11037000,13,1699365409680,2807515,1699365384167
11037000,11038000,98,1699365379449,1864018,1699365384169
11037000,11038000,100,1699365395296,5029350,1699365384169
11037000,11038000,63,1699365401331,20259226,1699365384169
11037000,11038000,74,1699365402667,20408194,1699365384169
11037000,11038000,47,1699365404219,30607792,1699365384169
11037000,11038000,54,1699365378018,36883247,1699365384169
11037000,11038000,24,1699365408795,16877617,1699365384169
11037000,11038000,13,1699365409881,7188406,1699365384169
11038000,11039000,98,1699365379650,3273928,1699365384359
11038000,11039000,100,1699365395463,4793212,1699365384359
11038000,11039000,63,1699365401526,15913242,1699365384359
11038000,11039000,74,1699365402858,18933437,1699365384359
11038000,11039000,47,1699365404414,27421941,1699365384359
11038000,11039000,54,1699365378214,26966444,1699365384359
11038000,11039000,24,1699365408992,18563890,1699365384359
11038000,11039000,13,1699365409923,7723253,1699365384359
11039000,11040000,98,1699365379707,2997223,1699365384560
11039000,11040000,100,1699365395654,3304903,1699365384560
11039000,11040000,63,1699365401847,13311369,1699365384560
11039000,11040000,74,1699365403055,17635781,1699365384560
11039000,11040000,47,1699365404609,24505242,1699365384560
11039000,11040000,54,1699365378411,24534396,1699365384560
11039000,11040000,24,1699365409184,16258228,1699365384560
11039000,11040000,13,1699365410118,9167994,1699365384560
11040000,11041000,98,1699365379907,2811936,1699365384754
11040000,11041000,100,1699365395845,3244654,1699365384754
11040000,11041000,63,1699365402042,12959720,1699365384754
11040000,11041000,74,1699365403252,16221054,1699365384754
11040000,11041000,47,1699365404804,24370848,1699365384754
11040000,11041000,54,1699365378607,21152485,1699365384754
11040000,11041000,24,1699365409387,13152243,1699365384754
11040000,11041000,13,1699365410274,5905745,1699365384754
11041000,11042000,98,1699365380107,3029845,1699365384965
11041000,11042000,100,1699365396035,3401522,1699365384965
11041000,11042000,63,1699365402236,6821556,1699365384965
11041000,11042000,74,1699365403450,9924069,1699365384965
11041000,11042000,47,1699365404998,12254402,1699365384965
11041000,11042000,54,1699365378788,16072555,1699365384965
11041000,11042000,24,1699365409590,8342797,1699365384965
11041000,11042000,13,1699365410478,6823722,1699365384965
11042000,11043000,98,1699365380307,2358354,1699365385164
11042000,11043000,100,1699365396225,3264165,1699365385164
11042000,11043000,63,1699365402431,4717166,1699365385164
11042000,11043000,74,1699365403649,18688172,1699365385164
11042000,11043000,47,1699365405318,6756007,1699365385164
11042000,11043000,54,1699365378985,16445741,1699365385164
11042000,11043000,24,1699365409793,7015022,1699365385164
11042000,11043000,13,1699365410682,4922217,1699365385164
11043000,11044000,98,1699365380472,3632573,1699365385358
11043000,11044000,100,1699365396278,3559633,1699365385358
11043000,11044000,63,1699365402626,4934498,1699365385358
11043000,11044000,74,1699365403847,22811373,1699365385358
11043000,11044000,47,1699365405513,2123278,1699365385358
11043000,11044000,54,1699365379182,7065732,1699365385358
11043000,11044000,24,1699365409996,6775020,1699365385358
11043000,11044000,13,1699365410886,7691036,1699365385358
11044000,11045000,98,1699365380515,3157146,1699365385553
11044000,11045000,100,1699365396458,5761560,1699365385553
11044000,11045000,63,1699365402821,2820857,1699365385553
11044000,11045000,74,1699365404046,26103452,1699365385553
11044000,11045000,47,1699365405707,6151937,1699365385553
11044000,11045000,54,1699365379379,3861226,1699365385553
11044000,11045000,24,1699365410198,8874201,1699365385553
11044000,11045000,13,1699365411090,7982994,1699365385553
11045000,11046000,98,1699365380715,2558646,1699365385745
11045000,11046000,100,1699365396466,4101791,1699365385745
11045000,11046000,63,1699365403015,9008510,1699365385745
11045000,11046000,74,1699365404244,23902967,1699365385745
11045000,11046000,47,1699365405901,10354034,1699365385745
11045000,11046000,54,1699365379577,7633012,1699365385745
11045000,11046000,24,1699365410401,6910255,1699365385745
11045000,11046000,13,1699365411294,7453265,1699365385745
11046000,11047000,98,1699365380899,3160157,1699365385938
11046000,11047000,100,1699365396646,2972021,1699365385938
11046000,11047000,63,1699365403070,13589501,1699365385938
11046000,11047000,74,1699365404442,28350452,1699365385938
11046000,11047000,47,1699365406097,14984933,1699365385938
11046000,11047000,54,1699365379773,7846126,1699365385938
11046000,11047000,24,1699365410605,8931824,1699365385938
11046000,11047000,13,1699365411498,6727646,1699365385938
11047000,11048000,98,1699365381066,3493942,1699365386138
11047000,11048000,100,1699365396837,3759223,1699365386138
11047000,11048000,63,1699365403226,14414281,1699365386138
11047000,11048000,74,1699365404640,30693194,1699365386138
11047000,11048000,47,1699365406125,19080776,1699365386138
11047000,11048000,54,1699365379970,8563761,1699365386138
11047000,11048000,24,1699365410808,12683140,1699365386138
11047000,11048000,13,1699365411702,4620070,1699365386138
11048000,11049000,98,1699365381078,1854687,1699365386338
11048000,11049000,100,1699365397028,5716324,1699365386338
11048000,11049000,63,1699365403418,12223407,1699365386338
11048000,11049000,74,1699365404839,37574757,1699365386338
11048000,11049000,47,1699365406305,14750360,1699365386338
11048000,11049000,54,1699365380293,11007812,1699365386338
11048000,11049000,24,1699365411011,9498293,1699365386338
11048000,11049000,13,1699365411907,5240239,1699365386338
11049000,11050000,98,1699365381257,1981983,1699365386728
11049000,11050000,100,1699365397211,5826981,1699365386728
11049000,11050000,63,1699365403608,12137267,1699365386728
11049000,11050000,74,1699365405038,29371065,1699365386728
11049000,11050000,47,1699365406499,9434370,1699365386728
11049000,11050000,54,1699365380489,12152541,1699365386728
11049000,11050000,24,1699365411214,7480010,1699365386728
11049000,11050000,13,1699365412112,4831710,1699365386728
11050000,11051000,98,1699365381307,2833639,1699365386928
11050000,11051000,100,1699365397402,3365454,1699365386928
11050000,11051000,63,1699365403802,7222670,1699365386928
11050000,11051000,74,1699365405236,16132777,1699365386928
11050000,11051000,47,1699365406693,8162821,1699365386928
11050000,11051000,54,1699365380686,14810525,1699365386928
11050000,11051000,24,1699365411416,6249215,1699365386928
11050000,11051000,13,1699365412443,3303772,1699365386928
11051000,11052000,98,1699365381497,4090662,1699365387142
11051000,11052000,100,1699365397592,2701263,1699365387142
11051000,11052000,63,1699365403997,7996573,1699365387142
11051000,11052000,74,1699365405434,17057444,1699365387142
11051000,11052000,47,1699365406887,11501204,1699365387142
11051000,11052000,54,1699365380883,22430058,1699365387142
11051000,11052000,24,1699365411619,19486761,1699365387142
11051000,11052000,13,1699365412648,12463124,1699365387142
11052000,11053000,98,1699365381664,14267813,1699365387324
11052000,11053000,100,1699365397783,2551124,1699365387324
11052000,11053000,63,1699365404039,18611895,1699365387324
11052000,11053000,74,1699365405631,27524164,1699365387324
11052000,11053000,47,1699365407080,20889405,1699365387324
11052000,11053000,54,1699365381079,23266513,1699365387324
11052000,11053000,24,1699365411952,28995819,1699365387324
11052000,11053000,13,1699365412852,23773730,1699365387324
11053000,11054000,98,1699365381697,11388303,1699365387537
11053000,11054000,100,1699365397970,5655609,1699365387537
11053000,11054000,63,1699365404185,14114885,1699365387537
11053000,11054000,74,1699365405830,39292906,1699365387537
11053000,11054000,47,1699365407276,22423548,1699365387537
11053000,11054000,54,1699365381276,22786417,1699365387537
11053000,11054000,24,1699365412155,28030476,1699365387537
11053000,11054000,13,1699365413057,24179194,1699365387537
11054000,11055000,98,1699365381898,6474216,1699365387735
11054000,11055000,100,1699365398001,2345533,1699365387735
11054000,11055000,63,1699365404380,14797295,1699365387735
11054000,11055000,74,1699365406028,36843105,1699365387735
11054000,11055000,47,1699365407471,19100846,1699365387735
11054000,11055000,54,1699365381473,22462601,1699365387735
11054000,11055000,24,1699365412358,29102186,1699365387735
11054000,11055000,13,1699365413262,22495652,1699365387735
11055000,11056000,98,1699365382097,8812945,1699365387932
11055000,11056000,100,1699365398191,2364752,1699365387932
11055000,11056000,63,1699365404555,6017768,1699365387932
11055000,11056000,74,1699365406227,35467763,1699365387932
11055000,11056000,47,1699365407642,25582471,1699365387932
11055000,11056000,54,1699365381668,24539120,1699365387932
11055000,11056000,24,1699365412561,20059281,1699365387932
11055000,11056000,13,1699365413466,19995894,1699365387932
11056000,11057000,98,1699365382270,8177763,1699365388122
11056000,11057000,100,1699365398382,2250291,1699365388122
11056000,11057000,63,1699365404558,11847100,1699365388122
11056000,11057000,74,1699365406424,47840147,1699365388122
11056000,11057000,47,1699365407836,26034571,1699365388122
11056000,11057000,54,1699365381866,22228158,1699365388122
11056000,11057000,24,1699365412763,14988730,1699365388122
11056000,11057000,13,1699365413670,20230430,1699365388122
11057000,11058000,100,1699365398572,2303468,1699365388321
11057000,11058000,63,1699365404754,9168337,1699365388321
11057000,11058000,74,1699365406622,42488366,1699365388321
11057000,11058000,47,1699365408029,23806508,1699365388321
11057000,11058000,54,1699365382063,22035727,1699365388321
11057000,11058000,24,1699365412966,19648613,1699365388321
11057000,11058000,13,1699365413857,11892306,1699365388321
11058000,11059000,100,1699365398763,2755234,1699365388513
11058000,11059000,63,1699365404949,6223445,1699365388513
11058000,11059000,74,1699365406820,33811315,1699365388513
11058000,11059000,47,1699365408223,21839357,1699365388513
11058000,11059000,54,1699365382260,18098362,1699365388513
11058000,11059000,24,1699365413170,16929847,1699365388513
11058000,11059000,13,1699365414062,8774741,1699365388513
11059000,11060000,98,1699365382295,4824792,1699365388709
11059000,11060000,100,1699365398954,2432349,1699365388709
11059000,11060000,63,1699365405144,4745008,1699365388709
11059000,11060000,74,1699365407018,29624011,1699365388709
11059000,11060000,47,1699365408418,17662650,1699365388709
11059000,11060000,54,1699365382457,20670276,1699365388709
11059000,11060000,24,1699365413372,15147286,1699365388709
11059000,11060000,13,1699365414266,1380114,1699365388709
11060000,11061000,98,1699365382483,3649510,1699365388908
11060000,11061000,100,1699365399145,2730372,1699365388908
11060000,11061000,63,1699365405338,4335096,1699365388908
11060000,11061000,74,1699365407217,26622595,1699365388908
11060000,11061000,47,1699365408612,14020013,1699365388908
11060000,11061000,54,1699365382654,19887889,1699365388908
11060000,11061000,24,1699365413575,12768357,1699365388908
11060000,11061000,13,1699365414470,1566650,1699365388908
11061000,11062000,98,1699365382683,2162130,1699365389106
11061000,11062000,100,1699365399336,1963325,1699365389106
11061000,11062000,63,1699365405533,4836207,1699365389106
11061000,11062000,74,1699365407414,13931242,1699365389106
11061000,11062000,47,1699365408807,11116781,1699365389106
11061000,11062000,54,1699365382850,31355949,1699365389106
11061000,11062000,24,1699365413777,15109136,1699365389106
11061000,11062000,13,1699365414674,1469350,1699365389106
11062000,11063000,98,1699365382884,2089678,1699365389505
11062000,11063000,100,1699365399526,1924565,1699365389505
11062000,11063000,63,1699365405728,5183616,1699365389505
11062000,11063000,74,1699365407441,12297941,1699365389505
11062000,11063000,47,1699365409002,8123447,1699365389505
11062000,11063000,54,1699365383048,27640956,1699365389505
11062000,11063000,24,1699365413980,11037512,1699365389505
11062000,11063000,13,1699365414879,3188451,1699365389505
11063000,11064000,98,1699365383084,4426422,1699365389703
11063000,11064000,100,1699365399717,1544129,1699365389703
11063000,11064000,63,1699365405773,3444335,1699365389703
11063000,11064000,74,1699365407640,24154568,1699365389703
11063000,11064000,47,1699365409195,6195261,1699365389703
11063000,11064000,54,1699365383244,34925006,1699365389703
11063000,11064000,24,1699365414183,7031478,1699365389703
11063000,11064000,13,1699365415211,1457855,1699365389703
11064000,11065000,98,1699365383284,1584168,1699365389901
11064000,11065000,100,1699365399907,1748876,1699365389901
11064000,11065000,63,1699365405968,5272491,1699365389901
11064000,11065000,74,1699365407816,18793891,1699365389901
11064000,11065000,47,1699365409390,5503414,1699365389901
11064000,11065000,54,1699365383440,23602268,1699365389901
11064000,11065000,24,1699365414516,6583587,1699365389901
11064000,11065000,13,1699365415414,1235736,1699365389901
11065000,11066000,98,1699365383484,2032543,1699365390099
11065000,11066000,100,1699365400098,1186786,1699365390099
11065000,11066000,63,1699365406153,12921252,1699365390099
11065000,11066000,74,1699365408013,14124445,1699365390099
11065000,11066000,47,1699365409584,6377101,1699365390099
11065000,11066000,54,1699365383637,6928165,1699365390099
11065000,11066000,24,1699365414582,1933593,1699365390099
11065000,11066000,13,1699365415618,2731723,1699365390099
11066000,11067000,98,1699365383684,11277809,1699365390305
11066000,11067000,100,1699365400289,1358292,1699365390305
11066000,11067000,63,1699365406341,22625905,1699365390305
11066000,11067000,74,1699365408212,12579692,1699365390305
11066000,11067000,47,1699365409778,19110539,1699365390305
11066000,11067000,54,1699365383833,12449332,1699365390305
11066000,11067000,24,1699365414732,18392111,1699365390305
11066000,11067000,13,1699365415822,16851107,1699365390305
11067000,11068000,98,1699365383884,16732101,1699365390488
11067000,11068000,100,1699365400480,1966623,1699365390488
11067000,11068000,63,1699365406536,32401385,1699365390488
11067000,11068000,74,1699365408410,15108303,1699365390488
11067000,11068000,47,1699365409966,27421724,1699365390488
11067000,11068000,54,1699365383990,13416673,1699365390488
11067000,11068000,24,1699365414778,17575616,1699365390488
11067000,11068000,13,1699365416027,26281722,1699365390488
11068000,11069000,98,1699365383927,6351266,1699365390700
11068000,11069000,100,1699365400671,2295564,1699365390700
11068000,11069000,63,1699365406724,26783691,1699365390700
11068000,11069000,74,1699365408608,19060193,1699365390700
11068000,11069000,47,1699365410160,28620239,1699365390700
11068000,11069000,54,1699365384187,15370628,1699365390700
11068000,11069000,24,1699365414967,20955590,1699365390700
11068000,11069000,13,1699365416231,14878568,1699365390700
11069000,11070000,98,1699365384085,6745869,1699365390906
11069000,11070000,100,1699365400862,2504018,1699365390906
11069000,11070000,63,1699365406882,28297649,1699365390906
11069000,11070000,74,1699365408806,22783118,1699365390906
11069000,11070000,47,1699365410355,30234426,1699365390906
11069000,11070000,54,1699365384376,18582428,1699365390906
11069000,11070000,24,1699365415156,20180336,1699365390906
11069000,11070000,13,1699365416434,6427943,1699365390906
11070000,11071000,98,1699365384286,19101981,1699365391103
11070000,11071000,100,1699365401052,1512597,1699365391103
11070000,11071000,63,1699365407077,7728286,1699365391103
11070000,11071000,74,1699365409005,24111104,1699365391103
11070000,11071000,47,1699365410550,13204212,1699365391103
11070000,11071000,54,1699365384572,13121274,1699365391103
11070000,11071000,24,1699365415359,9284131,1699365391103
11070000,11071000,13,1699365416639,13607327,1699365391103
11071000,11072000,98,1699365384302,8600905,1699365391309
11071000,11072000,100,1699365401243,1825816,1699365391309
11071000,11072000,63,1699365407271,6489031,1699365391309
11071000,11072000,74,1699365409203,24007483,1699365391309
11071000,11072000,47,1699365410744,11066281,1699365391309
11071000,11072000,54,1699365384768,7820210,1699365391309
11071000,11072000,24,1699365415561,7720668,1699365391309
11071000,11072000,13,1699365416842,21657221,1699365391309
11072000,11073000,98,1699365384484,5609408,1699365391505
11072000,11073000,100,1699365401434,2189355,1699365391505
11072000,11073000,63,1699365407466,5500873,1699365391505
11072000,11073000,74,1699365409401,24074778,1699365391505
11072000,11073000,47,1699365411063,10541710,1699365391505
11072000,11073000,54,1699365384965,7450965,1699365391505
11072000,11073000,24,1699365415764,15480476,1699365391505
11072000,11073000,13,1699365417046,12498223,1699365391505
11073000,11074000,98,1699365384537,6262966,1699365391889
11073000,11074000,100,1699365401624,2465899,1699365391889
11073000,11074000,63,1699365407650,5658029,1699365391889
11073000,11074000,74,1699365409599,19371984,1699365391889
11073000,11074000,47,1699365411257,10303794,1699365391889
11073000,11074000,54,1699365385161,6768531,1699365391889
11073000,11074000,24,1699365415967,10370574,1699365391889
11073000,11074000,13,1699365417249,11586406,1699365391889
11074000,11075000,98,1699365384737,2864977,1699365392086
11074000,11075000,100,1699365401814,2203089,1699365392086
11074000,11075000,63,1699365407844,10695389,1699365392086
11074000,11075000,74,1699365409771,14215360,1699365392086
11074000,11075000,47,1699365411452,16121917,1699365392086
11074000,11075000,54,1699365385358,6914399,1699365392086
11074000,11075000,24,1699365416300,11839703,1699365392086
11074000,11075000,13,1699365417581,6973105,1699365392086
11075000,11076000,98,1699365384927,3110176,1699365392275
11075000,11076000,100,1699365402005,2402849,1699365392275
11075000,11076000,63,1699365408039,10466574,1699365392275
11075000,11076000,74,1699365409959,16598233,1699365392275
11075000,11076000,47,1699365411647,15629697,1699365392275
11075000,11076000,54,1699365385555,6520752,1699365392275
11075000,11076000,24,1699365416503,12371515,1699365392275
11075000,11076000,13,1699365417786,6005354,1699365392275
11076000,11077000,100,1699365402195,2970651,1699365392474
11076000,11077000,63,1699365408223,9867677,1699365392474
11076000,11077000,74,1699365410149,15036725,1699365392474
11076000,11077000,47,1699365411842,14932793,1699365392474
11076000,11077000,54,1699365385751,5258291,1699365392474
11076000,11077000,24,1699365416705,16237661,1699365392474
11076000,11077000,13,1699365417989,3197133,1699365392474
11077000,11078000,100,1699365402385,2202690,1699365392674
11077000,11078000,63,1699365408418,19652844,1699365392674
11077000,11078000,74,1699365410212,11844025,1699365392674
11077000,11078000,47,1699365412036,14349389,1699365392674
11077000,11078000,54,1699365385936,6528535,1699365392674
11077000,11078000,24,1699365416908,11461825,1699365392674
11077000,11078000,13,1699365418193,5815779,1699365392674
11078000,11079000,98,1699365385095,5412029,1699365392876
11078000,11079000,100,1699365402576,2346183,1699365392876
11078000,11079000,63,1699365408613,27896421,1699365392876
