debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_v:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
11306000,11307000,47,1699366412372,10110941,1699366401678
11306000,11307000,24,1699366419565,4465145,1699366401678
11306000,11307000,13,1699366426547,4700111,1699366401678
11307000,11308000,100,1699366370687,10353803,1699366402041
11307000,11308000,63,1699366397459,14970303,1699366402041
11307000,11308000,74,1699366400073,9052796,1699366402041
11307000,11308000,54,1699366385303,6702585,1699366402041
11307000,11308000,47,1699366412845,12322913,1699366402041
11307000,11308000,24,1699366420117,5548939,1699366402041
11307000,11308000,13,1699366427066,2880095,1699366402041
11308000,11309000,100,1699366371281,9619505,1699366402540
11308000,11309000,63,1699366397876,14024927,1699366402540
11308000,11309000,74,1699366400566,8782495,1699366402540
11308000,11309000,54,1699366385796,6740312,1699366402540
11308000,11309000,47,1699366413293,17425318,1699366402540
11308000,11309000,24,1699366420563,7263006,1699366402540
11308000,11309000,13,1699366427557,2474667,1699366402540
11309000,11310000,98,1699366286215,1795803,1699366403038
11309000,11310000,100,1699366371819,11087949,1699366403038
11309000,11310000,63,1699366398367,15267359,1699366403038
11309000,11310000,74,1699366401102,9192567,1699366403038
11309000,11310000,54,1699366386293,6407378,1699366403038
11309000,11310000,47,1699366413822,21945809,1699366403038
11309000,11310000,24,1699366421193,9308266,1699366403038
11309000,11310000,13,1699366428044,1227988,1699366403038
11310000,11311000,98,1699366286287,2670048,1699366403518
11310000,11311000,100,1699366371987,11874614,1699366403518
11310000,11311000,63,1699366398882,7282244,1699366403518
11310000,11311000,74,1699366401580,8026608,1699366403518
11310000,11311000,54,1699366386768,6277646,1699366403518
11310000,11311000,47,1699366414262,18468808,1699366403518
11310000,11311000,24,1699366421711,11275607,1699366403518
11310000,11311000,13,1699366428543,1229143,1699366403518
11311000,11312000,98,1699366286764,4025808,1699366404554
11311000,11312000,100,1699366372338,9656817,1699366404554
11311000,11312000,63,1699366399383,3965478,1699366404554
11311000,11312000,74,1699366402034,8021828,1699366404554
11311000,11312000,54,1699366387252,6592207,1699366404554
11311000,11312000,47,1699366414678,18996461,1699366404554
11311000,11312000,24,1699366422175,9510492,1699366404554
11311000,11312000,13,1699366429093,1301742,1699366404554
11312000,11313000,98,1699366286771,1406114,1699366405060
11312000,11313000,100,1699366372468,5579409,1699366405060
11312000,11313000,63,1699366399908,4461311,1699366405060
11312000,11313000,74,1699366402571,7893492,1699366405060
11312000,11313000,54,1699366387937,5769569,1699366405060
11312000,11313000,47,1699366415248,17738327,1699366405060
11312000,11313000,24,1699366422731,6861512,1699366405060
11312000,11313000,13,1699366429913,1277831,1699366405060
11313000,11314000,98,1699366286797,758658,1699366405565
11313000,11314000,100,1699366372945,10050789,1699366405565
11313000,11314000,63,1699366400382,3696205,1699366405565
11313000,11314000,74,1699366403050,5952688,1699366405565
11313000,11314000,54,1699366388445,7079815,1699366405565
11313000,11314000,47,1699366415690,17837026,1699366405565
11313000,11314000,24,1699366423366,5711832,1699366405565
11313000,11314000,13,1699366430465,1326732,1699366405565
11314000,11315000,100,1699366373425,4750905,1699366406054
11314000,11315000,63,1699366400680,3123126,1699366406054
11314000,11315000,74,1699366403542,5300561,1699366406054
11314000,11315000,54,1699366388840,5883129,1699366406054
11314000,11315000,47,1699366416215,12315867,1699366406054
11314000,11315000,24,1699366423874,6580075,1699366406054
11314000,11315000,13,1699366430986,3691939,1699366406054
11315000,11316000,100,1699366373925,3912689,1699366406542
11315000,11316000,63,1699366401260,5717457,1699366406542
11315000,11316000,74,1699366404025,3906263,1699366406542
11315000,11316000,54,1699366389393,6461717,1699366406542
11315000,11316000,47,1699366416656,10733805,1699366406542
11315000,11316000,24,1699366424421,7272953,1699366406542
11315000,11316000,13,1699366431519,2405854,1699366406542
11316000,11317000,100,1699366374289,3982961,1699366407048
11316000,11317000,63,1699366401787,6441537,1699366407048
11316000,11317000,74,1699366404512,6563075,1699366407048
11316000,11317000,54,1699366390062,4874150,1699366407048
11316000,11317000,47,1699366417095,12739222,1699366407048
11316000,11317000,24,1699366424961,8889743,1699366407048
11316000,11317000,13,1699366431994,2351588,1699366407048
11317000,11318000,98,1699366287177,786132,1699366407050
11317000,11318000,100,1699366374423,3380277,1699366407050
11317000,11318000,63,1699366402337,7328298,1699366407050
11317000,11318000,74,1699366404671,6544089,1699366407050
11317000,11318000,54,1699366390719,6608142,1699366407050
11317000,11318000,47,1699366417582,14553076,1699366407050
11317000,11318000,24,1699366425424,10545767,1699366407050
11317000,11318000,13,1699366432517,1303622,1699366407050
11318000,11319000,100,1699366374912,2907316,1699366407387
11318000,11319000,63,1699366402924,7194551,1699366407387
11318000,11319000,74,1699366405135,15127282,1699366407387
11318000,11319000,54,1699366391181,7251161,1699366407387
11318000,11319000,47,1699366418119,12610645,1699366407387
11318000,11319000,24,1699366425934,13232024,1699366407387
11318000,11319000,13,1699366432563,5209682,1699366407387
11319000,11320000,98,1699366287213,7512053,1699366407780
11319000,11320000,100,1699366375238,2600346,1699366407780
11319000,11320000,63,1699366403330,7304117,1699366407780
11319000,11320000,74,1699366405551,15662379,1699366407780
11319000,11320000,54,1699366391737,9551860,1699366407780
11319000,11320000,47,1699366418614,13357479,1699366407780
11319000,11320000,24,1699366426460,15290794,1699366407780
11319000,11320000,13,1699366433011,6480701,1699366407780
11320000,11321000,98,1699366287229,4266643,1699366408161
11320000,11321000,100,1699366375736,2601375,1699366408161
11320000,11321000,63,1699366403764,3348534,1699366408161
11320000,11321000,74,1699366406017,17036955,1699366408161
11320000,11321000,54,1699366392196,12012272,1699366408161
11320000,11321000,47,1699366419074,13824544,1699366408161
11320000,11321000,24,1699366426910,14263808,1699366408161
11320000,11321000,13,1699366433387,10751918,1699366408161
11321000,11322000,98,1699366287721,3792326,1699366408673
11321000,11322000,100,1699366376207,3952365,1699366408673
11321000,11322000,63,1699366403795,6634024,1699366408673
11321000,11322000,74,1699366406493,18876238,1699366408673
11321000,11322000,54,1699366392720,8521798,1699366408673
11321000,11322000,47,1699366419525,10859861,1699366408673
11321000,11322000,24,1699366427457,11820227,1699366408673
11321000,11322000,13,1699366433685,6505325,1699366408673
11322000,11323000,98,1699366288070,3224109,1699366409179
11322000,11323000,100,1699366376732,4496607,1699366409179
11322000,11323000,63,1699366404175,10518177,1699366409179
11322000,11323000,74,1699366406998,11817413,1699366409179
11322000,11323000,54,1699366393206,7125337,1699366409179
11322000,11323000,47,1699366420106,7817284,1699366409179
11322000,11323000,24,1699366427963,10359924,1699366409179
11322000,11323000,13,1699366434091,7766908,1699366409179
11323000,11324000,98,1699366288578,4337328,1699366409693
11323000,11324000,100,1699366377156,3558225,1699366409693
11323000,11324000,63,1699366404287,12743032,1699366409693
11323000,11324000,74,1699366407139,8005166,1699366409693
11323000,11324000,54,1699366393981,6343702,1699366409693
11323000,11324000,47,1699366420577,11723314,1699366409693
11323000,11324000,24,1699366428467,10277386,1699366409693
11323000,11324000,13,1699366434559,4785750,1699366409693
11324000,11325000,98,1699366288701,4268013,1699366410171
11324000,11325000,100,1699366377324,2919372,1699366410171
11324000,11325000,63,1699366404713,8949054,1699366410171
11324000,11325000,74,1699366407651,11097452,1699366410171
11324000,11325000,54,1699366394387,6808627,1699366410171
11324000,11325000,47,1699366421090,18047472,1699366410171
11324000,11325000,24,1699366428955,16077539,1699366410171
11324000,11325000,13,1699366435089,6946374,1699366410171
11325000,11326000,98,1699366289072,4803799,1699366410706
11325000,11326000,100,1699366377768,2036619,1699366410706
11325000,11326000,63,1699366405078,20122262,1699366410706
11325000,11326000,74,1699366408131,15487299,1699366410706
11325000,11326000,54,1699366394921,7717294,1699366410706
11325000,11326000,47,1699366421649,20286586,1699366410706
11325000,11326000,24,1699366429456,14969222,1699366410706
11325000,11326000,13,1699366435584,7033822,1699366410706
11326000,11327000,98,1699366289076,4566088,1699366411117
11326000,11327000,100,1699366378287,2010240,1699366411117
11326000,11327000,63,1699366405518,15220778,1699366411117
11326000,11327000,74,1699366408585,18146112,1699366411117
11326000,11327000,54,1699366395258,7878217,1699366411117
11326000,11327000,47,1699366422117,23574711,1699366411117
11326000,11327000,24,1699366429835,19426136,1699366411117
11326000,11327000,13,1699366436093,7956138,1699366411117
11327000,11328000,98,1699366289186,2807569,1699366411629
11327000,11328000,100,1699366378790,1827423,1699366411629
11327000,11328000,63,1699366406114,11713892,1699366411629
11327000,11328000,74,1699366409123,21216782,1699366411629
11327000,11328000,54,1699366395730,8456599,1699366411629
11327000,11328000,47,1699366422609,11383449,1699366411629
11327000,11328000,24,1699366430354,18936440,1699366411629
11327000,11328000,13,1699366436626,6535386,1699366411629
11328000,11329000,98,1699366289537,3638382,1699366412070
11328000,11329000,100,1699366379297,2340258,1699366412070
11328000,11329000,63,1699366406633,20067173,1699366412070
11328000,11329000,74,1699366409591,19615732,1699366412070
11328000,11329000,54,1699366396235,8665863,1699366412070
11328000,11329000,47,1699366423022,23151182,1699366412070
11328000,11329000,24,1699366430801,19693847,1699366412070
11328000,11329000,13,1699366437162,3859112,1699366412070
11329000,11330000,98,1699366289589,2070435,1699366412573
11329000,11330000,100,1699366379793,2608484,1699366412573
11329000,11330000,63,1699366407125,6862098,1699366412573
11329000,11330000,74,1699366410078,16610373,1699366412573
11329000,11330000,54,1699366396706,10239634,1699366412573
11329000,11330000,47,1699366423493,10209585,1699366412573
11329000,11330000,24,1699366430966,18257994,1699366412573
11329000,11330000,13,1699366437633,2567201,1699366412573
11330000,11331000,98,1699366290053,1983344,1699366413140
11330000,11331000,100,1699366380330,3016784,1699366413140
11330000,11331000,63,1699366407505,6759777,1699366413140
11330000,11331000,74,1699366410507,16815521,1699366413140
11330000,11331000,54,1699366397154,9549361,1699366413140
11330000,11331000,47,1699366423979,7426375,1699366413140
11330000,11331000,24,1699366431469,22139903,1699366413140
11330000,11331000,13,1699366438115,2520218,1699366413140
11331000,11332000,98,1699366290533,2444493,1699366414102
11331000,11332000,100,1699366380879,2909420,1699366414102
11331000,11332000,63,1699366407888,4999771,1699366414102
11331000,11332000,74,1699366410527,13108852,1699366414102
11331000,11332000,54,1699366397609,10737638,1699366414102
11331000,11332000,47,1699366424513,10058441,1699366414102
11331000,11332000,24,1699366431982,17404378,1699366414102
11331000,11332000,13,1699366438650,4882368,1699366414102
11332000,11333000,98,1699366290689,2701188,1699366414607
11332000,11333000,100,1699366381335,3635114,1699366414607
11332000,11333000,63,1699366408332,6010400,1699366414607
11332000,11333000,74,1699366411073,14527354,1699366414607
11332000,11333000,54,1699366398079,14590381,1699366414607
11332000,11333000,47,1699366425012,9975260,1699366414607
11332000,11333000,24,1699366432485,20200657,1699366414607
11332000,11333000,13,1699366439459,7692454,1699366414607
11333000,11334000,98,1699366291157,2687752,1699366415113
11333000,11334000,100,1699366381680,2614612,1699366415113
11333000,11334000,63,1699366408841,7352477,1699366415113
11333000,11334000,74,1699366411532,17395039,1699366415113
11333000,11334000,54,1699366398610,14741398,1699366415113
11333000,11334000,47,1699366425530,12361353,1699366415113
11333000,11334000,24,1699366432984,20554276,1699366415113
11333000,11334000,13,1699366439995,7500708,1699366415113
11334000,11335000,98,1699366291701,2741444,1699366415623
11334000,11335000,100,1699366382164,2654526,1699366415623
11334000,11335000,63,1699366408920,8584982,1699366415623
11334000,11335000,74,1699366411990,17084521,1699366415623
11334000,11335000,54,1699366399104,12674377,1699366415623
11334000,11335000,47,1699366426053,12010123,1699366415623
11334000,11335000,24,1699366433483,15495605,1699366415623
11334000,11335000,13,1699366440514,3955786,1699366415623
11335000,11336000,98,1699366292202,2000642,1699366416100
11335000,11336000,100,1699366382670,2628386,1699366416100
11335000,11336000,63,1699366409370,4769299,1699366416100
11335000,11336000,74,1699366412462,11595829,1699366416100
11335000,11336000,54,1699366399548,7836177,1699366416100
11335000,11336000,47,1699366426562,10089526,1699366416100
11335000,11336000,24,1699366434051,12544387,1699366416100
11335000,11336000,13,1699366440994,4673526,1699366416100
11336000,11337000,98,1699366292609,2850899,1699366416552
11336000,11337000,100,1699366383114,2759987,1699366416552
11336000,11337000,63,1699366409517,3699090,1699366416552
11336000,11337000,74,1699366412950,5302529,1699366416552
11336000,11337000,54,1699366400005,3952947,1699366416552
11336000,11337000,47,1699366427064,4001609,1699366416552
11336000,11337000,24,1699366434654,8220063,1699366416552
11336000,11337000,13,1699366441538,4011940,1699366416552
11337000,11338000,98,1699366293066,2695963,1699366417112
11337000,11338000,100,1699366383590,3386895,1699366417112
11337000,11338000,63,1699366410049,6002800,1699366417112
11337000,11338000,74,1699366413439,7955684,1699366417112
11337000,11338000,54,1699366400485,3773284,1699366417112
11337000,11338000,47,1699366427558,4862518,1699366417112
11337000,11338000,24,1699366435240,13749287,1699366417112
11337000,11338000,13,1699366442015,4381231,1699366417112
11338000,11339000,100,1699366384089,2785734,1699366417576
11338000,11339000,63,1699366410545,7493890,1699366417576
11338000,11339000,74,1699366413515,11249391,1699366417576
11338000,11339000,54,1699366401003,6843800,1699366417576
11338000,11339000,47,1699366428016,7257471,1699366417576
11338000,11339000,24,1699366435441,16908173,1699366417576
11338000,11339000,13,1699366442477,4013395,1699366417576
11339000,11340000,100,1699366384576,2633586,1699366418067
11339000,11340000,63,1699366410879,9452235,1699366418067
11339000,11340000,74,1699366413987,16674876,1699366418067
11339000,11340000,54,1699366401499,8487647,1699366418067
11339000,11340000,47,1699366428482,10337236,1699366418067
11339000,11340000,24,1699366435935,20500895,1699366418067
11339000,11340000,13,1699366443082,6165781,1699366418067
11340000,11341000,98,1699366293464,2528559,1699366418570
11340000,11341000,100,1699366385019,2869577,1699366418570
11340000,11341000,63,1699366411250,11762857,1699366418570
11340000,11341000,74,1699366414511,16553026,1699366418570
11340000,11341000,54,1699366402035,9836378,1699366418570
11340000,11341000,47,1699366428969,14030548,1699366418570
11340000,11341000,24,1699366436466,20297015,1699366418570
11340000,11341000,13,1699366443553,5083983,1699366418570
11341000,11342000,100,1699366385519,2578962,1699366419156
11341000,11342000,63,1699366411820,11394531,1699366419156
11341000,11342000,74,1699366415043,22902525,1699366419156
11341000,11342000,54,1699366402496,11515057,1699366419156
11341000,11342000,47,1699366429431,13768677,1699366419156
11341000,11342000,24,1699366436966,18276159,1699366419156
11341000,11342000,13,1699366444079,3904655,1699366419156
11342000,11343000,98,1699366293516,4539155,1699366419660
11342000,11343000,100,1699366386043,2841059,1699366419660
11342000,11343000,63,1699366412420,11525271,1699366419660
11342000,11343000,74,1699366415502,24120632,1699366419660
11342000,11343000,54,1699366402976,13586093,1699366419660
11342000,11343000,47,1699366429911,13032524,1699366419660
11342000,11343000,24,1699366437364,10612690,1699366419660
11342000,11343000,13,1699366444653,4255644,1699366419660
11343000,11344000,100,1699366386614,3265239,1699366420204
11343000,11344000,63,1699366412975,6866905,1699366420204
11343000,11344000,74,1699366416063,16340184,1699366420204
11343000,11344000,54,1699366403528,7697530,1699366420204
11343000,11344000,47,1699366430418,13805946,1699366420204
11343000,11344000,24,1699366438033,11655918,1699366420204
11343000,11344000,13,1699366445109,4178376,1699366420204
11344000,11345000,98,1699366293909,9015218,1699366420695
11344000,11345000,100,1699366387135,1851053,1699366420695
11344000,11345000,63,1699366413434,17034567,1699366420695
11344000,11345000,74,1699366416549,20415556,1699366420695
11344000,11345000,54,1699366404114,13384932,1699366420695
11344000,11345000,47,1699366430980,16388714,1699366420695
11344000,11345000,24,1699366438492,16268592,1699366420695
11344000,11345000,13,1699366445648,12364588,1699366420695
11345000,11346000,98,1699366293937,5617943,1699366421317
11345000,11346000,100,1699366387585,2123879,1699366421317
11345000,11346000,63,1699366413995,14591250,1699366421317
11345000,11346000,74,1699366417058,33152381,1699366421317
11345000,11346000,54,1699366404580,13830322,1699366421317
11345000,11346000,47,1699366431483,10694681,1699366421317
11345000,11346000,24,1699366439061,5732122,1699366421317
11345000,11346000,13,1699366446211,26073159,1699366421317
11346000,11347000,98,1699366293954,6623245,1699366421696
11346000,11347000,100,1699366388087,4816344,1699366421696
11346000,11347000,63,1699366414548,14733863,1699366421696
11346000,11347000,74,1699366417543,27579857,1699366421696
11346000,11347000,54,1699366405097,15113954,1699366421696
11346000,11347000,47,1699366431845,9236660,1699366421696
11346000,11347000,24,1699366439585,8532680,1699366421696
11346000,11347000,13,1699366446754,21599480,1699366421696
11347000,11348000,100,1699366388638,4444546,1699366422204
11347000,11348000,63,1699366414989,11571299,1699366422204
11347000,11348000,74,1699366417999,11213728,1699366422204
11347000,11348000,54,1699366405557,14782023,1699366422204
11347000,11348000,47,1699366432262,7739566,1699366422204
11347000,11348000,24,1699366440215,16710072,1699366422204
11347000,11348000,13,1699366447131,20511865,1699366422204
11348000,11349000,98,1699366293999,9606441,1699366422712
11348000,11349000,100,1699366389221,2701463,1699366422712
11348000,11349000,63,1699366415437,8045664,1699366422712
11348000,11349000,74,1699366418555,11508740,1699366422712
11348000,11349000,54,1699366406017,11268868,1699366422712
11348000,11349000,47,1699366432751,5840652,1699366422712
11348000,11349000,24,1699366440780,16380468,1699366422712
11348000,11349000,13,1699366447560,11315012,1699366422712
11349000,11350000,98,1699366294042,10754355,1699366423207
11349000,11350000,100,1699366389713,2950877,1699366423207
11349000,11350000,63,1699366415886,6550690,1699366423207
11349000,11350000,74,1699366419062,14856890,1699366423207
11349000,11350000,54,1699366406469,7547028,1699366423207
11349000,11350000,47,1699366433299,4376629,1699366423207
11349000,11350000,24,1699366441195,13544987,1699366423207
11349000,11350000,13,1699366448070,19214184,1699366423207
11350000,11351000,98,1699366294417,12285163,1699366423726
11350000,11351000,100,1699366390100,2792435,1699366423726
11350000,11351000,63,1699366416361,7255727,1699366423726
11350000,11351000,74,1699366419510,15189201,1699366423726
11350000,11351000,54,1699366407054,12386517,1699366423726
11350000,11351000,47,1699366433791,2959519,1699366423726
11350000,11351000,24,1699366441885,17169696,1699366423726
11350000,11351000,13,1699366448579,21812495,1699366423726
11351000,11352000,98,1699366294543,8558571,1699366424220
11351000,11352000,100,1699366390550,3085299,1699366424220
11351000,11352000,63,1699366416917,14291228,1699366424220
11351000,11352000,74,1699366419956,21451808,1699366424220
11351000,11352000,54,1699366407551,10980544,1699366424220
11351000,11352000,47,1699366434288,4438130,1699366424220
11351000,11352000,24,1699366442496,24669892,1699366424220
11351000,11352000,13,1699366449089,16926270,1699366424220
11352000,11353000,98,1699366295011,6553089,1699366424223
11352000,11353000,100,1699366391205,6679555,1699366424223
11352000,11353000,63,1699366417428,10746110,1699366424223
11352000,11353000,74,1699366420405,25891405,1699366424223
11352000,11353000,54,1699366407986,12602647,1699366424223
11352000,11353000,47,1699366434729,5934106,1699366424223
11352000,11353000,24,1699366443007,27134443,1699366424223
11352000,11353000,13,1699366449599,9286345,1699366424223
11353000,11354000,98,1699366295349,4764557,1699366424671
11353000,11354000,100,1699366391669,3296042,1699366424671
11353000,11354000,63,1699366417876,6899137,1699366424671
11353000,11354000,74,1699366420929,18560195,1699366424671
11353000,11354000,47,1699366435180,3395622,1699366424671
11353000,11354000,54,1699366408443,10220121,1699366424671
11353000,11354000,24,1699366443504,22760787,1699366424671
11353000,11354000,13,1699366449772,5530191,1699366424671
11354000,11355000,98,1699366295567,3460109,1699366425185
11354000,11355000,100,1699366392240,2062665,1699366425185
11354000,11355000,63,1699366418326,7589514,1699366425185
11354000,11355000,74,1699366421401,14582948,1699366425185
11354000,11355000,47,1699366435635,5845425,1699366425185
11354000,11355000,54,1699366409002,10843784,1699366425185
11354000,11355000,24,1699366444296,22276337,1699366425185
11354000,11355000,13,1699366450210,4826933,1699366425185
11355000,11356000,98,1699366295997,2360588,1699366425686
11355000,11356000,100,1699366392713,2519651,1699366425686
11355000,11356000,63,1699366418698,9793400,1699366425686
11355000,11356000,74,1699366421927,11895881,1699366425686
11355000,11356000,54,1699366409474,5670334,1699366425686
11355000,11356000,47,1699366436505,5186719,1699366425686
11355000,11356000,24,1699366444811,19675088,1699366425686
11355000,11356000,13,1699366450685,6093517,1699366425686
11356000,11357000,98,1699366296376,4860320,1699366426174
11356000,11357000,100,1699366393337,2205182,1699366426174
11356000,11357000,63,1699366418796,7886832,1699366426174
11356000,11357000,74,1699366422393,13071578,1699366426174
11356000,11357000,54,1699366409962,6328120,1699366426174
11356000,11357000,47,1699366436856,3889942,1699366426174
11356000,11357000,24,1699366445393,17960372,1699366426174
11356000,11357000,13,1699366451240,6826900,1699366426174
11357000,11358000,98,1699366296463,4451088,1699366427107
11357000,11358000,100,1699366393831,2225550,1699366427107
11357000,11358000,63,1699366419224,5715901,1699366427107
11357000,11358000,74,1699366422925,9783742,1699366427107
11357000,11358000,54,1699366410425,6835325,1699366427107
11357000,11358000,47,1699366437408,4202348,1699366427107
11357000,11358000,24,1699366445896,17961505,1699366427107
11357000,11358000,13,1699366451711,6124829,1699366427107
11358000,11359000,98,1699366296917,2895200,1699366427630
11358000,11359000,100,1699366394303,2284814,1699366427630
11358000,11359000,63,1699366419727,3780719,1699366427630
11358000,11359000,74,1699366423433,10436326,1699366427630
11358000,11359000,54,1699366410951,6555072,1699366427630
11358000,11359000,47,1699366437915,6415738,1699366427630
11358000,11359000,24,1699366446124,16888297,1699366427630
11358000,11359000,13,1699366452497,7791358,1699366427630
11359000,11360000,100,1699366394839,5095129,1699366428138
11359000,11360000,63,1699366420188,4759200,1699366428138
11359000,11360000,74,1699366423918,17679609,1699366428138
11359000,11360000,54,1699366411545,6276377,1699366428138
11359000,11360000,47,1699366438426,9076258,1699366428138
11359000,11360000,24,1699366446653,19081412,1699366428138
11359000,11360000,13,1699366452989,7232093,1699366428138
11360000,11361000,98,1699366296950,3196329,1699366428140
11360000,11361000,100,1699366395449,4688354,1699366428140
11360000,11361000,63,1699366420620,6453429,1699366428140
11360000,11361000,74,1699366424421,20493537,1699366428140
11360000,11361000,54,1699366412036,5609442,1699366428140
11360000,11361000,47,1699366438957,6293166,1699366428140
11360000,11361000,24,1699366447214,15720945,1699366428140
11360000,11361000,13,1699366453527,8607135,1699366428140
11361000,11362000,98,1699366297309,2328804,1699366428649
11361000,11362000,100,1699366395786,2507864,1699366428649
11361000,11362000,63,1699366421056,3848749,1699366428649
11361000,11362000,74,1699366424890,23159390,1699366428649
11361000,11362000,54,1699366412494,5818761,1699366428649
11361000,11362000,47,1699366439410,1622585,1699366428649
11361000,11362000,24,1699366447850,17014606,1699366428649
11361000,11362000,13,1699366453636,3404819,1699366428649
11362000,11363000,98,1699366297405,2808549,1699366429178
11362000,11363000,100,1699366396239,2529950,1699366429178
11362000,11363000,63,1699366421500,4859914,1699366429178
11362000,11363000,74,1699366425385,25338556,1699366429178
11362000,11363000,47,1699366439518,1489210,1699366429178
11362000,11363000,54,1699366412937,4755808,1699366429178
11362000,11363000,24,1699366448384,10465136,1699366429178
11362000,11363000,13,1699366454181,7898586,1699366429178
11363000,11364000,100,1699366396768,2360898,1699366430368
11363000,11364000,63,1699366421991,4306839,1699366430368
11363000,11364000,74,1699366425919,9726056,1699366430368
11363000,11364000,47,1699366439972,1208778,1699366430368
11363000,11364000,54,1699366413456,2422420,1699366430368
11363000,11364000,24,1699366448790,7225684,1699366430368
11363000,11364000,13,1699366454714,2566021,1699366430368
11364000,11365000,100,1699366396927,2554904,1699366430779
11364000,11365000,63,1699366422500,3934995,1699366430779
11364000,11365000,74,1699366426421,7537905,1699366430779
11364000,11365000,47,1699366440509,1149267,1699366430779
11364000,11365000,54,1699366413965,1902332,1699366430779
11364000,11365000,24,1699366449357,6077204,1699366430779
11364000,11365000,13,1699366455646,1387983,1699366430779
11365000,11366000,100,1699366397397,3307109,1699366431269
11365000,11366000,63,1699366423019,4418209,1699366431269
11365000,11366000,74,1699366426929,5237186,1699366431269
11365000,11366000,54,1699366414532,2899065,1699366431269
11365000,11366000,47,1699366441290,1042015,1699366431269
11365000,11366000,24,1699366449504,5193585,1699366431269
11365000,11366000,13,1699366456197,1371841,1699366431269
11366000,11367000,100,1699366397977,3098551,1699366431676
11366000,11367000,63,1699366423561,4481308,1699366431676
11366000,11367000,74,1699366427064,4245883,1699366431676
11366000,11367000,54,1699366414976,2176197,1699366431676
11366000,11367000,47,1699366441790,937723,1699366431676
11366000,11367000,24,1699366449946,7372588,1699366431676
11366000,11367000,13,1699366456659,1641402,1699366431676
11367000,11368000,100,1699366398482,2687753,1699366432154
11367000,11368000,63,1699366424057,3697207,1699366432154
11367000,11368000,74,1699366427590,4833273,1699366432154
11367000,11368000,54,1699366415453,3930362,1699366432154
11367000,11368000,47,1699366442245,1221231,1699366432154
11367000,11368000,24,1699366450020,6222147,1699366432154
11367000,11368000,13,1699366457160,1320242,1699366432154
11368000,11369000,98,1699366297845,1508157,1699366432672
11368000,11369000,100,1699366398991,1094044,1699366432672
11368000,11369000,63,1699366424527,2620039,1699366432672
11368000,11369000,74,1699366428107,4928514,1699366432672
11368000,11369000,54,1699366415947,3285750,1699366432672
11368000,11369000,47,1699366442783,959539,1699366432672
11368000,11369000,24,1699366450555,6603097,1699366432672
11368000,11369000,13,1699366457622,1458975,1699366432672
11369000,11370000,98,1699366298223,2331817,1699366433141
11369000,11370000,100,1699366399550,1108239,1699366433141
11369000,11370000,63,1699366425043,3181559,1699366433141
11369000,11370000,74,1699366428617,4308756,1699366433141
11369000,11370000,54,1699366416434,3205478,1699366433141
11369000,11370000,47,1699366443263,1231562,1699366433141
11369000,11370000,24,1699366451232,5181095,1699366433141
11369000,11370000,13,1699366458149,3196602,1699366433141
11370000,11371000,98,1699366298292,1518583,1699366433678
11370000,11371000,100,1699366400102,1070133,1699366433678
11370000,11371000,63,1699366425504,2635383,1699366433678
11370000,11371000,74,1699366429163,5478153,1699366433678
11370000,11371000,54,1699366416901,4617965,1699366433678
11370000,11371000,47,1699366443751,1519663,1699366433678
11370000,11371000,24,1699366451655,5447978,1699366433678
11370000,11371000,13,1699366458651,2191788,1699366433678
11371000,11372000,100,1699366400628,1005364,1699366434092
11371000,11372000,63,1699366426017,2115524,1699366434092
11371000,11372000,74,1699366429648,3025561,1699366434092
11371000,11372000,54,1699366417359,1984672,1699366434092
11371000,11372000,47,1699366444247,2318484,1699366434092
11371000,11372000,24,1699366451803,6178166,1699366434092
11371000,11372000,13,1699366459155,1715273,1699366434092
11372000,11373000,100,1699366401203,940181,1699366434623
11372000,11373000,63,1699366426149,815100,1699366434623
11372000,11373000,74,1699366430140,3130710,1699366434623
11372000,11373000,54,1699366417850,2396820,1699366434623
11372000,11373000,47,1699366444743,1415928,1699366434623
11372000,11373000,24,1699366452367,4907227,1699366434623
11372000,11373000,13,1699366459652,1617545,1699366434623
11373000,11374000,98,1699366298661,1866680,1699366435209
11373000,11374000,100,1699366401758,1083274,1699366435209
11373000,11374000,63,1699366426644,1107910,1699366435209
11373000,11374000,74,1699366430679,2454975,1699366435209
11373000,11374000,54,1699366418323,1845466,1699366435209
11373000,11374000,47,1699366445227,1142891,1699366435209
11373000,11374000,24,1699366453259,5274594,1699366435209
11373000,11374000,13,1699366460178,1535971,1699366435209
11374000,11375000,98,1699366298701,1119999,1699366436153
11374000,11375000,100,1699366402272,1065669,1699366436153
11374000,11375000,63,1699366427116,2067478,1699366436153
11374000,11375000,74,1699366431185,2386636,1699366436153
11374000,11375000,54,1699366418909,2007185,1699366436153
11374000,11375000,47,1699366445718,1086781,1699366436153
11374000,11375000,24,1699366453749,4788803,1699366436153
11374000,11375000,13,1699366460720,1249220,1699366436153
11375000,11376000,98,1699366298797,1526653,1699366436647
11375000,11376000,100,1699366402654,1241341,1699366436647
11375000,11376000,74,1699366431661,1500887,1699366436647
11375000,11376000,54,1699366419352,1675367,1699366436647
11375000,11376000,47,1699366446198,1131376,1699366436647
11375000,11376000,24,1699366454222,4903349,1699366436647
11375000,11376000,13,1699366461526,1254580,1699366436647
