debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_v:INTEGER(64 bits),timestamp
1700492178000,1700492179000,47,39982217,1700492179174
1700492178000,1700492179000,24,63751619,1700492179183
1700492178000,1700492179000,100,302791029,1700492179221
1700492178000,1700492179000,63,14893637,1700492179221
1700492178000,1700492179000,54,76092392,1700492179294
1700492179000,1700492180000,13,21907895,1700492180090
1700492179000,1700492180000,24,174296161,1700492180120
1700492179000,1700492180000,54,69266788,1700492180153
1700492179000,1700492180000,47,36980037,1700492180195
1700492179000,1700492180000,63,50798892,1700492180219
1700492179000,1700492180000,100,448093774,1700492180346
1700492180000,1700492181000,54,29021246,1700492181127
1700492180000,1700492181000,13,48413370,1700492181127
1700492180000,1700492181000,24,53440901,1700492181160
1700492180000,1700492181000,47,17563572,1700492181265
1700492180000,1700492181000,63,55994168,1700492181287
1700492180000,1700492181000,100,639674744,1700492181396
1700492181000,1700492182000,13,94171017,1700492182148
1700492181000,1700492182000,54,26334720,1700492182168
1700492181000,1700492182000,24,81000503,1700492182184
1700492181000,1700492182000,63,148491351,1700492182191
1700492181000,1700492182000,47,23585306,1700492182194
1700492181000,1700492182000,100,717126344,1700492182328
1700492182000,1700492183000,13,25236212,1700492183096
1700492182000,1700492183000,54,20137564,1700492183117
1700492182000,1700492183000,47,25206940,1700492183164
1700492182000,1700492183000,63,112038515,1700492183197
1700492182000,1700492183000,24,25272781,1700492183256
1700492182000,1700492183000,100,856444511,1700492183272
1700492183000,1700492184000,47,16426324,1700492184087
1700492183000,1700492184000,13,30243471,1700492184132
1700492183000,1700492184000,54,23879096,1700492184143
1700492183000,1700492184000,63,113571240,1700492184217
1700492183000,1700492184000,24,50212179,1700492184266
1700492183000,1700492184000,100,768465429,1700492184332
1700492184000,1700492185000,100,784971568,1700492185113
1700492184000,1700492185000,13,26034383,1700492185173
1700492184000,1700492185000,54,32049848,1700492185174
1700492184000,1700492185000,24,26854694,1700492185189
1700492184000,1700492185000,63,126840491,1700492185208
1700492184000,1700492185000,47,22329559,1700492185280
1700492185000,1700492186000,24,25793721,1700492186110
1700492185000,1700492186000,54,76722488,1700492186117
1700492185000,1700492186000,13,25628968,1700492186130
1700492185000,1700492186000,63,40214662,1700492186139
1700492185000,1700492186000,100,891641093,1700492186150
1700492185000,1700492186000,47,25366628,1700492186301
1700492186000,1700492187000,13,30235742,1700492187090
1700492186000,1700492187000,47,18798515,1700492187104
1700492186000,1700492187000,100,683149778,1700492187136
1700492186000,1700492187000,54,246857335,1700492187149
1700492186000,1700492187000,63,24425099,1700492187240
1700492186000,1700492187000,24,26617493,1700492187289
1700492187000,1700492188000,63,31137373,1700492188073
1700492187000,1700492188000,47,23280809,1700492188151
1700492187000,1700492188000,100,292889991,1700492188162
1700492187000,1700492188000,54,413286815,1700492188219
1700492187000,1700492188000,24,23869080,1700492188219
1700492187000,1700492188000,13,48367574,1700492188231
1700492188000,1700492189000,100,243496093,1700492189096
1700492188000,1700492189000,24,51972945,1700492189131
1700492188000,1700492189000,54,434271986,1700492189158
1700492188000,1700492189000,13,30502527,1700492189165
1700492188000,1700492189000,63,166336313,1700492189193
1700492188000,1700492189000,47,53244303,1700492189253
1700492189000,1700492190000,13,33971702,1700492190091
1700492189000,1700492190000,47,104868441,1700492190107
1700492189000,1700492190000,100,254678161,1700492190143
1700492189000,1700492190000,24,60621454,1700492190193
1700492189000,1700492190000,63,210747182,1700492190376
1700492189000,1700492190000,54,491957166,1700492190386
1700492190000,1700492191000,63,194930123,1700492191068
1700492190000,1700492191000,13,31304838,1700492191097
1700492190000,1700492191000,24,67553701,1700492191111
1700492190000,1700492191000,47,241151925,1700492191159
1700492190000,1700492191000,100,269075281,1700492191178
1700492190000,1700492191000,54,249389308,1700492191303
1700492191000,1700492192000,24,148325630,1700492192150
1700492191000,1700492192000,13,44736167,1700492192175
1700492191000,1700492192000,100,181342613,1700492192203
1700492191000,1700492192000,63,225907128,1700492192203
1700492191000,1700492192000,47,238481265,1700492192233
1700492191000,1700492192000,54,238082800,1700492192271
1700492192000,1700492193000,54,124000495,1700492193093
1700492192000,1700492193000,47,212404392,1700492193118
1700492192000,1700492193000,100,229108063,1700492193121
1700492192000,1700492193000,13,157856899,1700492193126
1700492192000,1700492193000,24,127875647,1700492193253
1700492192000,1700492193000,63,241852717,1700492193258
1700492193000,1700492194000,54,160481741,1700492194105
1700492193000,1700492194000,24,94140790,1700492194257
1700492193000,1700492194000,47,213675060,1700492194274
1700492193000,1700492194000,63,175172416,1700492194291
1700492193000,1700492194000,100,127590057,1700492194298
1700492193000,1700492194000,13,263356416,1700492194304
1700492194000,1700492195000,100,129210969,1700492195065
1700492194000,1700492195000,47,184644996,1700492195078
1700492194000,1700492195000,24,78330991,1700492195099
1700492194000,1700492195000,13,169341471,1700492195107
1700492194000,1700492195000,54,165051277,1700492195166
1700492194000,1700492195000,63,167156528,1700492195189
1700492195000,1700492196000,47,288942316,1700492196101
1700492195000,1700492196000,100,128171295,1700492196132
1700492195000,1700492196000,54,101444246,1700492196211
1700492195000,1700492196000,63,181891459,1700492196243
1700492195000,1700492196000,13,246590709,1700492196266
1700492195000,1700492196000,24,157760693,1700492196290
1700492196000,1700492197000,100,137857713,1700492197077
1700492196000,1700492197000,63,97309611,1700492197092
1700492196000,1700492197000,13,308190486,1700492197163
1700492196000,1700492197000,24,132247052,1700492197180
1700492196000,1700492197000,54,112383807,1700492197230
1700492196000,1700492197000,47,200537603,1700492197283
1700492197000,1700492198000,24,107751421,1700492198077
1700492197000,1700492198000,13,318136703,1700492198114
1700492197000,1700492198000,54,100924320,1700492198167
1700492197000,1700492198000,100,208248593,1700492198267
1700492197000,1700492198000,63,109674115,1700492198267
1700492197000,1700492198000,47,227081434,1700492198354
1700492198000,1700492199000,54,148657406,1700492199116
1700492198000,1700492199000,24,128141414,1700492199144
1700492198000,1700492199000,100,257207723,1700492199161
1700492198000,1700492199000,63,90856900,1700492199173
1700492198000,1700492199000,47,91977864,1700492199271
1700492198000,1700492199000,13,323912147,1700492199284
1700492199000,1700492200000,54,55064107,1700492200122
1700492199000,1700492200000,63,75394018,1700492200139
1700492199000,1700492200000,47,162970836,1700492200141
1700492199000,1700492200000,13,299072352,1700492200149
1700492199000,1700492200000,24,41114434,1700492200182
1700492199000,1700492200000,100,105686277,1700492200205
1700492200000,1700492201000,24,118351688,1700492201093
1700492200000,1700492201000,54,105199029,1700492201107
1700492200000,1700492201000,100,319462440,1700492201146
1700492200000,1700492201000,47,154923494,1700492201154
1700492200000,1700492201000,13,210856795,1700492201214
1700492200000,1700492201000,63,57071663,1700492201259
1700492201000,1700492202000,100,266397442,1700492202086
1700492201000,1700492202000,47,43642765,1700492202109
1700492201000,1700492202000,13,363549930,1700492202124
1700492201000,1700492202000,63,70143697,1700492202130
1700492201000,1700492202000,54,52624348,1700492202303
1700492201000,1700492202000,24,75971416,1700492202346
1700492202000,1700492203000,63,132991966,1700492203179
1700492202000,1700492203000,54,143178274,1700492203196
1700492202000,1700492203000,47,110517028,1700492203234
1700492202000,1700492203000,100,272096078,1700492203260
1700492202000,1700492203000,13,335370305,1700492203333
1700492202000,1700492203000,24,30122133,1700492203369
1700492203000,1700492204000,54,38000766,1700492204133
1700492203000,1700492204000,47,20490977,1700492204162
1700492203000,1700492204000,63,34544672,1700492204175
1700492203000,1700492204000,100,168626891,1700492204175
1700492203000,1700492204000,13,319173347,1700492204225
1700492203000,1700492204000,24,68317032,1700492204268
1700492204000,1700492205000,47,16113335,1700492205093
1700492204000,1700492205000,24,44466666,1700492205128
1700492204000,1700492205000,63,132131422,1700492205142
1700492204000,1700492205000,100,195381949,1700492205143
1700492204000,1700492205000,13,155534293,1700492205273
1700492204000,1700492205000,54,81496687,1700492205366
1700492205000,1700492206000,24,129641314,1700492206160
1700492205000,1700492206000,47,16256836,1700492206165
1700492205000,1700492206000,63,60434573,1700492206171
1700492205000,1700492206000,13,41177609,1700492206174
1700492205000,1700492206000,100,231645380,1700492206182
1700492205000,1700492206000,54,142586268,1700492206531
1700492206000,1700492207000,13,21385298,1700492207102
1700492206000,1700492207000,63,139081271,1700492207108
1700492206000,1700492207000,100,252549489,1700492207109
1700492206000,1700492207000,24,55495666,1700492207115
1700492206000,1700492207000,47,85752982,1700492207130
1700492206000,1700492207000,54,91003440,1700492207523
1700492207000,1700492208000,47,54844382,1700492208071
1700492207000,1700492208000,24,33448027,1700492208142
1700492207000,1700492208000,13,174161014,1700492208142
1700492207000,1700492208000,63,150158344,1700492208268
1700492207000,1700492208000,100,198177692,1700492208268
1700492207000,1700492208000,54,135057948,1700492208544
1700492208000,1700492209000,24,66591879,1700492209116
1700492208000,1700492209000,13,121574105,1700492209158
1700492208000,1700492209000,47,177870266,1700492209256
1700492208000,1700492209000,100,171125784,1700492209327
1700492208000,1700492209000,63,291015803,1700492209333
1700492208000,1700492209000,54,378995794,1700492209553
1700492209000,1700492210000,100,273016783,1700492210099
1700492209000,1700492210000,24,73479031,1700492210110
1700492209000,1700492210000,13,186538649,1700492210193
1700492209000,1700492210000,47,190654923,1700492210256
1700492209000,1700492210000,54,584539235,1700492210288
1700492209000,1700492210000,63,583457912,1700492210305
1700492210000,1700492211000,13,133795059,1700492211124
1700492210000,1700492211000,47,124214205,1700492211137
1700492210000,1700492211000,54,533529101,1700492211139
1700492210000,1700492211000,24,181195021,1700492211141
1700492210000,1700492211000,100,289084063,1700492211155
1700492210000,1700492211000,63,384507926,1700492211172
1700492211000,1700492212000,54,598313844,1700492212147
1700492211000,1700492212000,13,44191979,1700492212147
1700492211000,1700492212000,47,352660672,1700492212158
1700492211000,1700492212000,100,191593074,1700492212172
1700492211000,1700492212000,63,248459505,1700492212303
1700492211000,1700492212000,24,156026786,1700492212360
1700492212000,1700492213000,13,38165497,1700492213094
1700492212000,1700492213000,24,62807591,1700492213116
1700492212000,1700492213000,100,124038101,1700492213134
1700492212000,1700492213000,47,291737946,1700492213164
1700492212000,1700492213000,63,387254515,1700492213240
1700492212000,1700492213000,54,346247547,1700492213261
1700492213000,1700492214000,100,166698123,1700492214097
1700492213000,1700492214000,63,410614917,1700492214107
1700492213000,1700492214000,13,146728348,1700492214124
1700492213000,1700492214000,47,187250641,1700492214173
1700492213000,1700492214000,54,498918698,1700492214277
1700492213000,1700492214000,24,350980743,1700492214299
1700492214000,1700492215000,24,438182990,1700492215154
1700492214000,1700492215000,13,65047809,1700492215166
1700492214000,1700492215000,63,383597098,1700492215171
1700492214000,1700492215000,100,152621853,1700492215171
1700492214000,1700492215000,54,554117064,1700492215172
1700492214000,1700492215000,47,339390728,1700492215205
1700492215000,1700492216000,24,401298960,1700492216105
1700492215000,1700492216000,63,340105438,1700492216148
1700492215000,1700492216000,47,393128827,1700492216152
1700492215000,1700492216000,100,139955781,1700492216162
1700492215000,1700492216000,54,497702153,1700492216213
1700492215000,1700492216000,13,59839375,1700492216273
1700492216000,1700492217000,100,168984432,1700492217090
1700492216000,1700492217000,54,768597392,1700492217133
1700492216000,1700492217000,13,67324109,1700492217141
1700492216000,1700492217000,63,269215717,1700492217195
1700492216000,1700492217000,47,350336245,1700492217213
1700492216000,1700492217000,24,574009905,1700492217290
1700492217000,1700492218000,47,524403851,1700492218141
1700492217000,1700492218000,63,156703790,1700492218179
1700492217000,1700492218000,54,265764066,1700492218189
1700492217000,1700492218000,24,429524320,1700492218230
1700492217000,1700492218000,100,125307667,1700492218260
1700492217000,1700492218000,13,131549371,1700492218329
1700492218000,1700492219000,54,561307631,1700492219100
1700492218000,1700492219000,63,116818522,1700492219150
1700492218000,1700492219000,100,190581934,1700492219150
1700492218000,1700492219000,24,594905885,1700492219158
1700492218000,1700492219000,47,618748449,1700492219202
1700492218000,1700492219000,13,188412113,1700492219218
1700492219000,1700492220000,47,435977664,1700492220125
1700492219000,1700492220000,54,886328623,1700492220142
1700492219000,1700492220000,63,277852843,1700492220201
1700492219000,1700492220000,100,240941589,1700492220218
1700492219000,1700492220000,24,408778546,1700492220230
1700492219000,1700492220000,13,186180659,1700492220243
1700492220000,1700492221000,24,523228731,1700492221126
1700492220000,1700492221000,63,271389162,1700492221135
1700492220000,1700492221000,47,961513238,1700492221150
1700492220000,1700492221000,54,730789290,1700492221179
1700492220000,1700492221000,100,270148377,1700492221246
1700492220000,1700492221000,13,29150490,1700492221315
1700492221000,1700492222000,47,362409039,1700492222174
1700492221000,1700492222000,24,556037268,1700492222176
1700492221000,1700492222000,13,172936216,1700492222233
1700492221000,1700492222000,54,342601576,1700492222245
1700492221000,1700492222000,63,170369403,1700492222283
1700492221000,1700492222000,100,271564095,1700492222294
1700492222000,1700492223000,63,188085815,1700492223215
1700492222000,1700492223000,24,408187182,1700492223236
1700492222000,1700492223000,54,283236970,1700492223255
1700492222000,1700492223000,13,121612645,1700492223264
1700492222000,1700492223000,100,155637568,1700492223304
1700492222000,1700492223000,47,310806025,1700492223304
1700492223000,1700492224000,100,132734156,1700492224087
1700492223000,1700492224000,24,376870036,1700492224121
1700492223000,1700492224000,54,459266963,1700492224182
1700492223000,1700492224000,63,243153399,1700492224225
1700492223000,1700492224000,13,280423615,1700492224283
1700492223000,1700492224000,47,659282427,1700492224512
1700492224000,1700492225000,13,72351846,1700492225114
1700492224000,1700492225000,100,272893924,1700492225146
1700492224000,1700492225000,63,770732396,1700492225173
1700492224000,1700492225000,24,755888098,1700492225183
1700492224000,1700492225000,54,638950243,1700492225274
1700492224000,1700492225000,47,709383702,1700492225754
1700492225000,1700492226000,63,572301298,1700492226116
1700492225000,1700492226000,100,405146866,1700492226116
1700492225000,1700492226000,13,192048546,1700492226128
1700492225000,1700492226000,24,645674406,1700492226267
1700492225000,1700492226000,54,845336513,1700492226271
1700492225000,1700492226000,47,495355108,1700492226314
1700492226000,1700492227000,54,598524061,1700492227159
1700492226000,1700492227000,13,85126657,1700492227159
1700492226000,1700492227000,63,643153370,1700492227252
1700492226000,1700492227000,24,1061114446,1700492227328
1700492226000,1700492227000,100,565498333,1700492227371
1700492226000,1700492227000,47,411536060,1700492227479
1700492227000,1700492228000,54,507913835,1700492228102
1700492227000,1700492228000,100,364954821,1700492228103
1700492227000,1700492228000,63,383079661,1700492228191
1700492227000,1700492228000,13,103337790,1700492228322
1700492227000,1700492228000,24,529144394,1700492228359
1700492227000,1700492228000,47,714537437,1700492228531
1700492228000,1700492229000,24,323374763,1700492229085
1700492228000,1700492229000,54,570394273,1700492229113
1700492228000,1700492229000,13,230790924,1700492229130
1700492228000,1700492229000,63,398608661,1700492229161
1700492228000,1700492229000,100,308879813,1700492229182
1700492228000,1700492229000,47,572501321,1700492229301
1700492229000,1700492230000,24,763513625,1700492230125
1700492229000,1700492230000,47,848714661,1700492230145
1700492229000,1700492230000,54,374315543,1700492230156
1700492229000,1700492230000,63,565597559,1700492230167
1700492229000,1700492230000,100,154148773,1700492230167
1700492229000,1700492230000,13,311371337,1700492230168
1700492230000,1700492231000,54,317998996,1700492231092
1700492230000,1700492231000,47,594456410,1700492231113
1700492230000,1700492231000,24,819575157,1700492231184
1700492230000,1700492231000,13,265279184,1700492231193
1700492230000,1700492231000,100,141131703,1700492231214
1700492230000,1700492231000,63,549611327,1700492231215
1700492231000,1700492232000,13,120128417,1700492232113
1700492231000,1700492232000,63,431181780,1700492232140
1700492231000,1700492232000,100,116509547,1700492232140
1700492231000,1700492232000,54,625037622,1700492232141
1700492231000,1700492232000,47,606315956,1700492232156
1700492231000,1700492232000,24,695699808,1700492232250
1700492232000,1700492233000,13,127765634,1700492233135
1700492232000,1700492233000,47,379337135,1700492233190
1700492232000,1700492233000,63,489261258,1700492233207
1700492232000,1700492233000,54,461229558,1700492233281
1700492232000,1700492233000,100,97318680,1700492233318
1700492232000,1700492233000,24,697891959,1700492233340
1700492233000,1700492234000,100,114253107,1700492234101
1700492233000,1700492234000,63,531382385,1700492234101
1700492233000,1700492234000,54,732296404,1700492234110
1700492233000,1700492234000,13,309411192,1700492234133
1700492233000,1700492234000,47,562730792,1700492234137
1700492233000,1700492234000,24,343561921,1700492234223
1700492234000,1700492235000,13,268441284,1700492235113
1700492234000,1700492235000,47,460669232,1700492235142
1700492234000,1700492235000,54,1248349034,1700492235156
1700492234000,1700492235000,24,656699182,1700492235156
1700492234000,1700492235000,100,100823886,1700492235262
1700492234000,1700492235000,63,463797662,1700492235330
1700492235000,1700492236000,54,933107097,1700492236086
1700492235000,1700492236000,63,764414421,1700492236206
1700492235000,1700492236000,47,480994361,1700492236242
1700492235000,1700492236000,100,145740832,1700492236299
1700492235000,1700492236000,13,148463866,1700492236305
1700492235000,1700492236000,24,140089435,1700492236335
1700492236000,1700492237000,24,361976514,1700492237090
1700492236000,1700492237000,54,629642871,1700492237111
1700492236000,1700492237000,13,267836585,1700492237126
1700492236000,1700492237000,63,530464515,1700492237135
1700492236000,1700492237000,47,499207884,1700492237170
1700492236000,1700492237000,100,260290518,1700492237236
1700492237000,1700492238000,54,705105533,1700492238099
1700492237000,1700492238000,24,683978639,1700492238136
1700492237000,1700492238000,47,523058290,1700492238137
1700492237000,1700492238000,63,491006443,1700492238150
1700492237000,1700492238000,100,255428406,1700492238151
1700492237000,1700492238000,13,208812397,1700492238282
1700492238000,1700492239000,13,165680260,1700492239091
1700492238000,1700492239000,54,803272078,1700492239141
1700492238000,1700492239000,47,646836658,1700492239165
1700492238000,1700492239000,100,166197639,1700492239176
1700492238000,1700492239000,24,591436222,1700492239314
1700492238000,1700492239000,63,918557969,1700492239394
1700492239000,1700492240000,47,814176762,1700492240091
1700492239000,1700492240000,100,180255201,1700492240109
1700492239000,1700492240000,13,318617760,1700492240150
1700492239000,1700492240000,54,620049278,1700492240167
1700492239000,1700492240000,24,625869841,1700492240230
1700492239000,1700492240000,63,1018241245,1700492240302
1700492240000,1700492241000,24,830433183,1700492241179
1700492240000,1700492241000,100,244490860,1700492241251
1700492240000,1700492241000,47,646776944,1700492241260
1700492240000,1700492241000,13,352983993,1700492241331
1700492240000,1700492241000,54,878211691,1700492241351
1700492240000,1700492241000,63,1148132830,1700492241360
1700492241000,1700492242000,54,631129522,1700492242131
1700492241000,1700492242000,47,262593317,1700492242172
1700492241000,1700492242000,24,934917104,1700492242235
1700492241000,1700492242000,13,382030541,1700492242235
1700492241000,1700492242000,100,326585739,1700492242316
1700492241000,1700492242000,63,1122253601,1700492242433
1700492242000,1700492243000,24,904923057,1700492243113
1700492242000,1700492243000,13,378546232,1700492243151
1700492242000,1700492243000,63,1087984835,1700492243189
1700492242000,1700492243000,47,477238879,1700492243244
1700492242000,1700492243000,100,254102707,1700492243286
1700492242000,1700492243000,54,778715647,1700492243304
1700492243000,1700492244000,13,423725556,1700492244104
1700492243000,1700492244000,63,807554978,1700492244130
1700492243000,1700492244000,100,246921324,1700492244142
1700492243000,1700492244000,24,1022994892,1700492244161
1700492243000,1700492244000,47,667341581,1700492244172
1700492243000,1700492244000,54,624959998,1700492244195
1700492244000,1700492245000,54,435364955,1700492245113
1700492244000,1700492245000,24,514011652,1700492245129
1700492244000,1700492245000,100,222441745,1700492245135
1700492244000,1700492245000,13,499860132,1700492245143
1700492244000,1700492245000,47,643980505,1700492245170
1700492244000,1700492245000,63,754353930,1700492245274
1700492245000,1700492246000,63,433059319,1700492246113
1700492245000,1700492246000,100,149158038,1700492246114
1700492245000,1700492246000,13,369078310,1700492246114
1700492245000,1700492246000,24,485057396,1700492246130
1700492245000,1700492246000,47,431356381,1700492246262
1700492245000,1700492246000,54,502655732,1700492246286
1700492246000,1700492247000,47,624359448,1700492247161
1700492246000,1700492247000,63,270768672,1700492247175
1700492246000,1700492247000,54,359986419,1700492247184
1700492246000,1700492247000,24,948524175,1700492247191
1700492246000,1700492247000,100,214077787,1700492247246
1700492246000,1700492247000,13,42621644,1700492247260
1700492247000,1700492248000,24,528258312,1700492248124
1700492247000,1700492248000,54,259539769,1700492248128
1700492247000,1700492248000,63,278630502,1700492248160
1700492247000,1700492248000,100,197079094,1700492248174
1700492247000,1700492248000,13,128646446,1700492248176
1700492247000,1700492248000,47,660583213,1700492248348
1700492248000,1700492249000,47,540529465,1700492249117
1700492248000,1700492249000,100,206638437,1700492249138
1700492248000,1700492249000,54,357787946,1700492249204
1700492248000,1700492249000,13,46409551,1700492249229
1700492248000,1700492249000,63,201568182,1700492249254
1700492248000,1700492249000,24,612462464,1700492249288
1700492249000,1700492250000,13,355198665,1700492250120
1700492249000,1700492250000,54,299009580,1700492250122
1700492249000,1700492250000,47,626359543,1700492250306
1700492249000,1700492250000,24,471334997,1700492250326
1700492249000,1700492250000,100,214558229,1700492250331
1700492249000,1700492250000,63,92973293,1700492250432
1700492250000,1700492251000,13,368278552,1700492251111
1700492250000,1700492251000,24,273969752,1700492251136
1700492250000,1700492251000,63,59033325,1700492251176
1700492250000,1700492251000,54,319688351,1700492251178
1700492250000,1700492251000,47,343487481,1700492251245
1700492250000,1700492251000,100,203040358,1700492251301
1700492251000,1700492252000,100,204322066,1700492252104
1700492251000,1700492252000,63,104018447,1700492252107
1700492251000,1700492252000,13,352629649,1700492252122
1700492251000,1700492252000,47,317092402,1700492252123
1700492251000,1700492252000,24,408170703,1700492252124
1700492251000,1700492252000,54,150287139,1700492252142
1700492252000,1700492253000,47,314802869,1700492253129
1700492252000,1700492253000,54,162615135,1700492253162
1700492252000,1700492253000,13,238842863,1700492253162
1700492252000,1700492253000,100,140646327,1700492253170
1700492252000,1700492253000,63,391007582,1700492253173
1700492252000,1700492253000,24,240317988,1700492253282
1700492253000,1700492254000,100,111842412,1700492254098
1700492253000,1700492254000,54,55001048,1700492254112
1700492253000,1700492254000,13,172413587,1700492254114
1700492253000,1700492254000,47,327767433,1700492254123
1700492253000,1700492254000,24,234230361,1700492254259
1700492253000,1700492254000,63,467321415,1700492254283
1700492254000,1700492255000,54,47805981,1700492255125
1700492254000,1700492255000,13,307316556,1700492255143
1700492254000,1700492255000,47,349123317,1700492255160
1700492254000,1700492255000,63,593482813,1700492255166
1700492254000,1700492255000,24,275455982,1700492255175
1700492254000,1700492255000,100,186927637,1700492255269
1700492255000,1700492256000,24,313531890,1700492256113
1700492255000,1700492256000,13,226606645,1700492256155
1700492255000,1700492256000,54,131067664,1700492256163
1700492255000,1700492256000,63,564892397,1700492256209
1700492255000,1700492256000,47,252286335,1700492256257
1700492255000,1700492256000,100,108715471,1700492256321
1700492256000,1700492257000,13,319318344,1700492257120
1700492256000,1700492257000,63,361746336,1700492257146
1700492256000,1700492257000,100,133373195,1700492257147
1700492256000,1700492257000,54,297747954,1700492257165
1700492256000,1700492257000,24,340804375,1700492257273
1700492256000,1700492257000,47,338781203,1700492257364
1700492257000,1700492258000,100,269343051,1700492258177
1700492257000,1700492258000,54,275420370,1700492258184
1700492257000,1700492258000,24,355530589,1700492258277
1700492257000,1700492258000,13,197385227,1700492258298
1700492257000,1700492258000,63,381609818,1700492258323
1700492257000,1700492258000,47,439658202,1700492258356
1700492258000,1700492259000,54,130934543,1700492259132
1700492258000,1700492259000,13,162430002,1700492259155
1700492258000,1700492259000,47,530049842,1700492259188
1700492258000,1700492259000,24,294288188,1700492259202
1700492258000,1700492259000,100,267962854,1700492259235
1700492258000,1700492259000,63,615283344,1700492259235
1700492259000,1700492260000,13,278788745,1700492260110
1700492259000,1700492260000,63,849354986,1700492260137
1700492259000,1700492260000,100,245010805,1700492260137
1700492259000,1700492260000,54,173830216,1700492260239
1700492259000,1700492260000,24,264181151,1700492260253
1700492259000,1700492260000,47,348975102,1700492260306
1700492260000,1700492261000,13,296169747,1700492261144
1700492260000,1700492261000,24,284931027,1700492261151
1700492260000,1700492261000,54,204606870,1700492261158
1700492260000,1700492261000,63,911136039,1700492261192
1700492260000,1700492261000,100,232966205,1700492261272
1700492260000,1700492261000,47,359670331,1700492261303
1700492261000,1700492262000,100,143357223,1700492262092
1700492261000,1700492262000,24,304612526,1700492262109
1700492261000,1700492262000,47,650429490,1700492262162
1700492261000,1700492262000,54,311534893,1700492262249
1700492261000,1700492262000,63,496114802,1700492262302
1700492261000,1700492262000,13,170340587,1700492262327
1700492262000,1700492263000,47,478922672,1700492263097
1700492262000,1700492263000,100,126919779,1700492263114
1700492262000,1700492263000,13,150987856,1700492263123
1700492262000,1700492263000,63,293137095,1700492263129
1700492262000,1700492263000,24,484321804,1700492263154
1700492262000,1700492263000,54,245832796,1700492263178
1700492263000,1700492264000,100,192708076,1700492264146
1700492263000,1700492264000,47,479994836,1700492264148
1700492263000,1700492264000,24,561697950,1700492264156
1700492263000,1700492264000,13,351649046,1700492264157
1700492263000,1700492264000,63,509007853,1700492264378
1700492263000,1700492264000,54,288385871,1700492264383
1700492264000,1700492265000,13,223684354,1700492265118
1700492264000,1700492265000,100,188990853,1700492265240
1700492264000,1700492265000,24,272715668,1700492265246
1700492264000,1700492265000,63,462009102,1700492265250
1700492264000,1700492265000,47,299259707,1700492265296
1700492264000,1700492265000,54,319045632,1700492265402
1700492265000,1700492266000,100,169945537,1700492266098
1700492265000,1700492266000,47,351057829,1700492266121
1700492265000,1700492266000,13,97556656,1700492266164
1700492265000,1700492266000,24,516083672,1700492266287
1700492265000,1700492266000,63,368255851,1700492266323
1700492265000,1700492266000,54,628082991,1700492266338
1700492266000,1700492267000,54,573952794,1700492267090
1700492266000,1700492267000,47,411144831,1700492267136
1700492266000,1700492267000,100,162670239,1700492267158
1700492266000,1700492267000,24,651620327,1700492267174
1700492266000,1700492267000,13,295334331,1700492267271
1700492266000,1700492267000,63,398348936,1700492267379
1700492267000,1700492268000,24,588608861,1700492268075
1700492267000,1700492268000,13,101086521,1700492268140
1700492267000,1700492268000,47,702244747,1700492268160
1700492267000,1700492268000,54,589084102,1700492268169
1700492267000,1700492268000,100,143722598,1700492268252
1700492267000,1700492268000,63,304923629,1700492268355
1700492268000,1700492269000,100,161605726,1700492269145
1700492268000,1700492269000,47,1081175197,1700492269218
1700492268000,1700492269000,63,177637472,1700492269250
1700492268000,1700492269000,24,456482148,1700492269280
1700492268000,1700492269000,54,385337619,1700492269289
1700492268000,1700492269000,13,89324329,1700492269290
1700492269000,1700492270000,63,32257283,1700492270154
1700492269000,1700492270000,47,716732935,1700492270154
1700492269000,1700492270000,24,543151199,1700492270166
1700492269000,1700492270000,100,186342286,1700492270174
1700492269000,1700492270000,13,235541620,1700492270221
1700492269000,1700492270000,54,310225438,1700492270268
1700492270000,1700492271000,24,524718564,1700492271082
1700492270000,1700492271000,100,226979459,1700492271094
1700492270000,1700492271000,13,449594513,1700492271110
1700492270000,1700492271000,54,260422318,1700492271260
1700492270000,1700492271000,47,149948892,1700492271273
1700492270000,1700492271000,63,76464532,1700492271309
1700492271000,1700492272000,24,950819649,1700492272143
1700492271000,1700492272000,13,287551756,1700492272163
1700492271000,1700492272000,47,284161401,1700492272271
1700492271000,1700492272000,100,134296075,1700492272280
1700492271000,1700492272000,54,321880173,1700492272361
1700492271000,1700492272000,63,332460865,1700492272378
1700492272000,1700492273000,13,315871629,1700492273102
1700492272000,1700492273000,100,191206952,1700492273146
1700492272000,1700492273000,47,388244776,1700492273167
1700492272000,1700492273000,24,654398377,1700492273179
1700492272000,1700492273000,54,225129361,1700492273321
1700492272000,1700492273000,63,232905393,1700492273390
1700492273000,1700492274000,13,241696699,1700492274137
1700492273000,1700492274000,24,591933497,1700492274211
1700492273000,1700492274000,100,167839623,1700492274217
1700492273000,1700492274000,47,231169172,1700492274259
1700492273000,1700492274000,54,126946847,1700492274327
1700492273000,1700492274000,63,605348631,1700492274435
1700492274000,1700492275000,24,400375151,1700492275142
1700492274000,1700492275000,100,295313853,1700492275164
1700492274000,1700492275000,13,459912596,1700492275190
1700492274000,1700492275000,47,397860838,1700492275194
