debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_a:INTEGER(32 bits),timestamp
10813000,10814000,54,1501389567,1699018310747
10938000,10939000,98,453701059,1699018310754
10806000,10807000,47,152272946,1699018310761
10816000,10817000,63,2457642491,1699018310782
10811000,10812000,24,1346754211,1699018310789
10811000,10812000,74,1593708625,1699018310859
10842000,10843000,100,1479848891,1699018310890
10939000,10940000,98,1279506721,1699018310920
10940000,10941000,98,1413218994,1699018310961
10812000,10813000,24,1882189330,1699018311049
10817000,10818000,63,3520623149,1699018311054
10810000,10811000,13,1262303160,1699018311063
10814000,10815000,54,1094426942,1699018311066
10807000,10808000,47,2808300155,1699018311082
10812000,10813000,74,1784985667,1699018311139
10843000,10844000,100,1072846272,1699018311192
10942000,10943000,98,1062765393,1699018311211
10818000,10819000,63,2696560404,1699018311278
10819000,10820000,63,160915335,1699018311279
10815000,10816000,54,446034829,1699018311338
10813000,10814000,24,3111426556,1699018311361
10811000,10812000,13,652999347,1699018311363
10808000,10809000,47,377389914,1699018311406
10844000,10845000,100,523485928,1699018311448
10820000,10821000,63,2668327730,1699018311458
10813000,10814000,74,2369369930,1699018311466
10943000,10944000,98,906299399,1699018311468
10816000,10817000,54,565297436,1699018311658
10812000,10813000,13,1146343672,1699018311661
10814000,10815000,24,2892128469,1699018311669
10809000,10810000,47,1610985855,1699018311729
10944000,10945000,98,769074261,1699018311758
10845000,10846000,100,502935434,1699018311760
10821000,10822000,63,3600619923,1699018311775
10814000,10815000,74,2940655242,1699018311792
10817000,10818000,54,634386742,1699018311923
10815000,10816000,24,1722996480,1699018311926
10813000,10814000,13,750263141,1699018311964
10945000,10946000,98,778843975,1699018312006
10846000,10847000,100,555250447,1699018312017
10810000,10811000,47,1239722426,1699018312049
10815000,10816000,74,1769638984,1699018312075
10822000,10823000,63,1571138583,1699018312095
10946000,10947000,98,327329419,1699018312173
10816000,10817000,24,1778274894,1699018312226
10818000,10819000,54,3592152507,1699018312235
10814000,10815000,13,901550742,1699018312272
10947000,10948000,98,282169127,1699018312299
10847000,10848000,100,397450415,1699018312311
10816000,10817000,74,3289681202,1699018312352
10811000,10812000,47,2243544644,1699018312370
10823000,10824000,63,2879122562,1699018312409
10948000,10949000,98,738968141,1699018312465
10848000,10849000,100,273719695,1699018312486
10949000,10950000,98,69403685,1699018312508
10817000,10818000,24,1922877197,1699018312536
10819000,10820000,54,2741063054,1699018312539
10815000,10816000,13,947510320,1699018312580
10950000,10951000,98,717177704,1699018312675
10817000,10818000,74,1591374095,1699018312683
10812000,10813000,47,1846942428,1699018312693
10824000,10825000,63,3312731520,1699018312707
10849000,10850000,100,327426257,1699018312754
10951000,10952000,98,837881035,1699018312839
10818000,10819000,24,3919733958,1699018312848
10820000,10821000,54,190050423,1699018312850
10816000,10817000,13,601477663,1699018312888
10818000,10819000,74,3481153138,1699018313008
10952000,10953000,98,509441990,1699018313010
10813000,10814000,47,2186188641,1699018313021
10825000,10826000,63,3047612556,1699018313023
10850000,10851000,100,419355350,1699018313066
10953000,10954000,98,129360836,1699018313137
10821000,10822000,54,3856959645,1699018313159
10819000,10820000,24,4002212442,1699018313205
10817000,10818000,13,653679706,1699018313240
10826000,10827000,63,2354340351,1699018313283
10851000,10852000,100,467244545,1699018313330
10819000,10820000,74,463152507,1699018313339
10814000,10815000,47,2088047594,1699018313345
10954000,10955000,98,620373219,1699018313387
10822000,10823000,54,2119777306,1699018313479
10820000,10821000,24,3856338099,1699018313519
10818000,10819000,13,1162838307,1699018313548
10827000,10828000,63,3287452907,1699018313593
10820000,10821000,74,3501162658,1699018313619
10852000,10853000,100,528267167,1699018313642
10815000,10816000,47,1485392493,1699018313665
10955000,10956000,98,797499509,1699018313689
10823000,10824000,54,2264721007,1699018313795
10821000,10822000,24,2869276500,1699018313814
10819000,10820000,13,2316453332,1699018313853
10853000,10854000,100,572589586,1699018313908
10828000,10829000,63,3000803471,1699018313911
10956000,10957000,98,410151259,1699018313938
10821000,10822000,74,4158869743,1699018313946
10816000,10817000,47,1953206938,1699018313989
10824000,10825000,54,3666045594,1699018314114
10822000,10823000,24,2572289499,1699018314116
10820000,10821000,13,1962704453,1699018314193
10854000,10855000,100,555173312,1699018314209
10829000,10830000,63,2591771466,1699018314229
10957000,10958000,98,378857209,1699018314231
10822000,10823000,74,1577546588,1699018314271
10817000,10818000,47,2457969111,1699018314308
10823000,10824000,24,3831355907,1699018314425
10825000,10826000,54,3731298631,1699018314431
10855000,10856000,100,455567025,1699018314477
10958000,10959000,98,511364992,1699018314481
10821000,10822000,13,1446813477,1699018314500
10830000,10831000,63,2124146360,1699018314535
10823000,10824000,74,232166617,1699018314548
10818000,10819000,47,1729245625,1699018314626
10959000,10960000,98,409905788,1699018314690
10826000,10827000,54,4021209277,1699018314744
10822000,10823000,13,521105495,1699018314757
10824000,10825000,24,632698679,1699018314781
10856000,10857000,100,526361140,1699018314788
10831000,10832000,63,1660658396,1699018314795
10824000,10825000,74,718507879,1699018314866
10960000,10961000,98,575891579,1699018314938
10819000,10820000,47,2875446946,1699018314947
10823000,10824000,13,996403825,1699018315005
10827000,10828000,54,4096980776,1699018315015
10857000,10858000,100,324812749,1699018315054
10825000,10826000,24,841652339,1699018315092
10832000,10833000,63,1892100101,1699018315095
10825000,10826000,74,1183854376,1699018315192
10961000,10962000,98,436615939,1699018315194
10820000,10821000,47,2744053452,1699018315269
10824000,10825000,13,1711089120,1699018315300
10828000,10829000,54,3285270408,1699018315333
10858000,10859000,100,479823733,1699018315366
10826000,10827000,24,1676641193,1699018315390
10833000,10834000,63,1601373252,1699018315412
10962000,10963000,98,873436202,1699018315487
10826000,10827000,74,2458350085,1699018315515
10821000,10822000,47,2400842809,1699018315591
10825000,10826000,13,1473374615,1699018315608
10859000,10860000,100,418269565,1699018315629
10829000,10830000,54,3225524867,1699018315645
10827000,10828000,24,123022365,1699018315688
10834000,10835000,63,1861182665,1699018315730
10963000,10964000,98,1161598319,1699018315738
10827000,10828000,74,3398870505,1699018315795
10822000,10823000,47,2587672246,1699018315899
10860000,10861000,100,693917021,1699018315938
10826000,10827000,13,1424045896,1699018315960
10830000,10831000,54,3839538834,1699018315962
10828000,10829000,24,1033860381,1699018315992
10964000,10965000,98,1108055571,1699018316026
10835000,10836000,63,2185425272,1699018316047
10965000,10966000,98,470165317,1699018316111
10828000,10829000,74,1694319865,1699018316118
10861000,10862000,100,577741034,1699018316193
10823000,10824000,47,3024163898,1699018316206
10831000,10832000,54,3454124457,1699018316263
10827000,10828000,13,2341628276,1699018316268
10829000,10830000,24,1284813136,1699018316304
10836000,10837000,63,1548186168,1699018316363
10966000,10967000,98,1493121255,1699018316404
10829000,10830000,74,1417093804,1699018316447
10862000,10863000,100,682524381,1699018316494
10824000,10825000,47,3586779899,1699018316521
10832000,10833000,54,2882175121,1699018316565
10828000,10829000,13,2649633367,1699018316576
10837000,10838000,63,1449171105,1699018316623
10830000,10831000,24,1532294057,1699018316659
10967000,10968000,98,791084518,1699018316661
10830000,10831000,74,3043652536,1699018316722
10863000,10864000,100,529157589,1699018316760
10825000,10826000,47,2361052148,1699018316797
10833000,10834000,54,2002029146,1699018316864
10829000,10830000,13,590897012,1699018316884
10838000,10839000,63,1467381014,1699018316927
10968000,10969000,98,556245629,1699018316956
10831000,10832000,24,2022635323,1699018316959
10831000,10832000,74,643198449,1699018317055
10864000,10865000,100,336053388,1699018317064
10826000,10827000,47,3062481360,1699018317121
10834000,10835000,54,1115395203,1699018317175
10969000,10970000,98,1732673687,1699018317206
10830000,10831000,13,3501411703,1699018317223
10839000,10840000,63,2177541782,1699018317224
10832000,10833000,24,2631415778,1699018317267
10865000,10866000,100,459475125,1699018317318
10832000,10833000,74,1914223329,1699018317378
10827000,10828000,47,3332980345,1699018317442
10835000,10836000,54,1268505846,1699018317483
10970000,10971000,98,1914159319,1699018317497
10831000,10832000,13,1171601761,1699018317517
10840000,10841000,63,3319344355,1699018317526
10833000,10834000,24,2316682212,1699018317574
10866000,10867000,100,519376343,1699018317630
10833000,10834000,74,1366991186,1699018317703
10971000,10972000,98,1066294901,1699018317747
10828000,10829000,47,2028534435,1699018317765
10836000,10837000,54,1255626598,1699018317784
10832000,10833000,13,1599916431,1699018317821
10841000,10842000,63,346523558,1699018317839
10834000,10835000,24,1654301496,1699018317877
10867000,10868000,100,1664040797,1699018317896
10834000,10835000,74,3540895573,1699018317972
10829000,10830000,47,821539211,1699018317991
10972000,10973000,98,1547768333,1699018318036
10837000,10838000,54,790496439,1699018318040
10842000,10843000,63,644056753,1699018318110
10833000,10834000,13,3520351026,1699018318157
10830000,10831000,47,803193203,1699018318174
10835000,10836000,24,1277509728,1699018318180
10868000,10869000,100,1109028482,1699018318196
10973000,10974000,98,858134379,1699018318297
10835000,10836000,74,555948013,1699018318302
10838000,10839000,54,955530700,1699018318348
10869000,10870000,100,895466472,1699018318414
10843000,10844000,63,2805276021,1699018318427
10834000,10835000,13,3533188146,1699018318453
10836000,10837000,24,1731966052,1699018318493
10831000,10832000,47,1655230874,1699018318495
10871000,10872000,100,337303017,1699018318589
10974000,10975000,98,1129447391,1699018318599
10836000,10837000,74,234875364,1699018318626
10839000,10840000,54,1965562399,1699018318667
10844000,10845000,63,2245165643,1699018318742
10835000,10836000,13,2010204146,1699018318752
10837000,10838000,24,2848519726,1699018318805
10975000,10976000,98,530641457,1699018318807
10832000,10833000,47,1529076786,1699018318817
10872000,10873000,100,525282446,1699018318853
10837000,10838000,74,3549380434,1699018318900
10840000,10841000,54,2460334001,1699018318982
10976000,10977000,98,631679760,1699018319014
10845000,10846000,63,1921845849,1699018319059
10836000,10837000,13,3899977021,1699018319089
10833000,10834000,47,1501266222,1699018319092
10838000,10839000,24,2876080200,1699018319115
10873000,10874000,100,340762747,1699018319162
10838000,10839000,74,2468204046,1699018319235
10846000,10847000,63,948851219,1699018319283
10841000,10842000,54,2428059376,1699018319285
10977000,10978000,98,799622159,1699018319306
10837000,10838000,13,2361782429,1699018319387
10874000,10875000,100,491610264,1699018319417
10834000,10835000,47,1139975691,1699018319419
10839000,10840000,24,2280370669,1699018319473
10847000,10848000,63,1216885831,1699018319554
10978000,10979000,98,1563356840,1699018319555
10839000,10840000,74,4294814567,1699018319562
10842000,10843000,54,3856328136,1699018319591
10838000,10839000,13,1768495748,1699018319685
10875000,10876000,100,442883968,1699018319729
10835000,10836000,47,1339730627,1699018319741
10840000,10841000,24,122066562,1699018319784
10840000,10841000,74,3572999587,1699018319794
10979000,10980000,98,1048855091,1699018319845
10848000,10849000,63,1227365033,1699018319869
10843000,10844000,54,3466489571,1699018319904
10836000,10837000,47,1424047681,1699018319971
10980000,10981000,98,314706290,1699018319973
10839000,10840000,13,1770920870,1699018319979
10876000,10877000,100,563284824,1699018319990
10841000,10842000,74,3555839109,1699018320026
10841000,10842000,24,288692383,1699018320097
10877000,10878000,100,167880743,1699018320117
10842000,10843000,74,2924480543,1699018320166
10849000,10850000,63,1812875332,1699018320168
10844000,10845000,54,1919905969,1699018320209
10981000,10982000,98,1573934583,1699018320221
10837000,10838000,47,2252789046,1699018320246
10840000,10841000,13,1806339690,1699018320312
10878000,10879000,100,506472552,1699018320371
10850000,10851000,63,2611750349,1699018320378
10842000,10843000,24,4250134182,1699018320408
10982000,10983000,98,1563136893,1699018320470
10843000,10844000,74,2269903879,1699018320499
10845000,10846000,54,1515257789,1699018320527
10838000,10839000,47,2846462195,1699018320569
10841000,10842000,13,1691333806,1699018320605
10879000,10880000,100,716859880,1699018320673
10851000,10852000,63,2655950453,1699018320684
10983000,10984000,98,1816598739,1699018320717
10843000,10844000,24,3359602979,1699018320721
10844000,10845000,74,3129751628,1699018320826
10846000,10847000,54,2534523978,1699018320843
10839000,10840000,47,2406302127,1699018320891
10842000,10843000,13,1215649813,1699018320899
10880000,10881000,100,474073796,1699018320941
10852000,10853000,63,2520015356,1699018320999
10984000,10985000,98,1705522831,1699018321007
10844000,10845000,24,1804544803,1699018321064
10847000,10848000,54,1820048886,1699018321107
10845000,10846000,74,2903055314,1699018321156
10840000,10841000,47,3151193645,1699018321213
10843000,10844000,13,1343095863,1699018321236
10881000,10882000,100,477702338,1699018321237
10985000,10986000,98,1006602363,1699018321262
10853000,10854000,63,1733119063,1699018321315
10845000,10846000,24,3314296815,1699018321370
10841000,10842000,47,2372305078,1699018321397
10848000,10849000,54,1294251899,1699018321426
10846000,10847000,74,2377830456,1699018321438
10882000,10883000,100,458773903,1699018321495
10844000,10845000,13,1110733199,1699018321532
10986000,10987000,98,820023221,1699018321557
10854000,10855000,63,1290045110,1699018321581
10846000,10847000,24,3143226019,1699018321681
10842000,10843000,47,4047547486,1699018321717
10849000,10850000,54,1167887998,1699018321742
10847000,10848000,74,3475159950,1699018321763
10883000,10884000,100,389312921,1699018321805
10987000,10988000,98,704565352,1699018321807
10845000,10846000,13,1351914977,1699018321840
10855000,10856000,63,1278604744,1699018321898
10988000,10989000,98,355998973,1699018321932
10847000,10848000,24,2732332184,1699018321989
10848000,10849000,74,2013992485,1699018321994
10843000,10844000,47,2934781177,1699018322033
10850000,10851000,54,1416685715,1699018322058
10884000,10885000,100,345707963,1699018322069
10990000,10991000,98,544462865,1699018322100
10846000,10847000,13,1362627621,1699018322148
10856000,10857000,63,1650886950,1699018322167
10991000,10992000,98,125380008,1699018322185
10848000,10849000,24,2462463128,1699018322301
10992000,10993000,98,325871939,1699018322314
10993000,10994000,98,28270602,1699018322315
10849000,10850000,74,2272003403,1699018322322
10844000,10845000,47,1359782771,1699018322358
10851000,10852000,54,1395965021,1699018322374
10885000,10886000,100,458427925,1699018322382
10994000,10995000,98,334386773,1699018322479
10857000,10858000,63,2054996335,1699018322483
10847000,10848000,13,1131232726,1699018322500
10849000,10850000,24,2686936718,1699018322598
10850000,10851000,74,4052651760,1699018322602
10995000,10996000,98,275859808,1699018322646
10886000,10887000,100,435913257,1699018322650
10845000,10846000,47,1996048177,1699018322679
10852000,10853000,54,2206355166,1699018322691
10858000,10859000,63,2571977765,1699018322799
10848000,10849000,13,861823814,1699018322808
10996000,10997000,98,562550775,1699018322852
10851000,10852000,74,417182502,1699018322931
10850000,10851000,24,3043545991,1699018322953
10887000,10888000,100,479031963,1699018322962
10846000,10847000,47,1417359936,1699018323002
10853000,10854000,54,2585521190,1699018323010
10997000,10998000,98,449684682,1699018323059
10859000,10860000,63,2625916629,1699018323109
10849000,10850000,13,1019049761,1699018323116
10998000,10999000,98,304243799,1699018323186
10888000,10889000,100,539564916,1699018323226
10852000,10853000,74,72446922,1699018323263
10851000,10852000,24,3557342942,1699018323265
10854000,10855000,54,1381552395,1699018323319
10847000,10848000,47,759957800,1699018323327
10999000,11000000,98,240287386,1699018323353
10860000,10861000,63,1468306328,1699018323414
10850000,10851000,13,1215989956,1699018323468
10889000,10890000,100,473784566,1699018323537
10852000,10853000,24,3721087347,1699018323573
10853000,10854000,74,3750518504,1699018323595
11000000,11001000,98,283234686,1699018323605
10855000,10856000,54,1244625290,1699018323634
10848000,10849000,47,1091762843,1699018323646
10861000,10862000,63,966305540,1699018323686
11001000,11002000,98,135936351,1699018323728
10851000,10852000,13,1675693328,1699018323777
10890000,10891000,100,389056807,1699018323805
10854000,10855000,74,3336663449,1699018323879
10853000,10854000,24,3158133255,1699018323884
10849000,10850000,47,2330602006,1699018323922
10856000,10857000,54,1361099199,1699018323951
10862000,10863000,63,1210076329,1699018323955
11002000,11003000,98,346262069,1699018324016
10852000,10853000,13,1608226337,1699018324085
10891000,10892000,100,606474108,1699018324114
10863000,10864000,63,922164202,1699018324183
10854000,10855000,24,2222422299,1699018324196
10855000,10856000,74,3402510079,1699018324207
10857000,10858000,54,2371686132,1699018324215
10850000,10851000,47,3565834207,1699018324245
11003000,11004000,98,509588573,1699018324273
10892000,10893000,100,508395458,1699018324376
10853000,10854000,13,1316592879,1699018324392
11004000,11005000,98,211098550,1699018324398
10864000,10865000,63,1937082504,1699018324497
10858000,10859000,54,374079260,1699018324528
10856000,10857000,74,3492541199,1699018324529
10855000,10856000,24,2288309731,1699018324549
10851000,10852000,47,3237179434,1699018324570
10893000,10894000,100,649433875,1699018324688
11005000,11006000,98,440516704,1699018324701
10854000,10855000,13,1283042181,1699018324726
10865000,10866000,63,3668378323,1699018324754
10857000,10858000,74,217364506,1699018324807
10859000,10860000,54,3110731808,1699018324824
10856000,10857000,24,3561595649,1699018324856
10852000,10853000,47,2158078435,1699018324892
10894000,10895000,100,555694403,1699018324949
11006000,11007000,98,624844295,1699018324956
10866000,10867000,63,328306192,1699018324979
10855000,10856000,13,1091640409,1699018325021
10858000,10859000,74,1633270129,1699018325116
10860000,10861000,54,2353719372,1699018325130
10857000,10858000,24,3041369027,1699018325166
10853000,10854000,47,9921889,1699018325221
11007000,11008000,98,553565645,1699018325249
10895000,10896000,100,662699420,1699018325258
10867000,10868000,63,2854482812,1699018325280
10856000,10857000,13,1050032565,1699018325310
10859000,10860000,74,1857794423,1699018325439
10861000,10862000,54,2030838625,1699018325447
10858000,10859000,24,3299388185,1699018325464
11008000,11009000,98,642747533,1699018325497
10854000,10855000,47,1903321681,1699018325499
10896000,10897000,100,455625832,1699018325519
10868000,10869000,63,3443859317,1699018325583
10857000,10858000,13,2191733535,1699018325661
10860000,10861000,74,2155732811,1699018325763
10862000,10863000,54,1837089779,1699018325764
10859000,10860000,24,2895931415,1699018325766
11009000,11010000,98,588698256,1699018325792
10897000,10898000,100,571948384,1699018325818
10855000,10856000,47,2886466611,1699018325820
10869000,10870000,63,2767529751,1699018325880
10898000,10899000,100,193450554,1699018325943
10858000,10859000,13,2000495474,1699018325968
10861000,10862000,74,4271741220,1699018326039
11010000,11011000,98,642314816,1699018326052
10860000,10861000,24,1627505806,1699018326061
10863000,10864000,54,1971803978,1699018326073
10856000,10857000,47,2294527473,1699018326141
10859000,10860000,13,1282839181,1699018326144
10870000,10871000,63,594035398,1699018326180
10899000,10900000,100,535214647,1699018326197
11011000,11012000,98,494265556,1699018326265
10862000,10863000,74,2440073925,1699018326363
10864000,10865000,54,2821554590,1699018326387
10861000,10862000,24,1767318131,1699018326404
10860000,10861000,13,1310835550,1699018326452
10857000,10858000,47,1470822656,1699018326463
10871000,10872000,63,2809575004,1699018326478
10900000,10901000,100,364828959,1699018326502
11012000,11013000,98,576593840,1699018326515
11013000,11014000,98,274169557,1699018326600
10863000,10864000,74,3176583488,1699018326690
10862000,10863000,24,2644356878,1699018326698
10865000,10866000,54,2217297197,1699018326705
11014000,11015000,98,271174410,1699018326724
10872000,10873000,63,424057355,1699018326745
10861000,10862000,13,723702629,1699018326760
10901000,10902000,100,1173797841,1699018326766
10858000,10859000,47,1430123105,1699018326787
11015000,11016000,98,211316519,1699018326852
10902000,10903000,100,680684559,1699018326936
10864000,10865000,74,2869721855,1699018326975
11016000,11017000,98,168003595,1699018326977
10863000,10864000,24,3411700422,1699018327005
10866000,10867000,54,2112029342,1699018327023
11017000,11018000,98,73757897,1699018327058
10873000,10874000,63,3453510626,1699018327063
10859000,10860000,47,1601487644,1699018327109
10862000,10863000,13,751617772,1699018327112
10903000,10904000,100,1024193494,1699018327189
10874000,10875000,63,1433459735,1699018327287
10867000,10868000,54,2399673659,1699018327298
10865000,10866000,74,3454370850,1699018327300
10864000,10865000,24,2897256900,1699018327307
11018000,11019000,98,244751946,1699018327356
10904000,10905000,100,297936253,1699018327410
10863000,10864000,13,948637491,1699018327420
10860000,10861000,47,2525175391,1699018327430
10875000,10876000,63,3383878593,1699018327590
10866000,10867000,74,3447505398,1699018327608
10865000,10866000,24,3207940551,1699018327616
11019000,11020000,98,202670896,1699018327618
10868000,10869000,54,3120156050,1699018327619
10905000,10906000,100,650271514,1699018327720
10864000,10865000,13,1000949024,1699018327728
10861000,10862000,47,1361422231,1699018327753
11020000,11021000,98,136732328,1699018327822
10876000,10877000,63,3184622750,1699018327845
10867000,10868000,74,4054354717,1699018327929
10869000,10870000,54,2784891851,1699018327934
10866000,10867000,24,3407555614,1699018327976
10906000,10907000,100,490699663,1699018327989
10865000,10866000,13,933966052,1699018328023
10862000,10863000,47,1962817179,1699018328075
11021000,11022000,98,205786069,1699018328114
10877000,10878000,63,3522095741,1699018328159
10870000,10871000,54,3469877395,1699018328205
10868000,10869000,74,3743863565,1699018328211
11022000,11023000,98,128999559,1699018328281
10867000,10868000,24,3680227173,1699018328284
10907000,10908000,100,425804088,1699018328301
10866000,10867000,13,1447228306,1699018328354
10863000,10864000,47,2697924041,1699018328397
10878000,10879000,63,3475847387,1699018328476
10871000,10872000,54,3159483762,1699018328523
10869000,10870000,74,3892662157,1699018328538
10908000,10909000,100,591944784,1699018328569
11023000,11024000,98,391439763,1699018328580
10868000,10869000,24,3713415796,1699018328592
10867000,10868000,13,1164994224,1699018328648
10864000,10865000,47,3559962828,1699018328721
10879000,10880000,63,1027387388,1699018328779
10872000,10873000,54,2240065351,1699018328839
11024000,11025000,98,352924793,1699018328841
10870000,10871000,74,3923247523,1699018328862
10909000,10910000,100,937006226,1699018328878
10869000,10870000,24,3463599505,1699018328904
10868000,10869000,13,1616634500,1699018328945
10865000,10866000,47,3669782128,1699018329043
11025000,11026000,98,534072790,1699018329051
10880000,10881000,63,378802564,1699018329084
10910000,10911000,100,1238622402,1699018329146
10873000,10874000,54,1706171363,1699018329155
10871000,10872000,74,3636001973,1699018329182
10870000,10871000,24,3384549430,1699018329220
11026000,11027000,98,370357743,1699018329265
10869000,10870000,13,1453151768,1699018329288
10881000,10882000,63,3534904250,1699018329339
10866000,10867000,47,1142125777,1699018329365
10871000,10872000,24,1782712790,1699018329443
10911000,10912000,100,1090611293,1699018329446
10874000,10875000,54,2050518371,1699018329459
10872000,10873000,74,3463552134,1699018329466
11027000,11028000,98,340235468,1699018329518
10870000,10871000,13,1375757958,1699018329596
10882000,10883000,63,2827939837,1699018329643
10867000,10868000,47,3974594727,1699018329685
10912000,10913000,100,926034922,1699018329709
10872000,10873000,24,3430608409,1699018329753
11028000,11029000,98,640541827,1699018329766
10875000,10876000,54,2600311424,1699018329775
10873000,10874000,74,2638781511,1699018329792
10871000,10872000,13,613724737,1699018329905
10883000,10884000,63,1549740890,1699018329911
10868000,10869000,47,804039287,1699018330004
10873000,10874000,24,2323066208,1699018330017
10913000,10914000,100,912019788,1699018330021
11029000,11030000,98,885026513,1699018330055
10876000,10877000,54,3534718464,1699018330095
10874000,10875000,74,2146339202,1699018330104
10872000,10873000,13,1074535245,1699018330212
10884000,10885000,63,896899109,1699018330228
11030000,11031000,98,656319614,1699018330269
10914000,10915000,100,478158298,1699018330290
10869000,10870000,47,497136511,1699018330327
10874000,10875000,24,381455119,1699018330329
10875000,10876000,74,2831775464,1699018330384
10877000,10878000,54,2794974926,1699018330398
10885000,10886000,63,972637479,1699018330455
11031000,11032000,98,952011870,1699018330564
10873000,10874000,13,865350476,1699018330565
10915000,10916000,100,491740884,1699018330598
10875000,10876000,24,977260306,1699018330641
10870000,10871000,47,220155884,1699018330649
10876000,10877000,74,1880401526,1699018330707
10878000,10879000,54,2686198395,1699018330715
10886000,10887000,63,1488447280,1699018330723
11032000,11033000,98,748244598,1699018330810
10916000,10917000,100,395379821,1699018330862
10874000,10875000,13,562345614,1699018330872
10871000,10872000,47,4263177949,1699018330969
10879000,10880000,54,2269131966,1699018330986
10887000,10888000,63,1364420766,1699018330995
10876000,10877000,24,3720937197,1699018330997
10877000,10878000,74,1612305011,1699018331028
11033000,11034000,98,617810349,1699018331100
10917000,10918000,100,540386822,1699018331174
10875000,10876000,13,1459833845,1699018331180
10872000,10873000,47,2869981492,1699018331290
10877000,10878000,24,3656489839,1699018331301
10880000,10881000,54,2929604421,1699018331303
10888000,10889000,63,1680635239,1699018331314
11034000,11035000,98,518125756,1699018331361
10878000,10879000,74,3958124706,1699018331363
10918000,10919000,100,434888456,1699018331437
10876000,10877000,13,1064336163,1699018331522
10878000,10879000,24,3636451915,1699018331607
10873000,10874000,47,3389087163,1699018331613
10881000,10882000,54,2843933135,1699018331623
10889000,10890000,63,1433307912,1699018331625
10879000,10880000,74,3401099669,1699018331636
11035000,11036000,98,317688379,1699018331668
10919000,10920000,100,625951690,1699018331744
10877000,10878000,13,1827402797,1699018331815
11036000,11037000,98,412302111,1699018331919
10879000,10880000,24,2918958871,1699018331920
10874000,10875000,47,1685439421,1699018331922
10882000,10883000,54,2380834302,1699018331927
10890000,10891000,63,1215538328,1699018331929
10920000,10921000,100,1809483651,1699018331965
10880000,10881000,74,2977712119,1699018331967
10878000,10879000,13,2242499426,1699018332106
10891000,10892000,63,1061048761,1699018332183
11037000,11038000,98,365347721,1699018332208
10880000,10881000,24,2976327869,1699018332231
10875000,10876000,47,3242406929,1699018332235
10883000,10884000,54,1777753612,1699018332245
10921000,10922000,100,1388680222,1699018332262
10881000,10882000,74,1899287755,1699018332303
10879000,10880000,13,2857988254,1699018332400
11038000,11039000,98,550019995,1699018332416
10892000,10893000,63,1720188244,1699018332482
10922000,10923000,100,1547925258,1699018332520
10876000,10877000,47,440486066,1699018332557
10884000,10885000,54,1768379935,1699018332563
10882000,10883000,74,1096012898,1699018332583
10881000,10882000,24,2713103725,1699018332588
11039000,11040000,98,587455761,1699018332708
10880000,10881000,13,1357118008,1699018332733
10923000,10924000,100,923324664,1699018332742
10893000,10894000,63,1356829879,1699018332750
10885000,10886000,54,2325495139,1699018332881
10877000,10878000,47,3984210600,1699018332883
10882000,10883000,24,48841995,1699018332897
10883000,10884000,74,958867551,1699018332909
11040000,11041000,98,548327524,1699018332957
10924000,10925000,100,964683655,1699018332962
10894000,10895000,63,739672154,1699018332975
10881000,10882000,13,1030084154,1699018333033
10886000,10887000,54,1990288759,1699018333183
10878000,10879000,47,3642640013,1699018333205
10883000,10884000,24,3566684845,1699018333206
10925000,10926000,100,438579779,1699018333221
10884000,10885000,74,2380491867,1699018333232
11041000,11042000,98,593849632,1699018333248
10895000,10896000,63,848383462,1699018333276
10882000,10883000,13,887463046,1699018333324
11042000,11043000,98,212251919,1699018333374
10885000,10886000,74,4066117,1699018333467
10879000,10880000,47,3072137015,1699018333483
10887000,10888000,54,2167960367,1699018333494
10884000,10885000,24,2917785838,1699018333509
10926000,10927000,100,841217551,1699018333515
11043000,11044000,98,461336861,1699018333545
10896000,10897000,63,1307419768,1699018333547
10883000,10884000,13,1563411499,1699018333656
10886000,10887000,74,3710724921,1699018333747
10927000,10928000,100,411783912,1699018333778
10880000,10881000,47,2892715873,1699018333807
10888000,10889000,54,3034550621,1699018333811
10885000,10886000,24,3496496985,1699018333813
11044000,11045000,98,615643508,1699018333841
10897000,10898000,63,1573837048,1699018333859
10884000,10885000,13,1726823365,1699018333953
11045000,11046000,98,383796998,1699018334048
10887000,10888000,74,3101658934,1699018334074
10889000,10890000,54,1922281094,1699018334082
10928000,10929000,100,549812107,1699018334086
10881000,10882000,47,2977154115,1699018334129
10898000,10899000,63,1852929682,1699018334163
10886000,10887000,24,3231930915,1699018334169
11046000,11047000,98,306535273,1699018334172
11047000,11048000,98,129275888,1699018334215
10885000,10886000,13,1766950747,1699018334244
10929000,10930000,100,556035959,1699018334355
10890000,10891000,54,1392561604,1699018334401
10888000,10889000,74,3150659521,1699018334407
11048000,11049000,98,248528082,1699018334424
10882000,10883000,47,2833263933,1699018334451
10899000,10900000,63,1650215117,1699018334466
10887000,10888000,24,2338903531,1699018334475
10886000,10887000,13,2337829550,1699018334588
11049000,11050000,98,291351570,1699018334645
10930000,10931000,100,630599392,1699018334666
10891000,10892000,54,969205321,1699018334718
10900000,10901000,63,1570905408,1699018334722
10889000,10890000,74,955573172,1699018334730
10883000,10884000,47,2243446243,1699018334774
10888000,10889000,24,1822474302,1699018334776
