debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_v:INTEGER(64 bits),timestamp
10709000,10710000,74,1699538873492,1699538877767
10703000,10704000,13,1699538873543,1699538877827
10765000,10766000,98,1699538873698,1699538877974
10706000,10707000,47,1699538874542,1699538878810
10705000,10706000,24,1699538873677,1699538879002
10709000,10710000,54,1699538876524,1699538879749
10715000,10716000,100,1699538876632,1699538879848
10766000,10767000,98,1699538877922,1699538881147
10708000,10709000,63,1699538876894,1699538881173
10710000,10711000,74,1699538877718,1699538881995
10704000,10705000,13,1699538877780,1699538882054
10707000,10708000,47,1699538878769,1699538883039
10706000,10707000,24,1699538878949,1699538883231
10710000,10711000,54,1699538879705,1699538883974
10716000,10717000,100,1699538879790,1699538884075
10767000,10768000,98,1699538881097,1699538885379
10709000,10710000,63,1699538881127,1699538885403
10711000,10712000,74,1699538881946,1699538886222
10717000,10718000,100,1699538884013,1699538887248
10705000,10706000,13,1699538882014,1699538887342
10707000,10708000,24,1699538883185,1699538887461
10711000,10712000,54,1699538883933,1699538888201
10708000,10709000,47,1699538883001,1699538888325
10768000,10769000,98,1699538885325,1699538889611
10710000,10711000,63,1699538885358,1699538889630
10712000,10713000,74,1699538886174,1699538890449
10718000,10719000,100,1699538887208,1699538891475
10706000,10707000,13,1699538887289,1699538891570
10709000,10710000,47,1699538888267,1699538892550
10708000,10709000,24,1699538887421,1699538892745
10712000,10713000,54,1699538888163,1699538893485
10769000,10770000,98,1699538889553,1699538893840
10711000,10712000,63,1699538889587,1699538893861
10713000,10714000,74,1699538890398,1699538894675
10719000,10720000,100,1699538891435,1699538895703
10707000,10708000,13,1699538891525,1699538895798
10770000,10771000,98,1699538893778,1699538895955
10710000,10711000,47,1699538892502,1699538896778
10709000,10710000,24,1699538892688,1699538896975
10713000,10714000,54,1699538893424,1699538897713
10771000,10772000,98,1699538895906,1699538898067
10712000,10713000,63,1699538893820,1699538898091
10720000,10721000,100,1699538895661,1699538898874
10714000,10715000,74,1699538894628,1699538898903
10711000,10712000,47,1699538896732,1699538901002
10708000,10709000,13,1699538895761,1699538901085
10710000,10711000,24,1699538896926,1699538901205
10711000,10712000,24,1699538901158,1699538901206
10714000,10715000,54,1699538897658,1699538901937
10772000,10773000,98,1699538898030,1699538902296
10713000,10714000,63,1699538898051,1699538902323
10721000,10722000,100,1699538898826,1699538903098
10715000,10716000,74,1699538898856,1699538903131
10712000,10713000,47,1699538900959,1699538905227
10709000,10710000,13,1699538901035,1699538905314
10715000,10716000,54,1699538901889,1699538906157
10712000,10713000,24,1699538901163,1699538906493
10773000,10774000,98,1699538902253,1699538906529
10714000,10715000,63,1699538902284,1699538906553
10722000,10723000,100,1699538903048,1699538907323
10716000,10717000,74,1699538903084,1699538907359
10713000,10714000,47,1699538905186,1699538909450
10774000,10775000,98,1699538906484,1699538909702
10716000,10717000,54,1699538906111,1699538910378
10710000,10711000,13,1699538905272,1699538910598
10713000,10714000,24,1699538906434,1699538910721
10723000,10724000,100,1699538907268,1699538911550
10717000,10718000,74,1699538907313,1699538911583
10715000,10716000,63,1699538906516,1699538911843
10777000,10778000,98,1699538909662,1699538912875
10717000,10718000,54,1699538910334,1699538914603
10724000,10725000,100,1699538911492,1699538914718
10714000,10715000,47,1699538909413,1699538914732
10711000,10712000,13,1699538910540,1699538914825
10714000,10715000,24,1699538910675,1699538914940
10718000,10719000,74,1699538911538,1699538915808
10716000,10717000,63,1699538911782,1699538916071
10778000,10779000,98,1699538912828,1699538917104
10779000,10780000,98,1699538917052,1699538918160
10718000,10719000,54,1699538914553,1699538918830
10725000,10726000,100,1699538914680,1699538918942
10715000,10716000,47,1699538914678,1699538918960
10712000,10713000,13,1699538914779,1699538919053
10719000,10720000,74,1699538915762,1699538920038
10715000,10716000,24,1699538914898,1699538920225
10717000,10718000,63,1699538916016,1699538920301
10780000,10781000,98,1699538918122,1699538921332
10719000,10720000,54,1699538918782,1699538923054
10726000,10727000,100,1699538918902,1699538923166
10716000,10717000,47,1699538918914,1699538923187
10720000,10721000,74,1699538919994,1699538924263
10713000,10714000,13,1699538919014,1699538924338
10716000,10717000,24,1699538920164,1699538924453
10781000,10782000,98,1699538921280,1699538924504
10718000,10719000,63,1699538920248,1699538924533
10720000,10721000,54,1699538923010,1699538927281
10727000,10728000,100,1699538923125,1699538927394
10717000,10718000,47,1699538923142,1699538927414
10721000,10722000,74,1699538924219,1699538928490
10714000,10715000,13,1699538924285,1699538928566
10717000,10718000,24,1699538924406,1699538928684
10782000,10783000,98,1699538924457,1699538928737
10719000,10720000,63,1699538924484,1699538928764
10721000,10722000,54,1699538927240,1699538931508
10728000,10729000,100,1699538927351,1699538931618
10718000,10719000,47,1699538927373,1699538931641
10722000,10723000,74,1699538928447,1699538932716
10715000,10716000,13,1699538928522,1699538932794
10718000,10719000,24,1699538928641,1699538932914
10783000,10784000,98,1699538928687,1699538932965
10720000,10721000,63,1699538928716,1699538932994
10722000,10723000,54,1699538931469,1699538935734
10729000,10730000,100,1699538931573,1699538935842
10719000,10720000,47,1699538931603,1699538936927
10723000,10724000,74,1699538932673,1699538936946
10784000,10785000,98,1699538932914,1699538937196
10721000,10722000,63,1699538932949,1699538937226
10716000,10717000,13,1699538932756,1699538938079
10719000,10720000,24,1699538932877,1699538938200
10730000,10731000,100,1699538935796,1699538940070
10785000,10786000,98,1699538937140,1699538940371
10723000,10724000,54,1699538935696,1699538941017
10720000,10721000,47,1699538936867,1699538941154
10724000,10725000,74,1699538936904,1699538941174
10722000,10723000,63,1699538937182,1699538941454
10717000,10718000,13,1699538938030,1699538942310
10720000,10721000,24,1699538938149,1699538942428
10786000,10787000,98,1699538940323,1699538943544
10731000,10732000,100,1699538940022,1699538944298
10789000,10790000,98,1699538943506,1699538944603
10790000,10791000,98,1699538944544,1699538944604
10724000,10725000,54,1699538940961,1699538945243
10721000,10722000,47,1699538941103,1699538945375
10725000,10726000,74,1699538941133,1699538945398
10723000,10724000,63,1699538941412,1699538945685
10721000,10722000,24,1699538942384,1699538946658
10718000,10719000,13,1699538942268,1699538947599
10791000,10792000,98,1699538944563,1699538947777
10732000,10733000,100,1699538944246,1699538948523
10725000,10726000,54,1699538945192,1699538949469
10722000,10723000,47,1699538945327,1699538949602
10726000,10727000,74,1699538945357,1699538949626
10724000,10725000,63,1699538945644,1699538949917
10733000,10734000,100,1699538948467,1699538950638
10719000,10720000,13,1699538947541,1699538951829
10722000,10723000,24,1699538946619,1699538951944
10792000,10793000,98,1699538947735,1699538952009
10726000,10727000,54,1699538949423,1699538953698
10734000,10735000,100,1699538950586,1699538953811
10723000,10724000,47,1699538949558,1699538953830
10727000,10728000,74,1699538949586,1699538953850
10725000,10726000,63,1699538949878,1699538954149
10720000,10721000,13,1699538951783,1699538956058
10723000,10724000,24,1699538951890,1699538956173
10793000,10794000,98,1699538951966,1699538956239
10727000,10728000,54,1699538953654,1699538957926
10735000,10736000,100,1699538953760,1699538958039
10724000,10725000,47,1699538953790,1699538958059
10728000,10729000,74,1699538953811,1699538958074
10726000,10727000,63,1699538954111,1699538959438
10724000,10725000,24,1699538956129,1699538960405
10794000,10795000,98,1699538956196,1699538960471
10721000,10722000,13,1699538956018,1699538961343
10728000,10729000,54,1699538957884,1699538962153
10736000,10737000,100,1699538957986,1699538962266
10729000,10730000,74,1699538958035,1699538962306
10725000,10726000,47,1699538958022,1699538963342
10727000,10728000,63,1699538959378,1699538963669
10795000,10796000,98,1699538960425,1699538964699
10722000,10723000,13,1699538961288,1699538965570
10725000,10726000,24,1699538960365,1699538965686
10729000,10730000,54,1699538962114,1699538966379
10737000,10738000,100,1699538962211,1699538966494
10730000,10731000,74,1699538962266,1699538966537
10726000,10727000,47,1699538963286,1699538967565
10796000,10797000,98,1699538964651,1699538967871
10728000,10729000,63,1699538963611,1699538967900
10738000,10739000,100,1699538966434,1699538969662
10723000,10724000,13,1699538965526,1699538969793
10726000,10727000,24,1699538965630,1699538969914
10731000,10732000,74,1699538966499,1699538970767
10730000,10731000,54,1699538966342,1699538971661
10727000,10728000,47,1699538967516,1699538971790
10797000,10798000,98,1699538967830,1699538972103
10729000,10730000,63,1699538967847,1699538972132
10739000,10740000,100,1699538969624,1699538973887
10727000,10728000,24,1699538969868,1699538974142
10724000,10725000,13,1699538969755,1699538975077
10731000,10732000,54,1699538971604,1699538975885
10740000,10741000,100,1699538973847,1699538976002
10728000,10729000,47,1699538971745,1699538976017
10732000,10733000,74,1699538970728,1699538976051
10798000,10799000,98,1699538972051,1699538976335
10730000,10731000,63,1699538972081,1699538976360
10725000,10726000,13,1699538975029,1699538979307
10728000,10729000,24,1699538974102,1699538979430
10732000,10733000,54,1699538975834,1699538980110
10741000,10742000,100,1699538975950,1699538980227
10729000,10730000,47,1699538975975,1699538980244
10733000,10734000,74,1699538975989,1699538980277
10799000,10800000,98,1699538976277,1699538980560
10731000,10732000,63,1699538976310,1699538980590
10729000,10730000,24,1699538979371,1699538983661
10800000,10801000,98,1699538980500,1699538983733
10733000,10734000,54,1699538980063,1699538984337
10742000,10743000,100,1699538980170,1699538984454
10743000,10744000,100,1699538984394,1699538984456
10730000,10731000,47,1699538980204,1699538984469
10734000,10735000,74,1699538980215,1699538984506
10726000,10727000,13,1699538979265,1699538984588
10732000,10733000,63,1699538980544,1699538984821
10744000,10745000,100,1699538984416,1699538987626
10730000,10731000,24,1699538983614,1699538987888
10801000,10802000,98,1699538983675,1699538987964
10734000,10735000,54,1699538984293,1699538988565
10735000,10736000,74,1699538984447,1699538988734
10727000,10728000,13,1699538984529,1699538988820
10733000,10734000,63,1699538984776,1699538989050
10745000,10746000,100,1699538987581,1699538989738
10731000,10732000,47,1699538984433,1699538989749
10802000,10803000,98,1699538987902,1699538991136
10731000,10732000,24,1699538987847,1699538992118
10735000,10736000,54,1699538988522,1699538992790
10736000,10737000,74,1699538988675,1699538992958
10728000,10729000,13,1699538988773,1699538993047
10734000,10735000,63,1699538989007,1699538993280
10746000,10747000,100,1699538989686,1699538993966
10732000,10733000,47,1699538989697,1699538993980
10803000,10804000,98,1699538991091,1699538995368
10804000,10805000,98,1699538995321,1699538996428
10806000,10807000,98,1699538996376,1699538996430
10736000,10737000,54,1699538992750,1699538997018
10737000,10738000,74,1699538992903,1699538997188
10732000,10733000,24,1699538992081,1699538997404
10735000,10736000,63,1699538993238,1699538997506
10747000,10748000,100,1699538993908,1699538998198
10733000,10734000,47,1699538993933,1699538998208
10729000,10730000,13,1699538993007,1699538998334
10807000,10808000,98,1699538996390,1699539000659
10748000,10749000,100,1699538998135,1699539001367
10738000,10739000,74,1699538997131,1699539001415
10733000,10734000,24,1699538997354,1699539001633
10736000,10737000,63,1699538997467,1699539001733
10737000,10738000,54,1699538996980,1699539002301
10734000,10735000,47,1699538998164,1699539002434
10730000,10731000,13,1699538998280,1699539002561
10808000,10809000,98,1699539000621,1699539004891
10749000,10750000,100,1699539001327,1699539005594
10739000,10740000,74,1699539001361,1699539005638
10734000,10735000,24,1699539001590,1699539005862
10738000,10739000,54,1699539002244,1699539006522
10735000,10736000,47,1699539002392,1699539006658
10731000,10732000,13,1699539002518,1699539006790
10737000,10738000,63,1699539001695,1699539007021
10809000,10810000,98,1699539004851,1699539009122
10750000,10751000,100,1699539005553,1699539009822
10740000,10741000,74,1699539005585,1699539009867
10738000,10739000,63,1699539006958,1699539010194
10739000,10740000,54,1699539006470,1699539010749
10735000,10736000,24,1699539005824,1699539011148
10736000,10737000,47,1699539006619,1699539011939
10732000,10733000,13,1699539006752,1699539012075
10751000,10752000,100,1699539009763,1699539012993
10810000,10811000,98,1699539009080,1699539013353
10741000,10742000,74,1699539009816,1699539014095
10739000,10740000,63,1699539010149,1699539014423
10740000,10741000,54,1699539010702,1699539014973
10736000,10737000,24,1699539011098,1699539015378
10737000,10738000,47,1699539011880,1699539016169
10733000,10734000,13,1699539012027,1699539016303
10752000,10753000,100,1699539012952,1699539017219
10811000,10812000,98,1699539013309,1699539017585
10812000,10813000,98,1699539017539,1699539017586
10742000,10743000,74,1699539014045,1699539018323
10813000,10814000,98,1699539017545,1699539018642
10740000,10741000,63,1699539014379,1699539018654
10741000,10742000,54,1699539014929,1699539019198
10737000,10738000,24,1699539015333,1699539019606
10738000,10739000,47,1699539016116,1699539020396
10753000,10754000,100,1699539017176,1699539021446
10734000,10735000,13,1699539016261,1699539021590
10814000,10815000,98,1699539018600,1699539021814
10743000,10744000,74,1699539018274,1699539022548
10741000,10742000,63,1699539018612,1699539022882
10742000,10743000,54,1699539019155,1699539023422
10815000,10816000,98,1699539021765,1699539023927
10739000,10740000,47,1699539020351,1699539024622
10738000,10739000,24,1699539019567,1699539024890
10754000,10755000,100,1699539021402,1699539025670
10735000,10736000,13,1699539021529,1699539025818
10744000,10745000,74,1699539022497,1699539026777
10742000,10743000,63,1699539022842,1699539027114
10743000,10744000,54,1699539023381,1699539027648
10816000,10817000,98,1699539023877,1699539028157
10740000,10741000,47,1699539024578,1699539028849
10739000,10740000,24,1699539024836,1699539029113
10817000,10818000,98,1699539028105,1699539029215
10755000,10756000,100,1699539025624,1699539029895
10736000,10737000,13,1699539025773,1699539030047
10818000,10819000,98,1699539029174,1699539030272
10745000,10746000,74,1699539026727,1699539030999
10743000,10744000,63,1699539027075,1699539031342
10744000,10745000,54,1699539027610,1699539032929
10756000,10757000,100,1699539029847,1699539033070
10741000,10742000,47,1699539028808,1699539033077
10740000,10741000,24,1699539029067,1699539033344
10819000,10820000,98,1699539030226,1699539033447
10746000,10747000,74,1699539030951,1699539035227
10737000,10738000,13,1699539030007,1699539035333
10820000,10821000,98,1699539033402,1699539036620
10744000,10745000,63,1699539031305,1699539036628
10745000,10746000,54,1699539032870,1699539037153
10757000,10758000,100,1699539033021,1699539037297
10742000,10743000,47,1699539033040,1699539038354
10741000,10742000,24,1699539033303,1699539038629
10758000,10759000,100,1699539037243,1699539039410
10747000,10748000,74,1699539035180,1699539039455
10738000,10739000,13,1699539035279,1699539039562
10821000,10822000,98,1699539036578,1699539039793
10745000,10746000,63,1699539036569,1699539040859
10746000,10747000,54,1699539037100,1699539041376
10743000,10744000,47,1699539038298,1699539042578
10759000,10760000,100,1699539039363,1699539042580
10739000,10740000,13,1699539039519,1699539042734
10742000,10743000,24,1699539038571,1699539042858
10822000,10823000,98,1699539039754,1699539042966
10746000,10747000,63,1699539040803,1699539042971
10748000,10749000,74,1699539039408,1699539043683
10747000,10748000,54,1699539041328,1699539045604
10740000,10741000,13,1699539042686,1699539045906
10823000,10824000,98,1699539042927,1699539046134
10744000,10745000,47,1699539042530,1699539046805
10760000,10761000,100,1699539042532,1699539046807
10743000,10744000,24,1699539042811,1699539047086
10747000,10748000,63,1699539042923,1699539047202
10749000,10750000,74,1699539043636,1699539047912
10824000,10825000,98,1699539046085,1699539048249
10748000,10749000,54,1699539045559,1699539049829
10745000,10746000,47,1699539046760,1699539051033
10761000,10762000,100,1699539046759,1699539051038
10741000,10742000,13,1699539045869,1699539051194
10825000,10826000,98,1699539048206,1699539051423
10748000,10749000,63,1699539047157,1699539051434
10750000,10751000,74,1699539047866,1699539052139
10744000,10745000,24,1699539047044,1699539052370
10749000,10750000,54,1699539049786,1699539054056
10762000,10763000,100,1699539050985,1699539055262
10746000,10747000,47,1699539050990,1699539055264
10742000,10743000,13,1699539051145,1699539055420
10827000,10828000,98,1699539051370,1699539055655
10749000,10750000,63,1699539051390,1699539055664
10751000,10752000,74,1699539052094,1699539056363
10745000,10746000,24,1699539052310,1699539056598
10750000,10751000,54,1699539054015,1699539058282
10763000,10764000,100,1699539055207,1699539059486
10747000,10748000,47,1699539055223,1699539059490
10828000,10829000,98,1699539055598,1699539059887
10750000,10751000,63,1699539055622,1699539059897
10752000,10753000,74,1699539056318,1699539060591
10743000,10744000,13,1699539055377,1699539060706
10746000,10747000,24,1699539056550,1699539060829
10829000,10830000,98,1699539059827,1699539062003
10764000,10765000,100,1699539059429,1699539062651
10751000,10752000,54,1699539058243,1699539063565
10830000,10831000,98,1699539061952,1699539064118
10751000,10752000,63,1699539059856,1699539064126
10748000,10749000,47,1699539059453,1699539064773
10753000,10754000,74,1699539060547,1699539064819
10744000,10745000,13,1699539060647,1699539064934
10747000,10748000,24,1699539060786,1699539065057
10831000,10832000,98,1699539064073,1699539065176
10765000,10766000,100,1699539062612,1699539065823
10752000,10753000,54,1699539063505,1699539066734
10832000,10833000,98,1699539065133,1699539068345
10752000,10753000,63,1699539064087,1699539068357
10749000,10750000,47,1699539064720,1699539068998
10754000,10755000,74,1699539064775,1699539069046
10745000,10746000,13,1699539064888,1699539069166
10766000,10767000,100,1699539065768,1699539070051
10748000,10749000,24,1699539065020,1699539070344
10753000,10754000,54,1699539066690,1699539070961
10833000,10834000,98,1699539068291,1699539072576
10753000,10754000,63,1699539068310,1699539072589
10767000,10768000,100,1699539069991,1699539073222
10750000,10751000,47,1699539068951,1699539073223
10755000,10756000,74,1699539069003,1699539073274
10746000,10747000,13,1699539069126,1699539074453
10749000,10750000,24,1699539070291,1699539074570
10754000,10755000,54,1699539070919,1699539075188
10834000,10835000,98,1699539072521,1699539076805
10835000,10836000,98,1699539076747,1699539076810
10754000,10755000,63,1699539072544,1699539076819
10751000,10752000,47,1699539073177,1699539077450
10768000,10769000,100,1699539073184,1699539077452
10756000,10757000,74,1699539073231,1699539077499
10836000,10837000,98,1699539076762,1699539077863
10747000,10748000,13,1699539074399,1699539078681
10750000,10751000,24,1699539074526,1699539078799
10837000,10838000,98,1699539077825,1699539078920
10755000,10756000,54,1699539075150,1699539080472
10755000,10756000,63,1699539076775,1699539081049
10752000,10753000,47,1699539077408,1699539081674
10769000,10770000,100,1699539077410,1699539081679
10757000,10758000,74,1699539077457,1699539081727
10838000,10839000,98,1699539078879,1699539082095
10748000,10749000,13,1699539078637,1699539082911
10756000,10757000,54,1699539080410,1699539083644
10751000,10752000,24,1699539078760,1699539084085
10839000,10840000,98,1699539082052,1699539085269
10756000,10757000,63,1699539081008,1699539085278
10770000,10771000,100,1699539081637,1699539085909
10758000,10759000,74,1699539081685,1699539085954
10753000,10754000,47,1699539081635,1699539086959
10757000,10758000,54,1699539083598,1699539087869
10749000,10750000,13,1699539082873,1699539088198
10752000,10753000,24,1699539084030,1699539088313
10840000,10841000,98,1699539085223,1699539089500
10757000,10758000,63,1699539085237,1699539089510
10771000,10772000,100,1699539085866,1699539090138
10759000,10760000,74,1699539085913,1699539090179
10754000,10755000,47,1699539086899,1699539091186
10758000,10759000,54,1699539087826,1699539092094
10750000,10751000,13,1699539088149,1699539092423
10753000,10754000,24,1699539088269,1699539092537
10841000,10842000,98,1699539089453,1699539093732
10758000,10759000,63,1699539089471,1699539093741
10772000,10773000,100,1699539090093,1699539094363
10760000,10761000,74,1699539090138,1699539094405
10755000,10756000,47,1699539091135,1699539095413
10759000,10760000,54,1699539092052,1699539096318
10751000,10752000,13,1699539092381,1699539097709
10754000,10755000,24,1699539092497,1699539097823
10842000,10843000,98,1699539093684,1699539097964
10773000,10774000,100,1699539094316,1699539098587
10761000,10762000,74,1699539094365,1699539098630
10759000,10760000,63,1699539093703,1699539099026
10756000,10757000,47,1699539095367,1699539099640
10843000,10844000,98,1699539097913,1699539100080
10760000,10761000,54,1699539096279,1699539100545
10752000,10753000,13,1699539097649,1699539101941
10755000,10756000,24,1699539097766,1699539102053
10774000,10775000,100,1699539098537,1699539102814
10762000,10763000,74,1699539098591,1699539102855
10844000,10845000,98,1699539100035,1699539103252
10760000,10761000,63,1699539098967,1699539103256
10757000,10758000,47,1699539099597,1699539103864
10753000,10754000,13,1699539101892,1699539105111
10761000,10762000,54,1699539100508,1699539105824
10756000,10757000,24,1699539102007,1699539106280
10775000,10776000,100,1699539102762,1699539107043
10763000,10764000,74,1699539102817,1699539107085
10845000,10846000,98,1699539103208,1699539107485
10761000,10762000,63,1699539103199,1699539107486
10758000,10759000,47,1699539103823,1699539108091
10762000,10763000,54,1699539105768,1699539110049
10754000,10755000,13,1699539105071,1699539110398
10757000,10758000,24,1699539106239,1699539110506
10846000,10847000,98,1699539107438,1699539110660
10776000,10777000,100,1699539106987,1699539111270
10764000,10765000,74,1699539107047,1699539111313
10762000,10763000,63,1699539107432,1699539111718
10847000,10848000,98,1699539110619,1699539112773
10759000,10760000,47,1699539108053,1699539113377
10758000,10759000,24,1699539110456,1699539113680
10763000,10764000,54,1699539110000,1699539114273
10777000,10778000,100,1699539111210,1699539114439
10755000,10756000,13,1699539110345,1699539114629
10763000,10764000,63,1699539111667,1699539115949
10765000,10766000,74,1699539111275,1699539116597
10848000,10849000,98,1699539112728,1699539117003
10760000,10761000,47,1699539113319,1699539117602
10778000,10779000,100,1699539114400,1699539117609
10764000,10765000,54,1699539114227,1699539118498
10756000,10757000,13,1699539114586,1699539118858
10759000,10760000,24,1699539113643,1699539118964
10764000,10765000,63,1699539115902,1699539120177
10766000,10767000,74,1699539116535,1699539120819
10849000,10850000,98,1699539116957,1699539121235
10761000,10762000,47,1699539117553,1699539121826
10779000,10780000,100,1699539117566,1699539121832
10765000,10766000,54,1699539118454,1699539122724
10760000,10761000,24,1699539118915,1699539123194
10757000,10758000,13,1699539118821,1699539124147
10765000,10766000,63,1699539120131,1699539124402
10767000,10768000,74,1699539120759,1699539125047
10850000,10851000,98,1699539121187,1699539125465
10762000,10763000,47,1699539121780,1699539126050
10780000,10781000,100,1699539121783,1699539126063
10766000,10767000,54,1699539122681,1699539126950
10768000,10769000,74,1699539124988,1699539127161
10761000,10762000,24,1699539123151,1699539127425
10758000,10759000,13,1699539124099,1699539128377
10766000,10767000,63,1699539124357,1699539128634
10851000,10852000,98,1699539125415,1699539128639
10763000,10764000,47,1699539126007,1699539130274
10781000,10782000,100,1699539126015,1699539130291
10767000,10768000,54,1699539126910,1699539131173
10769000,10770000,74,1699539127120,1699539131387
10852000,10853000,98,1699539128581,1699539131810
10762000,10763000,24,1699539127387,1699539132713
10767000,10768000,63,1699539128591,1699539132865
10759000,10760000,13,1699539128336,1699539133663
10853000,10854000,98,1699539131763,1699539133925
10764000,10765000,47,1699539130234,1699539134502
10782000,10783000,100,1699539130238,1699539134521
10770000,10771000,74,1699539131347,1699539135618
10854000,10855000,98,1699539133881,1699539136041
10768000,10769000,54,1699539131136,1699539136458
10763000,10764000,24,1699539132661,1699539136941
10768000,10769000,63,1699539132824,1699539137097
10765000,10766000,47,1699539134465,1699539137673
10760000,10761000,13,1699539133606,1699539137894
10783000,10784000,100,1699539134466,1699539138746
10771000,10772000,74,1699539135578,1699539139848
10855000,10856000,98,1699539136003,1699539140272
10769000,10770000,54,1699539136401,1699539140682
10764000,10765000,24,1699539136898,1699539141170
10769000,10770000,63,1699539137057,1699539141329
10766000,10767000,47,1699539137628,1699539141901
10784000,10785000,100,1699539138688,1699539141916
10761000,10762000,13,1699539137849,1699539142122
10856000,10857000,98,1699539140225,1699539142387
10785000,10786000,100,1699539141879,1699539144026
10772000,10773000,74,1699539139808,1699539144078
10770000,10771000,54,1699539140630,1699539144906
10770000,10771000,63,1699539141291,1699539145561
10767000,10768000,47,1699539141858,1699539146126
10765000,10766000,24,1699539141131,1699539146457
10858000,10859000,98,1699539142344,1699539146619
10773000,10774000,74,1699539144039,1699539147248
10762000,10763000,13,1699539142083,1699539147406
10786000,10787000,100,1699539143985,1699539148254
10771000,10772000,54,1699539144859,1699539149132
10771000,10772000,63,1699539145505,1699539149790
10859000,10860000,98,1699539146557,1699539149792
10768000,10769000,47,1699539146086,1699539150354
10766000,10767000,24,1699539146401,1699539150689
10774000,10775000,74,1699539147201,1699539151475
10763000,10764000,13,1699539147355,1699539151634
10787000,10788000,100,1699539148212,1699539152481
10772000,10773000,54,1699539149086,1699539153354
10772000,10773000,63,1699539149739,1699539154022
10860000,10861000,98,1699539149754,1699539154024
10767000,10768000,24,1699539150641,1699539154917
10769000,10770000,47,1699539150316,1699539155634
10788000,10789000,100,1699539152437,1699539155650
10775000,10776000,74,1699539151420,1699539155700
10764000,10765000,13,1699539151591,1699539155862
10773000,10774000,54,1699539153312,1699539157581
10790000,10791000,100,1699539155604,1699539157762
10773000,10774000,63,1699539153973,1699539158251
10861000,10862000,98,1699539153985,1699539158254
10770000,10771000,47,1699539155580,1699539159862
10791000,10792000,100,1699539157721,1699539159877
10776000,10777000,74,1699539155646,1699539159927
10768000,10769000,24,1699539154878,1699539160205
